DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-01-29 14:41:07,1.14684057468117,0.892093681431219,0.849837916257647,0.430809366026523,0.342167353344083,0.282184911508965,0.717582194268015,0.405940678709016,0.645524900186755,0.000508370299196343,0.0016890174223509,0.00121014017822365,8.3186429483777,16.0630184472709,2,5.45402070590715,264.200378803694,255.988280240809,1.4934
