DateTime,inflow_factor,rain_factor,runoff_coef,RMSE
2021-01-29 15:39:39,1.04857233849365,0.991274954578432,0.216608176901175,88729
2021-01-29 15:39:36,1.04857233849365,0.991274954578432,0.216608176901175,88729
2021-01-29 15:39:32,1.04956583673724,0.984230725269254,0.212734727727472,88824
2021-01-29 15:39:29,1.04884405642059,0.989973764488714,0.218629624249109,88759
2021-01-29 15:39:25,1.04922198409767,0.988781384396321,0.223873331786015,88911
2021-01-29 15:39:22,1.04857233849365,0.991274954578432,0.216608176901175,88729
2021-01-29 15:39:19,1.04936017569308,0.987502904778498,0.218259611745548,89035
2021-01-29 15:39:15,1.04872735878333,0.989955901253562,0.214589850720535,88806
2021-01-29 15:39:12,1.04912162406717,0.988539407386201,0.22350619533574,88897
2021-01-29 15:39:09,1.04985959328333,0.982513656156502,0.212269365707421,88816
2021-01-29 15:39:05,1.05030874073712,0.980942357116766,0.201410396557776,88990
2021-01-29 15:39:02,1.04941502401787,0.986478797190886,0.208403112514796,88937
2021-01-29 15:38:58,1.04977268702765,0.987299614247069,0.220308400107047,89143
2021-01-29 15:38:55,1.04917720883999,0.989032043580374,0.212232066251792,88854
2021-01-29 15:38:52,1.04871894209696,0.990557568825861,0.219312516445358,88835
2021-01-29 15:38:48,1.0487535476034,0.990885637986218,0.223319142151396,88397
2021-01-29 15:38:45,1.04897760229254,0.989739192085298,0.225583838690188,88863
2021-01-29 15:38:41,1.04941875079258,0.985868700291241,0.220474727144507,88617
2021-01-29 15:38:38,1.04936347804782,0.988781753709179,0.20689657774114,88847
2021-01-29 15:38:34,1.04934085527833,0.990248964185668,0.211583047080095,89214
2021-01-29 15:38:31,1.04927100675006,0.989876288416393,0.215000584823411,88913
2021-01-29 15:38:28,1.04940909031552,0.988591703118591,0.216805024243982,89168
2021-01-29 15:38:24,1.04910420016151,0.990829051383666,0.205967144360359,89022
2021-01-29 15:38:21,1.04945545865555,0.987040560871875,0.214802314481825,88619
2021-01-29 15:38:18,1.04876423052437,0.991863673365469,0.219113897110627,88621
2021-01-29 15:38:14,1.04843484675099,0.99245046132452,0.225045913790644,88821
2021-01-29 15:38:11,1.04954352472924,0.988412103100022,0.22228390621525,89255
2021-01-29 15:38:07,1.04896186086153,0.992730716394952,0.228669764795624,88837
2021-01-29 15:38:04,1.04895415860645,0.989088227939356,0.22366791926338,89033
2021-01-29 15:38:00,1.0492741888546,0.98896717256693,0.215879521144998,88533
2021-01-29 15:37:57,1.04826546386669,0.993916070041387,0.22403658353615,88641
2021-01-29 15:37:53,1.04870752145695,0.992697146958487,0.222697220178123,88830
2021-01-29 15:37:50,1.04889736866995,0.99082306941191,0.219620134595128,88876
2021-01-29 15:37:46,1.04863845966741,0.993024495048586,0.216973391989193,88849
2021-01-29 15:37:43,1.04847956947703,0.994231732183789,0.225586165872579,88971
2021-01-29 15:37:39,1.04875156834666,0.992523267059796,0.219720714438485,89030
2021-01-29 15:37:36,1.04924200195688,0.989594601397755,0.225576630282099,88553
2021-01-29 15:37:33,1.0483741758244,0.993857340460675,0.219864667469581,88526
2021-01-29 15:37:29,1.04806250811054,0.993005355456795,0.216885343294982,89760
2021-01-29 15:37:26,1.04910557655471,0.989523318765656,0.224308483094055,88895
2021-01-29 15:37:22,1.04891320420393,0.991068370906596,0.222054655236022,88806
2021-01-29 15:37:19,1.04833696976224,0.993356788553839,0.222568929002254,89040
2021-01-29 15:37:15,1.04807819584918,0.994360707551132,0.22189110935601,89813
2021-01-29 15:37:12,1.04922187935154,0.988395243644236,0.215669183210479,89080
2021-01-29 15:37:09,1.04892905551561,0.988511501188689,0.217931977499628,89007
2021-01-29 15:37:05,1.04926582665822,0.988481416448201,0.22113258955888,88819
2021-01-29 15:37:02,1.04936176410008,0.986610147939935,0.215261533706486,89003
2021-01-29 15:36:58,1.04840316849372,0.992826370541325,0.217034219276587,88615
2021-01-29 15:36:55,1.04840342671175,0.996545661589131,0.225512988794763,89049
2021-01-29 15:36:52,1.04915394018708,0.986702904154573,0.21788071839389,88863
2021-01-29 15:36:48,1.04879798449083,0.990706061957188,0.216901182275871,88731
2021-01-29 15:36:45,1.04839867324554,0.991141159128474,0.220808916871049,89563
2021-01-29 15:36:41,1.04884327171418,0.991117922369114,0.221401551570024,88656
2021-01-29 15:36:38,1.04893378640386,0.989327945599704,0.214877734966229,89844
2021-01-29 15:36:35,1.04878483996589,0.987860741130163,0.216106043828422,89615
2021-01-29 15:36:31,1.04880773053311,0.991929354686437,0.220380156612755,89172
2021-01-29 15:36:28,1.04923308497561,0.988614211633413,0.216312250213049,88692
2021-01-29 15:36:24,1.04869645674196,0.988517857309081,0.218858647067967,89756
2021-01-29 15:36:21,1.04890883689272,0.990225707557061,0.215144375408626,88657
2021-01-29 15:36:18,1.04930096217838,0.989333408370972,0.213276399207749,89268
2021-01-29 15:36:14,1.04959091730525,0.986693296853621,0.22047169765408,88924
2021-01-29 15:36:11,1.04855164901003,0.989633209797015,0.217175552461308,89767
2021-01-29 15:36:08,1.04937886868012,0.987260402298881,0.208372936241653,89081
2021-01-29 15:36:04,1.04868907999831,0.989516830745961,0.214974460252003,89761
2021-01-29 15:36:01,1.04904997407236,0.989887730106346,0.207309587562935,88966
2021-01-29 15:35:57,1.04913709138824,0.991795255318469,0.212726984727455,89049
2021-01-29 15:35:54,1.04857438983956,0.98897522611333,0.221185239650871,89720
2021-01-29 15:35:51,1.04872580221071,0.994058108026237,0.219145150134937,89020
2021-01-29 15:35:47,1.04925959278096,0.99143124941796,0.216430457248768,89348
