wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
361.264703970765,-4441.44631615825,2934.2598920224,-296.309657942948,2267.90318083525,0,251.937477197397,-136.5576829943,-1511.41117337001,-683.144162062078,-662.812995779103,1073.37538258111,13436.7340877651,-16176.024881435,967.763731085341,-3482.47081941135,-61.6932412473195,-1737.93835690392
-2501.99828148231,-6078.39289886642,-2341.46299284578,-604.682368853355,-261.163234572656,0,-684.767905309422,1139.92658605744,-847.40231959241,-1036.07501533112,873.371059984582,1630.65873470146,12668.24327526,-16813.6809783501,-2389.22865136625,1906.0439785249,-38.6984432564026,1771.19709105018
906.640716213349,3998.5684359469,4297.25162752064,70.5290857130078,-2020.98462037844,402.919918948448,1258.00253556595,-1518.41588131267,902.994098081209,-2421.53857553407,-21.7372766572387,2244.76058138826,10508.2593522255,-13813.9110373504,-3523.44832383252,2851.4205990459,807.306836458928,-609.387844634212
