DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-01-29 14:44:56,1.16387669377284,0.927858422883839,0.834935239800904,0.377196226824501,0.362455438865718,0.330102069437203,0.732168405305514,0.446188302842571,0.541539316073415,5e-04,0.00180753807402024,0.00129975833858778,7.43511597052497,15.3799346649377,2,5.33547216222339,265.86845674781,257.009699324642,1.6494
2021-01-29 14:44:52,1.16387669377284,0.927858422883839,0.834935239800904,0.377196226824501,0.362455438865718,0.330102069437203,0.732168405305514,0.446188302842571,0.541539316073415,5e-04,0.00180753807402024,0.00129975833858778,7.43511597052497,15.3799346649377,2,5.33547216222339,265.86845674781,257.009699324642,1.6494
2021-01-29 14:44:48,1.14546447859808,0.838932206819562,0.896419690560613,0.424106589976133,0.369386657706352,0.320922788203,0.7520502460528,0.48239377738278,0.535120041356729,0.00050335522418027,0.00172030491846692,0.0013807702385817,10.3025261530045,15.0087836678741,2,6.36812001231422,268.677254036655,251.996126156225,1.9483
2021-01-29 14:44:45,1.16052433694183,0.890148892525577,0.922757247159208,0.379198060160795,0.330511008648798,0.348869592544781,0.709762059072946,0.384137023730363,0.550205094027719,5e-04,0.00147812444708212,0.00126466034436803,6.20999311095413,16.0736010686468,2,5.22994561894037,266.107853301164,253.930934764271,2.3162
2021-01-29 14:44:41,1.14614839151697,0.852013960647369,0.874019109496866,0.369753554763965,0.373779154270768,0.348249634916878,0.778815454988427,0.433284317079613,0.721566651858427,0.00055840254175406,0.0017632676331696,0.00113037036438997,8.19803745956737,17.0636606568378,3.15451887208745,5.07350489822019,267.189776639332,258.422253812482,1.7294
2021-01-29 14:44:37,1.16462726831698,0.909174844067297,0.87212456763925,0.347992307963492,0.344274744485812,0.362139988904873,0.8,0.373034637219744,0.530205909824573,0.000598976946538756,0.00159254713774883,0.00117896738007899,7.82864691414101,14.9512303081544,2.88990340263623,6.19015738084242,267.518947604134,257.876529386229,1.7877
2021-01-29 14:44:33,1.15792442900586,0.795404817653485,0.876422475619037,0.355024223390565,0.364999840475064,0.303277660996856,0.714027871427718,0.471975685972589,0.706977985580668,0.000601185008457746,0.0016311083283774,0.0013552710517778,8.00750668130941,16.402168652857,2.43708283838254,4.57395480754932,265.812672160802,259.019015758236,1.6938
2021-01-29 14:44:29,1.19641131136903,0.858324746298359,0.820455837305404,0.394079978665209,0.378012468291029,0.322086258662526,0.698727170730711,0.363687917733877,0.623911271708573,0.000626976953134431,0.00146825626165952,0.00133997258266967,7.56851455772935,15.2288300939001,2.33756538269703,6.25023612316267,266.8935479988,253.592978078772,1.8025
2021-01-29 14:44:25,1.09278310230535,0.792621225675548,0.856200581556638,0.404560878959556,0.341908639415013,0.356896734182927,0.738435322006314,0.462338030169823,0.616714126579763,5e-04,0.001725299466316,0.00108250833355311,8.30223752372412,17.369198088438,2.80108131631955,5.93367682776002,264.646816191473,255.413844003549,1.7412
2021-01-29 14:44:21,1.18457742706263,0.8168969325078,0.856447730068981,0.386511966194616,0.306406869257687,0.334303136074935,0.753031412754292,0.367853264685089,0.60982933579902,5e-04,0.00173694893418852,0.00119380794037846,7.76417714023435,16.0646167808638,2,5.60138284149069,267.677530472266,258.169272739422,1.6541
