DateTime,lw_factor,sed_temp_mean,sed_temp_mean.1,sed_temp_mean.2,RMSE
2024-02-27 01:50:54,0.894974697904102,8.11186920683029,11.2220575358319,20.6396704049629,2.49088687908675
2024-02-27 01:50:29,0.894974697904102,8.11186920683029,11.2220575358319,20.6396704049629,2.49088687908675
2024-02-27 01:50:03,0.89478047840829,8.11915421942049,11.2084732033267,20.6478605849306,2.50126020758786
2024-02-27 01:49:37,0.894586085067517,8.07711607523452,11.1882038573995,20.6192137647889,2.50164175776176
2024-02-27 01:49:12,0.894667687580551,8.1013219623701,11.189936945387,20.6232196489023,2.50367549396979
2024-02-27 01:48:46,0.894974697904102,8.11186920683029,11.2220575358319,20.6396704049629,2.49088687908675
2024-02-27 01:48:21,0.895514407596468,8.08959369050938,11.2084070488225,20.6279151488457,2.50403280449712
2024-02-27 01:47:55,0.895024723239184,8.11157679109723,11.2038953953131,20.6303617519059,2.49742270723402
2024-02-27 01:47:29,0.895383137815771,8.07288771988702,11.1878598921456,20.6169170158721,2.50303063912971
2024-02-27 01:47:03,0.894204086597669,8.09325727351547,11.1800439573346,20.6192043619032,2.49982585597857
2024-02-27 01:46:37,0.895480034993129,8.1712064350915,11.234835399271,20.6630173040235,2.50380121694998
2024-02-27 01:46:12,0.894894594165339,8.10662706933502,11.2011118961501,20.6304791889374,2.49746727457174
2024-02-27 01:45:45,0.894922683469149,8.11868088355867,11.1891777624289,20.6268360492927,2.50490169360871
2024-02-27 01:45:20,0.894483901606607,8.10009500485993,11.1734127114216,20.611732236669,2.49821109149276
2024-02-27 01:44:54,0.895268864479495,8.10488049802273,11.2075786736184,20.6370247757824,2.5001981337494
2024-02-27 01:44:28,0.893672285168103,8.09510720481449,11.1325578249123,20.592896163583,2.50050110386207
2024-02-27 01:44:03,0.89517855537911,8.09028253194969,11.1925934882941,20.6217728858026,2.49925701069974
2024-02-27 01:43:37,0.895309260985526,8.130430664384,11.2008860411185,20.625949102587,2.50312331946837
2024-02-27 01:43:12,0.894229616175965,8.09584249030676,11.1874211084212,20.6271992576177,2.49689655505111
2024-02-27 01:42:47,0.895033358487429,8.09191151159599,11.2070611014082,20.6313905202907,2.5008570948557
2024-02-27 01:42:21,0.894258776067212,8.12464292855768,11.1995297062057,20.6381673269482,2.50696314497618
2024-02-27 01:41:55,0.895046803336983,8.12313440278108,11.1926584186015,20.6293875117443,2.49101742725497
2024-02-27 01:41:29,0.894450388038748,8.10066738242808,11.1831483325922,20.6238999914644,2.50438752181219
2024-02-27 01:41:04,0.894117299497778,8.08670014511664,11.1768012947501,20.6211971945324,2.50366789536211
2024-02-27 01:40:38,0.894398348278794,8.1181314657854,11.2120744356942,20.6372867510801,2.50010816832367
2024-02-27 01:40:12,0.895122837754327,8.1165707356307,11.2023453171536,20.6342160024411,2.50329677794981
2024-02-27 01:39:47,0.895213129970294,8.06020761894639,11.1968646092843,20.6110137165958,2.50194345362647
2024-02-27 01:39:21,0.895502955060613,8.10000683942437,11.2208910307701,20.6319032640318,2.50697904472437
2024-02-27 01:38:55,0.894487059674718,8.10971429640937,11.1947391973668,20.6268104234789,2.49926689036179
2024-02-27 01:38:30,0.894903134247216,8.06369942704781,11.1682364679898,20.59474248948,2.50188578138329
2024-02-27 01:38:04,0.894877605849418,8.10469807212554,11.2215146028493,20.6376911333726,2.50648116589296
2024-02-27 01:37:38,0.894895577415161,8.09327272450119,11.2054805775458,20.6317216806242,2.50113475357056
2024-02-27 01:37:12,0.894550862214249,8.09070482695078,11.1777782767134,20.6161209271364,2.49799941810056
2024-02-27 01:36:46,0.894463148590147,8.08007697752603,11.2010157271135,20.6231817045099,2.50258701541849
2024-02-27 01:36:20,0.894546184751706,8.07798426648473,11.1828020092599,20.6082512855736,2.50660315294652
2024-02-27 01:35:54,0.894513810193144,8.0658674021577,11.1706049645345,20.5968017561286,2.49875066453803
2024-02-27 01:35:28,0.894623653231774,8.09439002661869,11.1712081713965,20.6044692250098,2.50473526467761
2024-02-27 01:35:02,0.894363326540716,8.05813407367299,11.173078397359,20.6110365542834,2.50431169618346
2024-02-27 01:34:36,0.894979821940282,8.07296439679149,11.1933631635119,20.6120999197712,2.4963057381034
2024-02-27 01:34:10,0.894640688248238,8.0785793704131,11.1855151493416,20.6123632228111,2.496114179446
2024-02-27 01:33:44,0.895004598015843,8.0900759311074,11.2002857683009,20.6310031464772,2.4969820455231
2024-02-27 01:33:18,0.894012311798981,8.07308290038354,11.1560179621427,20.59474328422,2.50119294382219
2024-02-27 01:32:52,0.89506347866952,8.07334906711839,11.1965184846696,20.6170489437977,2.50710428931022
2024-02-27 01:32:27,0.894811256509964,8.08087438052128,11.1891675047364,20.6168363528277,2.49883789863336
2024-02-27 01:32:01,0.89482340672127,8.06523459177577,11.1859162121393,20.6184541421187,2.50759036131281
2024-02-27 01:31:36,0.895208345211144,8.06225027319253,11.2157591324263,20.6337217691946,2.49899929896165
2024-02-27 01:31:10,0.895096529094931,8.07749339235538,11.1835558207973,20.6102194336717,2.50149876369033
2024-02-27 01:30:45,0.894579823717138,8.05922604605676,11.1726149311556,20.6108895999883,2.49643334422219
2024-02-27 01:30:19,0.895063308983853,8.07289758323883,11.2031298210455,20.6234129669165,2.50511278995886
2024-02-27 01:29:52,0.894222013591169,8.07511250747137,11.1659726111342,20.5996126313555,2.4930885580251
2024-02-27 01:29:25,0.895153694086244,8.06409039009603,11.1945360607102,20.6207399826185,2.49512016763734
2024-02-27 01:28:58,0.894960375960418,8.07518126176893,11.2002043415399,20.6274824842763,2.50239938631985
2024-02-27 01:28:31,0.895432873251819,8.07328852319697,11.2084295507455,20.6248755534666,2.50272664840846
2024-02-27 01:28:04,0.894649246994845,8.06593740738991,11.1802560025049,20.610702838418,2.50264278856504
2024-02-27 01:27:36,0.89472669803509,8.07599717235356,11.1965994714982,20.6266212444074,2.49886366828323
2024-02-27 01:27:09,0.89515916606651,8.08570802506906,11.200053024047,20.6227758435232,2.49723917703787
2024-02-27 01:26:42,0.894696935028101,8.0719800123165,11.1886396496681,20.6181422937793,2.49453950721548
2024-02-27 01:26:15,0.894507158691487,8.07085569329806,11.1942681003465,20.6198203999553,2.50330217507617
2024-02-27 01:25:47,0.895002532334391,8.05556702527643,11.1939081523403,20.6198550555932,2.50009076959614
2024-02-27 01:25:18,0.894939530847319,8.06206944465044,11.1837324634702,20.6113266304898,2.505806609071
2024-02-27 01:24:51,0.894588654220174,8.06037685138392,11.1970940554667,20.624493360933,2.49961096866154
2024-02-27 01:24:23,0.895425745867464,8.08352744708124,11.2388557409473,20.6502032481659,2.50089752984742
2024-02-27 01:23:56,0.894514134956162,8.05470724864198,11.1703618883013,20.6038715627407,2.50573401346029
2024-02-27 01:23:29,0.895173671344537,8.07260385810788,11.1943013559268,20.6222875143219,2.49760870986259
