"DateTime","Depth","period","type","var","value","scenario"
2016-09-05,"0.1","calib","obs","wl",11.3222222222222,"baseline"
2016-09-06,"0.1","calib","mod","wl",10.9141128219106,"baseline"
2016-09-06,"0.1","calib","obs","wl",11.3333333333333,"baseline"
2016-09-06,"0.1","calib","mod","chla",3.22415527751414,"baseline"
2016-09-06,"0.1","calib","obs","chla",5.2938,"baseline"
2016-09-07,"0.1","calib","mod","wl",10.9184676330668,"baseline"
2016-09-07,"0.1","calib","obs","wl",11.3444444444444,"baseline"
2016-09-08,"0.1","calib","mod","wl",10.9243443728788,"baseline"
2016-09-08,"0.1","calib","obs","wl",11.3555555555556,"baseline"
2016-09-09,"0.1","calib","mod","wl",10.9297887010946,"baseline"
2016-09-09,"0.1","calib","obs","wl",11.3666666666667,"baseline"
2016-09-10,"0.1","calib","mod","wl",10.9360577093878,"baseline"
2016-09-10,"0.1","calib","obs","wl",11.3777777777778,"baseline"
2016-09-11,"0.1","calib","mod","wl",10.9426673533304,"baseline"
2016-09-11,"0.1","calib","obs","wl",11.3888888888889,"baseline"
2016-09-12,"0.1","calib","mod","wl",10.9473753126175,"baseline"
2016-09-12,"0.1","calib","obs","wl",11.4,"baseline"
2016-09-13,"0.1","calib","mod","wl",10.9527896465689,"baseline"
2016-09-13,"0.1","calib","obs","wl",11.4111111111111,"baseline"
2016-09-14,"0.1","calib","mod","wl",10.9594279452732,"baseline"
2016-09-14,"0.1","calib","obs","wl",11.4222222222222,"baseline"
2016-09-15,"0.1","calib","mod","wl",10.9659576612541,"baseline"
2016-09-15,"0.1","calib","obs","wl",11.4333333333333,"baseline"
2016-09-16,"0.1","calib","mod","wl",10.9707398235439,"baseline"
2016-09-16,"0.1","calib","obs","wl",11.4444444444444,"baseline"
2016-09-16,"0.1","calib","mod","nh4",4.35461555861139,"baseline"
2016-09-16,"0.1","calib","obs","nh4",3.00000000000001,"baseline"
2016-09-16,"0.1","calib","mod","no3",0.0376144489452308,"baseline"
2016-09-16,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2016-09-16,"0.1","calib","mod","po4",0.471250679466368,"baseline"
2016-09-16,"0.1","calib","obs","po4",9,"baseline"
2016-09-16,"0.1","calib","mod","chla",3.43982569419418,"baseline"
2016-09-16,"0.1","calib","obs","chla",9.7589,"baseline"
2016-09-16,"0.1","calib","obs","din",4,"baseline"
2016-09-16,"0.1","calib","mod","din",4.39223000755662,"baseline"
2016-09-17,"0.1","calib","mod","wl",10.9758659109085,"baseline"
2016-09-17,"0.1","calib","obs","wl",11.4555555555556,"baseline"
2016-09-17,"0.1","calib","mod","chla",3.40519772838597,"baseline"
2016-09-17,"0.1","calib","obs","chla",6.8814,"baseline"
2016-09-18,"0.1","calib","mod","wl",10.979069525054,"baseline"
2016-09-18,"0.1","calib","obs","wl",11.4666666666667,"baseline"
2016-09-19,"0.1","calib","mod","wl",10.9809902021929,"baseline"
2016-09-19,"0.1","calib","obs","wl",11.4777777777778,"baseline"
2016-09-20,"0.1","calib","mod","wl",11.0575989626725,"baseline"
2016-09-20,"0.1","calib","obs","wl",11.4888888888889,"baseline"
2016-09-21,"0.1","calib","mod","wl",11.0548274760352,"baseline"
2016-09-21,"0.1","calib","obs","wl",11.5,"baseline"
2016-09-22,"0.1","calib","mod","wl",11.0548447346705,"baseline"
2016-09-22,"0.1","calib","obs","wl",11.5111111111111,"baseline"
2016-09-23,"0.1","calib","mod","wl",11.0574086203913,"baseline"
2016-09-23,"0.1","calib","obs","wl",11.5222222222222,"baseline"
2016-09-24,"0.1","calib","mod","wl",11.0607377690395,"baseline"
2016-09-24,"0.1","calib","obs","wl",11.5333333333333,"baseline"
2016-09-25,"0.1","calib","mod","wl",11.0651952746678,"baseline"
2016-09-25,"0.1","calib","obs","wl",11.5444444444444,"baseline"
2016-09-26,"0.1","calib","mod","wl",11.0706376776032,"baseline"
2016-09-26,"0.1","calib","obs","wl",11.5555555555556,"baseline"
2016-09-27,"0.1","calib","mod","wl",11.0861236513557,"baseline"
2016-09-27,"0.1","calib","obs","wl",11.5666666666667,"baseline"
2016-09-27,"0.1","calib","mod","chla",3.46005931578163,"baseline"
2016-09-27,"0.1","calib","obs","chla",4.1265,"baseline"
2016-09-28,"0.1","calib","mod","wl",11.1018366793239,"baseline"
2016-09-28,"0.1","calib","obs","wl",11.5777777777778,"baseline"
2016-09-29,"0.1","calib","mod","wl",11.1147858105387,"baseline"
2016-09-29,"0.1","calib","obs","wl",11.5888888888889,"baseline"
2016-09-30,"0.1","calib","mod","wl",11.18074975495,"baseline"
2016-09-30,"0.1","calib","obs","wl",11.6,"baseline"
2016-10-01,"0.1","calib","mod","wl",11.2244972872995,"baseline"
2016-10-01,"0.1","calib","obs","wl",11.6166666666667,"baseline"
2016-10-02,"0.1","calib","mod","wl",11.2237822312743,"baseline"
2016-10-02,"0.1","calib","obs","wl",11.6333333333333,"baseline"
2016-10-03,"0.1","calib","mod","wl",11.2262626025796,"baseline"
2016-10-03,"0.1","calib","obs","wl",11.65,"baseline"
2016-10-04,"0.1","calib","mod","wl",11.2306504168838,"baseline"
2016-10-04,"0.1","calib","obs","wl",11.6666666666667,"baseline"
2016-10-05,"0.1","calib","mod","wl",11.237063205586,"baseline"
2016-10-05,"0.1","calib","obs","wl",11.6833333333333,"baseline"
2016-10-06,"0.1","calib","mod","wl",11.2445950840374,"baseline"
2016-10-06,"0.1","calib","obs","wl",11.7,"baseline"
2016-10-07,"0.1","calib","mod","wl",11.2758889968607,"baseline"
2016-10-07,"0.1","calib","obs","wl",11.75,"baseline"
2016-10-08,"0.1","calib","mod","wl",11.3533956151006,"baseline"
2016-10-08,"0.1","calib","obs","wl",11.8,"baseline"
2016-10-09,"0.1","calib","mod","wl",11.4142502929315,"baseline"
2016-10-09,"0.1","calib","obs","wl",11.85,"baseline"
2016-10-10,"0.1","calib","mod","wl",11.4321386278721,"baseline"
2016-10-10,"0.1","calib","obs","wl",11.9,"baseline"
2016-10-11,"0.1","calib","mod","wl",11.4566008327745,"baseline"
2016-10-11,"0.1","calib","obs","wl",11.95,"baseline"
2016-10-11,"0.1","calib","mod","nh4",36.3381155590965,"baseline"
2016-10-11,"0.1","calib","obs","nh4",7.00000000000001,"baseline"
2016-10-11,"0.1","calib","mod","no3",4.34488219188891,"baseline"
2016-10-11,"0.1","calib","obs","no3",2,"baseline"
2016-10-11,"0.1","calib","mod","po4",5.6078658461065,"baseline"
2016-10-11,"0.1","calib","obs","po4",7,"baseline"
2016-10-11,"0.1","calib","mod","chla",4.42229860088217,"baseline"
2016-10-11,"0.1","calib","obs","chla",1.2391,"baseline"
2016-10-11,"0.1","calib","obs","din",9,"baseline"
2016-10-11,"0.1","calib","mod","din",40.6829977509854,"baseline"
2016-10-12,"0.1","calib","mod","wl",11.484878738009,"baseline"
2016-10-12,"0.1","calib","obs","wl",12,"baseline"
2016-10-13,"0.1","calib","mod","wl",11.48075137172,"baseline"
2016-10-13,"0.1","calib","obs","wl",12,"baseline"
2016-10-14,"0.1","calib","mod","wl",11.4775365377452,"baseline"
2016-10-14,"0.1","calib","obs","wl",12,"baseline"
2016-10-15,"0.1","calib","mod","wl",11.4751297909195,"baseline"
2016-10-15,"0.1","calib","obs","wl",12,"baseline"
2016-10-16,"0.1","calib","mod","wl",11.4767066289206,"baseline"
2016-10-16,"0.1","calib","obs","wl",12,"baseline"
2016-10-17,"0.1","calib","mod","wl",11.4751634416201,"baseline"
2016-10-17,"0.1","calib","obs","wl",12,"baseline"
2016-10-18,"0.1","calib","mod","wl",11.4716839478344,"baseline"
2016-10-18,"0.1","calib","obs","wl",12,"baseline"
2016-10-19,"0.1","calib","mod","wl",11.4693651406917,"baseline"
2016-10-19,"0.1","calib","obs","wl",12,"baseline"
2016-10-20,"0.1","calib","mod","wl",11.4731581302846,"baseline"
2016-10-20,"0.1","calib","obs","wl",12,"baseline"
2016-10-21,"0.1","calib","mod","wl",11.4419134129693,"baseline"
2016-10-21,"0.1","calib","obs","wl",11.9571428571429,"baseline"
2016-10-22,"0.1","calib","mod","wl",11.4129712680326,"baseline"
2016-10-22,"0.1","calib","obs","wl",11.9142857142857,"baseline"
2016-10-23,"0.1","calib","mod","wl",11.3856125088394,"baseline"
2016-10-23,"0.1","calib","obs","wl",11.8714285714286,"baseline"
2016-10-24,"0.1","calib","mod","wl",11.3545672807934,"baseline"
2016-10-24,"0.1","calib","obs","wl",11.8285714285714,"baseline"
2016-10-25,"0.1","calib","mod","wl",11.325252128876,"baseline"
2016-10-25,"0.1","calib","obs","wl",11.7857142857143,"baseline"
2016-10-25,"0.1","calib","mod","nh4",25.848061322358,"baseline"
2016-10-25,"0.1","calib","obs","nh4",4,"baseline"
2016-10-25,"0.1","calib","mod","no3",4.39913798540026,"baseline"
2016-10-25,"0.1","calib","obs","no3",7.00000000000002,"baseline"
2016-10-25,"0.1","calib","mod","po4",4.35206237821128,"baseline"
2016-10-25,"0.1","calib","obs","po4",3,"baseline"
2016-10-25,"0.1","calib","obs","din",11,"baseline"
2016-10-25,"0.1","calib","mod","din",30.2471993077583,"baseline"
2016-10-26,"0.1","calib","mod","wl",11.3002303969037,"baseline"
2016-10-26,"0.1","calib","obs","wl",11.7428571428571,"baseline"
2016-10-27,"0.1","calib","mod","wl",11.2732682743447,"baseline"
2016-10-27,"0.1","calib","obs","wl",11.7,"baseline"
2016-10-28,"0.1","calib","mod","wl",11.2597565830754,"baseline"
2016-10-28,"0.1","calib","obs","wl",11.675,"baseline"
2016-10-29,"0.1","calib","mod","wl",11.2460542467685,"baseline"
2016-10-29,"0.1","calib","obs","wl",11.65,"baseline"
2016-10-30,"0.1","calib","mod","wl",11.2334707398345,"baseline"
2016-10-30,"0.1","calib","obs","wl",11.625,"baseline"
2016-10-31,"0.1","calib","mod","wl",11.217485288051,"baseline"
2016-10-31,"0.1","calib","obs","wl",11.6,"baseline"
2016-11-01,"0.1","calib","mod","wl",11.1968304416599,"baseline"
2016-11-01,"0.1","calib","obs","wl",11.575,"baseline"
2016-11-02,"0.1","calib","mod","wl",11.1808965366393,"baseline"
2016-11-02,"0.1","calib","obs","wl",11.55,"baseline"
2016-11-03,"0.1","calib","mod","wl",11.1603824561992,"baseline"
2016-11-03,"0.1","calib","obs","wl",11.525,"baseline"
2016-11-04,"0.1","calib","mod","wl",11.141170596433,"baseline"
2016-11-04,"0.1","calib","obs","wl",11.5,"baseline"
2016-11-05,"0.1","calib","mod","wl",11.128311761025,"baseline"
2016-11-05,"0.1","calib","obs","wl",11.4833333333333,"baseline"
2016-11-06,"0.1","calib","mod","wl",11.1181121106919,"baseline"
2016-11-06,"0.1","calib","obs","wl",11.4666666666667,"baseline"
2016-11-07,"0.1","calib","mod","wl",11.1052642374253,"baseline"
2016-11-07,"0.1","calib","obs","wl",11.45,"baseline"
2016-11-08,"0.1","calib","mod","wl",11.0908356595756,"baseline"
2016-11-08,"0.1","calib","obs","wl",11.4333333333333,"baseline"
2016-11-09,"0.1","calib","mod","wl",11.0824172005274,"baseline"
2016-11-09,"0.1","calib","obs","wl",11.4166666666667,"baseline"
2016-11-10,"0.1","calib","mod","wl",11.0697048151114,"baseline"
2016-11-10,"0.1","calib","obs","wl",11.4,"baseline"
2016-11-11,"0.1","calib","mod","wl",11.0439125546114,"baseline"
2016-11-11,"0.1","calib","obs","wl",11.3666666666667,"baseline"
2016-11-11,"0.1","calib","mod","nh4",42.1025697599335,"baseline"
2016-11-11,"0.1","calib","obs","nh4",62.9999999999999,"baseline"
2016-11-11,"0.1","calib","mod","no3",4.3146134024477,"baseline"
2016-11-11,"0.1","calib","obs","no3",5,"baseline"
2016-11-11,"0.1","calib","mod","po4",4.35080329986737,"baseline"
2016-11-11,"0.1","calib","obs","po4",4,"baseline"
2016-11-11,"0.1","calib","mod","chla",0.254350839304155,"baseline"
2016-11-11,"0.1","calib","obs","chla",1.7426,"baseline"
2016-11-11,"0.1","calib","obs","din",67.9999999999999,"baseline"
2016-11-11,"0.1","calib","mod","din",46.4171831623812,"baseline"
2016-11-12,"0.1","calib","mod","wl",11.0302073200816,"baseline"
2016-11-12,"0.1","calib","obs","wl",11.3333333333333,"baseline"
2016-11-13,"0.1","calib","mod","wl",11.0129167996974,"baseline"
2016-11-13,"0.1","calib","obs","wl",11.3,"baseline"
2016-11-14,"0.1","calib","mod","wl",10.9851133223299,"baseline"
2016-11-14,"0.1","calib","obs","wl",11.2666666666667,"baseline"
2016-11-15,"0.1","calib","mod","wl",10.9622834384991,"baseline"
2016-11-15,"0.1","calib","obs","wl",11.2333333333333,"baseline"
2016-11-16,"0.1","calib","mod","wl",10.935234322353,"baseline"
2016-11-16,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-17,"0.1","calib","mod","wl",10.9327139266686,"baseline"
2016-11-17,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-18,"0.1","calib","mod","wl",10.9319460436527,"baseline"
2016-11-18,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-19,"0.1","calib","mod","wl",10.9353842009146,"baseline"
2016-11-19,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-20,"0.1","calib","mod","wl",10.932771866372,"baseline"
2016-11-20,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-21,"0.1","calib","mod","wl",10.9307225942103,"baseline"
2016-11-21,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-22,"0.1","calib","mod","wl",10.9289067462433,"baseline"
2016-11-22,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-23,"0.1","calib","mod","wl",10.927814435861,"baseline"
2016-11-23,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-24,"0.1","calib","mod","wl",10.9306388890446,"baseline"
2016-11-24,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-25,"0.1","calib","mod","wl",10.9286887466988,"baseline"
2016-11-25,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-26,"0.1","calib","mod","wl",10.9270926619061,"baseline"
2016-11-26,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-27,"0.1","calib","mod","wl",10.9264253674557,"baseline"
2016-11-27,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-28,"0.1","calib","mod","wl",10.9245679238261,"baseline"
2016-11-28,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-29,"0.1","calib","mod","wl",10.9230476080507,"baseline"
2016-11-29,"0.1","calib","obs","wl",11.2,"baseline"
2016-11-30,"0.1","calib","mod","wl",10.9257834164571,"baseline"
2016-11-30,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-01,"0.1","calib","mod","wl",10.9373434848167,"baseline"
2016-12-01,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-02,"0.1","calib","mod","wl",10.9367654979848,"baseline"
2016-12-02,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-03,"0.1","calib","mod","wl",10.933602224414,"baseline"
2016-12-03,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-04,"0.1","calib","mod","wl",10.931262804324,"baseline"
2016-12-04,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-05,"0.1","calib","mod","wl",10.9311123461482,"baseline"
2016-12-05,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-06,"0.1","calib","mod","wl",10.9330058800787,"baseline"
2016-12-06,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-07,"0.1","calib","mod","wl",10.9313222337367,"baseline"
2016-12-07,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-08,"0.1","calib","mod","wl",10.9299634332637,"baseline"
2016-12-08,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-09,"0.1","calib","mod","wl",10.9301190992615,"baseline"
2016-12-09,"0.1","calib","obs","wl",11.2,"baseline"
2016-12-10,"0.1","calib","mod","wl",10.9163949371947,"baseline"
2016-12-10,"0.1","calib","obs","wl",11.18,"baseline"
2016-12-11,"0.1","calib","mod","wl",10.9010824803222,"baseline"
2016-12-11,"0.1","calib","obs","wl",11.16,"baseline"
2016-12-12,"0.1","calib","mod","wl",10.885358611569,"baseline"
2016-12-12,"0.1","calib","obs","wl",11.14,"baseline"
2016-12-13,"0.1","calib","mod","wl",10.8699877321195,"baseline"
2016-12-13,"0.1","calib","obs","wl",11.12,"baseline"
2016-12-14,"0.1","calib","mod","wl",10.858726329027,"baseline"
2016-12-14,"0.1","calib","obs","wl",11.1,"baseline"
2016-12-15,"0.1","calib","mod","wl",10.8546697643984,"baseline"
2016-12-15,"0.1","calib","obs","wl",11.0857142857143,"baseline"
2016-12-16,"0.1","calib","mod","wl",10.8429418328414,"baseline"
2016-12-16,"0.1","calib","obs","wl",11.0714285714286,"baseline"
2016-12-17,"0.1","calib","mod","wl",10.8359233166253,"baseline"
2016-12-17,"0.1","calib","obs","wl",11.0571428571429,"baseline"
2016-12-18,"0.1","calib","mod","wl",10.8246858897699,"baseline"
2016-12-18,"0.1","calib","obs","wl",11.0428571428571,"baseline"
2016-12-19,"0.1","calib","mod","wl",10.8126458033421,"baseline"
2016-12-19,"0.1","calib","obs","wl",11.0285714285714,"baseline"
2016-12-20,"0.1","calib","mod","wl",10.8014919987898,"baseline"
2016-12-20,"0.1","calib","obs","wl",11.0142857142857,"baseline"
2016-12-21,"0.1","calib","mod","wl",10.7900439319845,"baseline"
2016-12-21,"0.1","calib","obs","wl",11,"baseline"
2016-12-22,"0.1","calib","mod","wl",10.7883223156908,"baseline"
2016-12-22,"0.1","calib","obs","wl",11,"baseline"
2016-12-23,"0.1","calib","mod","wl",10.7896888626079,"baseline"
2016-12-23,"0.1","calib","obs","wl",11,"baseline"
2016-12-24,"0.1","calib","mod","wl",10.787989717251,"baseline"
2016-12-24,"0.1","calib","obs","wl",11,"baseline"
2016-12-25,"0.1","calib","mod","wl",10.7969475471579,"baseline"
2016-12-25,"0.1","calib","obs","wl",11,"baseline"
2016-12-26,"0.1","calib","mod","wl",10.7954247689595,"baseline"
2016-12-26,"0.1","calib","obs","wl",11,"baseline"
2016-12-27,"0.1","calib","mod","wl",10.7947886376209,"baseline"
2016-12-27,"0.1","calib","obs","wl",11,"baseline"
2016-12-28,"0.1","calib","mod","wl",10.794133533046,"baseline"
2016-12-28,"0.1","calib","obs","wl",11,"baseline"
2016-12-29,"0.1","calib","mod","wl",10.7854287532496,"baseline"
2016-12-29,"0.1","calib","obs","wl",10.9888888888889,"baseline"
2016-12-30,"0.1","calib","mod","wl",10.781668861329,"baseline"
2016-12-30,"0.1","calib","obs","wl",10.9777777777778,"baseline"
2016-12-31,"0.1","calib","mod","wl",10.7719106713921,"baseline"
2016-12-31,"0.1","calib","obs","wl",10.9666666666667,"baseline"
2017-01-01,"0.1","calib","mod","wl",10.7629095023322,"baseline"
2017-01-01,"0.1","calib","obs","wl",10.9555555555556,"baseline"
2017-01-02,"0.1","calib","mod","wl",10.7550338481979,"baseline"
2017-01-02,"0.1","calib","obs","wl",10.9444444444444,"baseline"
2017-01-03,"0.1","calib","mod","wl",10.749785027911,"baseline"
2017-01-03,"0.1","calib","obs","wl",10.9333333333333,"baseline"
2017-01-04,"0.1","calib","mod","wl",10.7539628163872,"baseline"
2017-01-04,"0.1","calib","obs","wl",10.9222222222222,"baseline"
2017-01-05,"0.1","calib","mod","wl",10.7447338071925,"baseline"
2017-01-05,"0.1","calib","obs","wl",10.9111111111111,"baseline"
2017-01-06,"0.1","calib","mod","wl",10.7352303101647,"baseline"
2017-01-06,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-07,"0.1","calib","mod","wl",10.7330785082397,"baseline"
2017-01-07,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-08,"0.1","calib","mod","wl",10.7312797572295,"baseline"
2017-01-08,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-09,"0.1","calib","mod","wl",10.7292367627713,"baseline"
2017-01-09,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-10,"0.1","calib","mod","wl",10.7278580898014,"baseline"
2017-01-10,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-11,"0.1","calib","mod","wl",10.7275839425322,"baseline"
2017-01-11,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-12,"0.1","calib","mod","wl",10.728982689593,"baseline"
2017-01-12,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-13,"0.1","calib","mod","wl",10.7284960498642,"baseline"
2017-01-13,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-14,"0.1","calib","mod","wl",10.7281146720645,"baseline"
2017-01-14,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-15,"0.1","calib","mod","wl",10.7293105644539,"baseline"
2017-01-15,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-16,"0.1","calib","mod","wl",10.7288735732052,"baseline"
2017-01-16,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-17,"0.1","calib","mod","wl",10.7292225399074,"baseline"
2017-01-17,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-18,"0.1","calib","mod","wl",10.7320472541479,"baseline"
2017-01-18,"0.1","calib","obs","wl",10.9,"baseline"
2017-01-19,"0.1","calib","mod","wl",10.7397790823428,"baseline"
2017-01-19,"0.1","calib","obs","wl",10.9125,"baseline"
2017-01-20,"0.1","calib","mod","wl",10.7470937678944,"baseline"
2017-01-20,"0.1","calib","obs","wl",10.925,"baseline"
2017-01-21,"0.1","calib","mod","wl",10.7601800525848,"baseline"
2017-01-21,"0.1","calib","obs","wl",10.9375,"baseline"
2017-01-22,"0.1","calib","mod","wl",10.7676343931831,"baseline"
2017-01-22,"0.1","calib","obs","wl",10.95,"baseline"
2017-01-23,"0.1","calib","mod","wl",10.7807388799328,"baseline"
2017-01-23,"0.1","calib","obs","wl",10.9625,"baseline"
2017-01-24,"0.1","calib","mod","wl",10.8154060444372,"baseline"
2017-01-24,"0.1","calib","obs","wl",10.975,"baseline"
2017-01-25,"0.1","calib","mod","wl",10.818142447744,"baseline"
2017-01-25,"0.1","calib","obs","wl",10.9875,"baseline"
2017-01-26,"0.1","calib","mod","wl",10.8223456688533,"baseline"
2017-01-26,"0.1","calib","obs","wl",11,"baseline"
2017-01-27,"0.1","calib","mod","wl",10.8196052694392,"baseline"
2017-01-27,"0.1","calib","obs","wl",11,"baseline"
2017-01-28,"0.1","calib","mod","wl",10.816877276222,"baseline"
2017-01-28,"0.1","calib","obs","wl",11,"baseline"
2017-01-29,"0.1","calib","mod","wl",10.814726784366,"baseline"
2017-01-29,"0.1","calib","obs","wl",11,"baseline"
2017-01-30,"0.1","calib","mod","wl",10.8135595462161,"baseline"
2017-01-30,"0.1","calib","obs","wl",11,"baseline"
2017-01-31,"0.1","calib","mod","wl",10.8122369927622,"baseline"
2017-01-31,"0.1","calib","obs","wl",11,"baseline"
2017-02-01,"0.1","calib","mod","wl",10.8115127718006,"baseline"
2017-02-01,"0.1","calib","obs","wl",11,"baseline"
2017-02-02,"0.1","calib","mod","wl",10.8104835094325,"baseline"
2017-02-02,"0.1","calib","obs","wl",11,"baseline"
2017-02-03,"0.1","calib","mod","wl",10.8093913210549,"baseline"
2017-02-03,"0.1","calib","obs","wl",11,"baseline"
2017-02-04,"0.1","calib","mod","wl",10.8077885025627,"baseline"
2017-02-04,"0.1","calib","obs","wl",11,"baseline"
2017-02-05,"0.1","calib","mod","wl",10.8055085911536,"baseline"
2017-02-05,"0.1","calib","obs","wl",11,"baseline"
2017-02-06,"0.1","calib","mod","wl",10.8047286738681,"baseline"
2017-02-06,"0.1","calib","obs","wl",11,"baseline"
2017-02-07,"0.1","calib","mod","wl",10.8080412059038,"baseline"
2017-02-07,"0.1","calib","obs","wl",11,"baseline"
2017-02-08,"0.1","calib","mod","wl",10.8115953467794,"baseline"
2017-02-08,"0.1","calib","obs","wl",11,"baseline"
2017-02-09,"0.1","calib","mod","wl",10.8097639072409,"baseline"
2017-02-09,"0.1","calib","obs","wl",11,"baseline"
2017-02-10,"0.1","calib","mod","wl",10.8082145256596,"baseline"
2017-02-10,"0.1","calib","obs","wl",11,"baseline"
2017-02-11,"0.1","calib","mod","wl",10.8093851552687,"baseline"
2017-02-11,"0.1","calib","obs","wl",11,"baseline"
2017-02-12,"0.1","calib","mod","wl",10.8156349118871,"baseline"
2017-02-12,"0.1","calib","obs","wl",11,"baseline"
2017-02-13,"0.1","calib","mod","wl",10.815584086996,"baseline"
2017-02-13,"0.1","calib","obs","wl",11,"baseline"
2017-02-14,"0.1","calib","mod","wl",10.8170682488984,"baseline"
2017-02-14,"0.1","calib","obs","wl",11,"baseline"
2017-02-15,"0.1","calib","mod","wl",10.8171883968969,"baseline"
2017-02-15,"0.1","calib","obs","wl",11,"baseline"
2017-02-16,"0.1","calib","mod","wl",10.8162885370882,"baseline"
2017-02-16,"0.1","calib","obs","wl",11,"baseline"
2017-02-17,"0.1","calib","mod","wl",10.8209345564778,"baseline"
2017-02-17,"0.1","calib","obs","wl",11,"baseline"
2017-02-18,"0.1","calib","mod","wl",10.8199119405059,"baseline"
2017-02-18,"0.1","calib","obs","wl",11,"baseline"
2017-02-19,"0.1","calib","mod","wl",10.8217591941522,"baseline"
2017-02-19,"0.1","calib","obs","wl",11,"baseline"
2017-02-20,"0.1","calib","mod","wl",10.823195810955,"baseline"
2017-02-20,"0.1","calib","obs","wl",11,"baseline"
2017-02-21,"0.1","calib","mod","wl",10.8215280629827,"baseline"
2017-02-21,"0.1","calib","obs","wl",11,"baseline"
2017-02-22,"0.1","calib","mod","wl",10.824213004273,"baseline"
2017-02-22,"0.1","calib","obs","wl",11,"baseline"
2017-02-23,"0.1","calib","mod","wl",10.8264514697544,"baseline"
2017-02-23,"0.1","calib","obs","wl",11,"baseline"
2017-02-24,"0.1","calib","mod","wl",10.8304443977488,"baseline"
2017-02-24,"0.1","calib","obs","wl",11,"baseline"
2017-02-25,"0.1","calib","mod","wl",10.8336627850077,"baseline"
2017-02-25,"0.1","calib","obs","wl",11,"baseline"
2017-02-26,"0.1","calib","mod","wl",10.8315109691624,"baseline"
2017-02-26,"0.1","calib","obs","wl",11,"baseline"
2017-02-27,"0.1","calib","mod","wl",10.8286162778738,"baseline"
2017-02-27,"0.1","calib","obs","wl",11,"baseline"
2017-02-28,"0.1","calib","mod","wl",10.8284186617536,"baseline"
2017-02-28,"0.1","calib","obs","wl",11,"baseline"
2017-03-01,"0.1","calib","mod","wl",10.8281112368222,"baseline"
2017-03-01,"0.1","calib","obs","wl",11,"baseline"
2017-03-02,"0.1","calib","mod","wl",10.8306589537809,"baseline"
2017-03-02,"0.1","calib","obs","wl",11,"baseline"
2017-03-03,"0.1","calib","mod","wl",10.8283262802511,"baseline"
2017-03-03,"0.1","calib","obs","wl",11,"baseline"
2017-03-04,"0.1","calib","mod","wl",10.8283276161719,"baseline"
2017-03-04,"0.1","calib","obs","wl",11,"baseline"
2017-03-05,"0.1","calib","mod","wl",10.8267989831902,"baseline"
2017-03-05,"0.1","calib","obs","wl",11,"baseline"
2017-03-06,"0.1","calib","mod","wl",10.8250723586672,"baseline"
2017-03-06,"0.1","calib","obs","wl",11,"baseline"
2017-03-07,"0.1","calib","mod","wl",10.8236463658549,"baseline"
2017-03-07,"0.1","calib","obs","wl",11,"baseline"
2017-03-08,"0.1","calib","mod","wl",10.822988114907,"baseline"
2017-03-08,"0.1","calib","obs","wl",11,"baseline"
2017-03-09,"0.1","calib","mod","wl",10.821578252391,"baseline"
2017-03-09,"0.1","calib","obs","wl",11,"baseline"
2017-03-10,"0.1","calib","mod","wl",10.8154383944998,"baseline"
2017-03-10,"0.1","calib","obs","wl",10.9875,"baseline"
2017-03-11,"0.1","calib","mod","wl",10.8068230694567,"baseline"
2017-03-11,"0.1","calib","obs","wl",10.975,"baseline"
2017-03-12,"0.1","calib","mod","wl",10.7977567244449,"baseline"
