wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
819.553517452328,2094.0846902795,4095.32769035172,2099.44791420191,-664.637794778387,0,-83.1731408046956,1822.72309395032,1398.79174426418,41.1429620869603,779.912265538988,-1007.56229552155,9352.74938444302,-15705.6405513537,-584.899583608708,-542.861698782334,-1424.84655515145,-471.67697166007
-1558.15536000486,-7691.44063354868,-5286.77242613002,470.320513249163,368.761098326678,0,-1470.27101403433,824.087428830503,-477.852252209369,1191.62100298289,-313.057094847815,2653.33205244076,14930.4662968758,16742.4606255885,1859.41783567238,-3524.59394928902,1444.17213986637,1382.79065478693
-37.1971652822847,2076.28403570733,2177.89521880652,-505.348386099581,1162.29269978976,0,1331.91376573209,2145.47221845385,1363.73272428457,-2793.58338425816,-2245.00848981636,-262.74548039502,-12403.1015686645,15154.3513268377,1004.18504128178,-2119.64250335878,2361.98214239077,-4.62684887697833
