DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-02-01 17:40:53,1.11555013645637,1.10051702467661,0.789982855384708,0.183687510719785,0.498988069533879,0.249399292551893,0.357935848554393,0.558306245216814,0.659613644442831,0.000952334458370823,0.000691812498326492,0.00064206310530704,7.76226359155827,16.0517822857413,2,5.02322001861848,265.680864633593,265.933022577192,1.4589
