DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-02-01 17:46:29,1.22471883558725,1.08686895379776,0.791320043913004,0.183893172779619,0.403776372034737,0.19957186416557,0.399008902223578,0.468857849398008,0.53211765287256,0.00089290041460882,0.000927347370604153,0.00058659697037471,7.21566454068932,16.1226701681845,2.55335152329875,5.12854111300786,268.465670724541,266.97197971625,1.6189
2021-02-01 17:46:26,1.22471883558725,1.08686895379776,0.791320043913004,0.183893172779619,0.403776372034737,0.19957186416557,0.399008902223578,0.468857849398008,0.53211765287256,0.00089290041460882,0.000927347370604153,0.00058659697037471,7.21566454068932,16.1226701681845,2.55335152329875,5.12854111300786,268.465670724541,266.97197971625,1.6189
2021-02-01 17:46:23,1.22304409891211,1.08809743097059,0.75,0.212692252389517,0.355439587601415,0.207768592135105,0.440662601493007,0.566596413417477,0.576903110326582,0.00112482338523976,0.000957092894753821,0.000934593398052837,5.06957189516909,17.6772950736149,2.85857854298525,4.46310865112797,262.048385959017,259.995869123106,2.4769
2021-02-01 17:46:19,1.22471883558725,1.08686895379776,0.791320043913004,0.183893172779619,0.403776372034737,0.19957186416557,0.399008902223578,0.468857849398008,0.53211765287256,0.00089290041460882,0.000927347370604153,0.00058659697037471,7.21566454068932,16.1226701681845,2.55335152329875,5.12854111300786,268.465670724541,266.97197971625,1.6189
2021-02-01 17:46:16,1.25,1.13344527173358,0.796725093035552,0.210320905314367,0.36383709698424,0.196321072987839,0.485850758640928,0.6,0.550449372889754,0.00106214247483873,0.00110634655712918,0.000790602349229444,8.21093378227045,17.0565323067194,2.55182389357966,6.05994774508854,261.858379720405,263.666739933477,1.6956
2021-02-01 17:46:13,1.25,1.07032760328929,0.78431561988151,0.228868508557926,0.401201005868879,0.216802441206358,0.52961794723615,0.577999577268623,0.51753582172247,0.0012245922254958,0.000862689715052336,0.000748214960987159,10.537607994619,15.134736729649,2.01448346706466,4.38372384265716,266.697485153365,265.481760376203,2.1951
2021-02-01 17:46:10,1.25,1.0740700550904,0.75,0.230122472031301,0.466354214775645,0.223143134728487,0.469113750048891,0.570695682719856,0.533916841760586,0.00110573355289902,0.000919632839856793,0.000879291950578998,8.86513906548086,17.2954904014158,2.48746986367599,5.30278516389498,262.181632054822,265.967887839103,1.7263
2021-02-01 17:46:07,1.25,1.09435435075714,0.809787440736672,0.213344991024311,0.46795308828241,0.230553989699,0.46467812392735,0.564253261656409,0.528132073748962,0.000959408092276446,0.000997124666358087,0.000728960933652374,8.70664935706938,18.5797045215154,2.44230063109359,4.5966893995983,265.633260784034,259.921709154189,1.6859
2021-02-01 17:46:04,1.15106613922431,1.15679976303022,0.828722229194553,0.245727582394093,0.473944911583763,0.188469529075548,0.523608224591124,0.576241450289882,0.62159996726678,0.000906520539148409,0.000775057443927792,0.00091413357694689,8.32862664663888,13.9415149584951,2.48772107621808,5.10883592840835,265.919371464565,260.155856633733,1.631
2021-02-01 17:46:01,1.19623262765236,1.12837912676647,0.75,0.262391461396165,0.410088119531308,0.189992856051868,0.506362845207654,0.562977811776492,0.570016341881977,0.00111074904588418,0.000988855493713807,0.000715249366064411,7.30711075168816,17.2792332828663,2.01157342704904,4.53758431480939,266.393367500868,263.79795006323,1.6682
