DateTime,inflow_factor,rain_factor,outflow_factor,RMSE
2021-02-04 11:04:26,1.19926359726567,0.930745082696494,1.16514178963689,66270
2021-02-04 11:04:23,1.19926359726567,0.930745082696494,1.16514178963689,66270
2021-02-04 11:04:20,1.19852901489521,0.93090198032752,1.16463149803936,66419
2021-02-04 11:04:18,1.19821790442089,0.928851253168286,1.16413036330355,66576
2021-02-04 11:04:15,1.1985308865133,0.927926334789448,1.16384325353726,67364
2021-02-04 11:04:13,1.2,0.930423582170235,1.16572566423102,66295
2021-02-04 11:04:10,1.2,0.930954143203429,1.16778048365622,68392
2021-02-04 11:04:07,1.19728513462909,0.930315559414119,1.16329412187862,67557
2021-02-04 11:04:05,1.19926359726567,0.930745082696494,1.16514178963689,66270
2021-02-04 11:04:02,1.19961155153099,0.930866695882626,1.16563591094549,66526
2021-02-04 11:04:00,1.19791435292785,0.928643113812149,1.1638581421654,66537
2021-02-04 11:03:57,1.19760416933275,0.92842472164086,1.16341220253313,66504
2021-02-04 11:03:54,1.2,0.929782035804905,1.16562336238985,66375
2021-02-04 11:03:52,1.19754405389284,0.928510658472434,1.16311364897069,67337
2021-02-04 11:03:49,1.19859120870915,0.931571904889416,1.1646706444182,66416
2021-02-04 11:03:46,1.19636331858917,0.930203988210582,1.1628164891486,66660
2021-02-04 11:03:44,1.2,0.930811074619892,1.16769819547926,68179
2021-02-04 11:03:41,1.19524291772748,0.926821840456812,1.16132463268842,66701
2021-02-04 11:03:38,1.19902801579284,0.930118228893684,1.16482722809187,66442
2021-02-04 11:03:36,1.2,0.92974140405109,1.16558552156583,66152
2021-02-04 11:03:33,1.2,0.932168802280019,1.16885042220043,70866
2021-02-04 11:03:31,1.19943416055018,0.929491063176968,1.16533500441331,66509
2021-02-04 11:03:28,1.19939078385131,0.931318438368796,1.1655627816846,66478
2021-02-04 11:03:26,1.19817925901233,0.928961230511489,1.16363437411081,67336
2021-02-04 11:03:23,1.19870594998256,0.928057988155017,1.1642889742999,66441
2021-02-04 11:03:20,1.2,0.928893523100298,1.16576685125696,66454
2021-02-04 11:03:18,1.2,0.931360343284954,1.16566728152377,67439
2021-02-04 11:03:15,1.19595344293711,0.932327215882558,1.16246339428165,66514
2021-02-04 11:03:13,1.19604096059452,0.931449339016386,1.16292925951195,66777
2021-02-04 11:03:10,1.19959248203154,0.932350939895438,1.16550394361292,66332
2021-02-04 11:03:07,1.19950393491863,0.930231057283162,1.16532830193792,66478
2021-02-04 11:03:05,1.19848783965083,0.92890874558455,1.16414893768896,66400
2021-02-04 11:03:02,1.19513281524334,0.930004284763555,1.16148182560238,66575
2021-02-04 11:02:59,1.2,0.931506566455367,1.16617843456552,66502
2021-02-04 11:02:57,1.19643984297811,0.934112620437391,1.16328855678859,66540
2021-02-04 11:02:54,1.19573548730349,0.931117271538384,1.16220771794624,66599
2021-02-04 11:02:52,1.19947201972055,0.930666187755155,1.16515877892448,67393
2021-02-04 11:02:49,1.19649187787464,0.931408473436193,1.16305460334538,66650
2021-02-04 11:02:46,1.19693871222186,0.929428176295292,1.16303569966069,66612
2021-02-04 11:02:44,1.1999614310563,0.929677205874667,1.16540310349155,67273
2021-02-04 11:02:41,1.19830505185105,0.930319879858102,1.16428042018458,66414
2021-02-04 11:02:39,1.1973132716487,0.933198203990058,1.16389676421927,66571
2021-02-04 11:02:36,1.19969027434799,0.933133748958607,1.1659507926526,66436
2021-02-04 11:02:33,1.19271253274325,0.931028475022113,1.1598736083382,66805
2021-02-04 11:02:31,1.19693172126185,0.932996724978039,1.1635568997516,66510
2021-02-04 11:02:28,1.19719543622744,0.933132991094308,1.16378813724367,66605
2021-02-04 11:02:26,1.19874756517651,0.932455292386987,1.1651859819892,66567
2021-02-04 11:02:23,1.19333329135461,0.930150870590981,1.15995883744668,66662
2021-02-04 11:02:21,1.19820206344386,0.931490993715813,1.16439890595974,66450
2021-02-04 11:02:18,1.19257889973301,0.930211439049322,1.15950432613528,66681
2021-02-04 11:02:15,1.19741232759144,0.931155925810699,1.16361585604662,66508
2021-02-04 11:02:13,1.19674058617412,0.934671547175766,1.16377898190781,66631
2021-02-04 11:02:10,1.19265493947494,0.933111814685402,1.15981061856351,66638
2021-02-04 11:02:07,1.2,0.934953654790561,1.16717737394993,67347
2021-02-04 11:02:05,1.19501335677568,0.933250947257091,1.16204192740957,66715
2021-02-04 11:02:02,1.19520718605825,0.936684628881475,1.16329073061313,67469
2021-02-04 11:01:59,1.19404479710589,0.93480311667216,1.16125822282571,66672
2021-02-04 11:01:57,1.19663211362461,0.932109045409379,1.16322035058822,66487
2021-02-04 11:01:54,1.19788056291549,0.932516348628113,1.1638298818813,67385
2021-02-04 11:01:51,1.19424178852608,0.929297320030101,1.16145318265529,67402
2021-02-04 11:01:49,1.19633722247208,0.932795353745879,1.16285567854692,66455
2021-02-04 11:01:46,1.19926815001205,0.934306756187615,1.16540024335355,67479
2021-02-04 11:01:44,1.19526949595155,0.932674998806314,1.16202356459731,66711
2021-02-04 11:01:41,1.2,0.936955292195332,1.16678327109281,66490
2021-02-04 11:01:39,1.1947242487474,0.931716260151648,1.16154661704029,66652
2021-02-04 11:01:36,1.19790642828849,0.933820970619996,1.16467920091047,66610
2021-02-04 11:01:33,1.18655217863136,0.930116982412599,1.15568043604494,67841
2021-02-04 11:01:31,1.19112883953608,0.931518553293687,1.15881914031754,67189
2021-02-04 11:01:28,1.19624611971665,0.931078182802533,1.16266659727382,66594
2021-02-04 11:01:26,1.2,0.93576301677921,1.16816246323911,67934
2021-02-04 11:01:23,1.19501249045237,0.931006890203862,1.16160402036507,66646
2021-02-04 11:01:20,1.19721521425001,0.934479932393043,1.16406110406584,66544
2021-02-04 11:01:18,1.18874408638857,0.932294998050592,1.15751103679044,68231
2021-02-04 11:01:15,1.19903117783576,0.933094706572799,1.1649726207499,67322
2021-02-04 11:01:13,1.19184871869687,0.934772117736881,1.16017573054913,67627
2021-02-04 11:01:10,1.2,0.935089900755072,1.16943511776527,71410
2021-02-04 11:01:07,1.18591106087211,0.932665375788485,1.15547675652098,68973
2021-02-04 11:01:05,1.19473001280993,0.931819406227663,1.16183389931244,66938
2021-02-04 11:01:02,1.19250718064982,0.931297468435705,1.16037336031101,67648
2021-02-04 11:01:00,1.19031444005383,0.930717372213615,1.15851447386914,67975
2021-02-04 11:00:57,1.19267339283141,0.926571082006306,1.15878633642025,67699
2021-02-04 11:00:54,1.19390390713223,0.934955491421801,1.16047525791749,67588
2021-02-04 11:00:52,1.189506228247,0.930761852975205,1.15752522253781,67566
2021-02-04 11:00:49,1.19099267367576,0.931007759040548,1.1576361084831,67756
2021-02-04 11:00:47,1.2,0.930250988107479,1.16670297398171,67473
2021-02-04 11:00:44,1.19659945302245,0.934425264125095,1.16343931374495,66634
2021-02-04 11:00:42,1.2,0.92648228953896,1.16646876797966,67806
2021-02-04 11:00:39,1.18837639593972,0.928878610425241,1.15596887818642,67215
2021-02-04 11:00:36,1.1945139899751,0.9311945452726,1.16087701839374,67539
2021-02-04 11:00:34,1.19749650582855,0.933853410243715,1.16368426596207,67252
2021-02-04 11:00:31,1.19353243072851,0.929918036462409,1.1605000770497,66830
2021-02-04 11:00:28,1.19988544098732,0.931814162131794,1.16526628091708,67050
2021-02-04 11:00:26,1.1862841630237,0.931299359458435,1.15407025889206,68228
2021-02-04 11:00:23,1.18056627814498,0.923210866910194,1.14911471410244,68216
2021-02-04 11:00:21,1.2,0.923130989423092,1.16598249759212,67633
2021-02-04 11:00:18,1.18533828685181,0.927474061464438,1.1536535767828,67998
