DateTime,lw_factor,sed_temp_mean,sed_temp_mean.1,sed_temp_mean.2,RMSE
2024-02-15 00:38:26,0.911214367991719,7.6125827665865,10.1338561596104,19.4502909100732,2.66549702674
2024-02-15 00:37:59,0.911214367991719,7.6125827665865,10.1338561596104,19.4502909100732,2.66549702674
2024-02-15 00:37:33,0.911973494094152,7.59829240770128,10.1491149891007,19.470007009157,2.67430552209415
2024-02-15 00:37:07,0.9119367655563,7.61171331261158,10.1108203902778,19.4463859828002,2.66719296918983
2024-02-15 00:36:40,0.911214367991719,7.6125827665865,10.1338561596104,19.4502909100732,2.66549702674
2024-02-15 00:36:13,0.913611638455248,7.61599535339752,10.1529651745854,19.4337170079072,2.66845236906895
2024-02-15 00:35:47,0.912152312452959,7.619482350965,10.119540786537,19.4467809280111,2.66916606819649
2024-02-15 00:35:20,0.910893272694627,7.64924714746889,10.1275108781951,19.448080394037,2.67644542614994
2024-02-15 00:34:54,0.912899346224691,7.60632021221851,10.1235081084299,19.4447785998564,2.66621054676307
2024-02-15 00:34:28,0.913828997395185,7.59502120085923,10.1676468965784,19.4474137095894,2.67172410857061
2024-02-15 00:34:02,0.913333327583873,7.5976989666001,10.1347165060734,19.4405344649848,2.67608471566265
2024-02-15 00:33:35,0.913367400282059,7.59556486583416,10.1410479245334,19.4546187546401,2.66816176857077
2024-02-15 00:33:09,0.913290291511674,7.60763495105947,10.1468814523898,19.4397931182892,2.66801268711324
2024-02-15 00:32:42,0.912220869980248,7.60291997004361,10.1347507841014,19.4596161966162,2.66662894726315
2024-02-15 00:32:15,0.912181653555051,7.61292556944345,10.1462713788674,19.4521344480749,2.66353297225198
2024-02-15 00:31:49,0.912993050245094,7.58699596144766,10.1356275546828,19.4595340773803,2.67748660900332
2024-02-15 00:31:22,0.913194230646356,7.60998493748466,10.1057731680416,19.4354119601793,2.66393767767801
2024-02-15 00:30:55,0.912625551100875,7.59334344855238,10.1362630138446,19.4481036819739,2.66581409836187
2024-02-15 00:30:27,0.912789093643558,7.60288928589136,10.135384208652,19.4669679748955,2.67267547680307
2024-02-15 00:29:59,0.911887017131749,7.61548962622544,10.108742563552,19.4533126166214,2.6640208064503
2024-02-15 00:29:31,0.912677702189665,7.6114937660105,10.1414596505122,19.450809780737,2.66428327618138
2024-02-15 00:29:02,0.912447741767607,7.61220928041971,10.134695576762,19.4591892304515,2.6706268207331
2024-02-15 00:28:34,0.912695741006712,7.61186495418999,10.1354736227725,19.4479009963599,2.66870975527843
2024-02-15 00:28:07,0.911920409101912,7.6240758255832,10.1235591050856,19.4497500495913,2.6736860305665
2024-02-15 00:27:40,0.912592080523565,7.61241081326443,10.1367296897243,19.4550525074376,2.6688516647439
2024-02-15 00:27:12,0.913376150991279,7.59445110983477,10.1391390223432,19.4433338572478,2.66386043730925
2024-02-15 00:26:44,0.911877836715971,7.61542360130945,10.1196430173711,19.4576973097589,2.6692294982528
2024-02-15 00:26:16,0.911732111690486,7.64005355409519,10.1313357515799,19.4553542160927,2.6731392329194
2024-02-15 00:25:48,0.912289711997718,7.6267164329231,10.1229017269272,19.4475058679425,2.67101205174884
2024-02-15 00:25:21,0.912528105198382,7.6195004221947,10.1321731230885,19.4497352009851,2.66224782485095
2024-02-15 00:24:53,0.912231416949258,7.62398423073226,10.1163865778027,19.4538448037917,2.67282658442151
2024-02-15 00:24:25,0.912191809459969,7.61737044202915,10.1175152932443,19.4499105985514,2.66578090244554
2024-02-15 00:23:58,0.91184068451156,7.62674681864777,10.1184778282596,19.4592719220421,2.67014876302982
2024-02-15 00:23:29,0.911690335819255,7.62106919834936,10.1108788713974,19.459590867499,2.66946457519922
2024-02-15 00:23:02,0.911608104461121,7.6107700061779,10.1227742535454,19.4734354218941,2.67522177245367
2024-02-15 00:22:34,0.911817169157546,7.63867724850086,10.1228089087191,19.4568793232831,2.67905122432509
2024-02-15 00:22:07,0.911705403387541,7.63016327633106,10.1307184602049,19.4582091436568,2.6704730751118
2024-02-15 00:21:40,0.912083648732199,7.62984715534791,10.1221327391097,19.4546064415861,2.66940719151822
