DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-02-25 11:39:51,0.899962719868589,0.868901258723274,0.886551889574427,0.161532547115764,0.1,0.568066004090581,0.60512015786674,0.6,0.674089094928918,5e-04,0.00132424543802801,0.00163084422630935,8.89810113703899,16.3865456456013,2.57332844195966,3.99674976709106,274.505998443051,273.936936554916,1.7358
2021-02-25 11:39:35,0.899962719868589,0.868901258723274,0.886551889574427,0.161532547115764,0.1,0.568066004090581,0.60512015786674,0.6,0.674089094928918,5e-04,0.00132424543802801,0.00163084422630935,8.89810113703899,16.3865456456013,2.57332844195966,3.99674976709106,274.505998443051,273.936936554916,1.7684
2021-02-25 11:39:19,0.899962719868589,0.868901258723274,0.886551889574427,0.161532547115764,0.1,0.568066004090581,0.60512015786674,0.6,0.674089094928918,5e-04,0.00132424543802801,0.00163084422630935,8.89810113703899,16.3865456456013,2.57332844195966,3.99674976709106,274.505998443051,273.936936554916,1.7684
2021-02-25 11:39:02,0.759106002005879,0.838708819716423,0.79324417788402,0.13891489387569,0.179394450953783,0.6,0.761072751525018,0.554285708919448,0.608554118576857,0.000806313919173324,0.00134466632142498,0.00159735182212729,9.92404454727503,18.557018410497,2.80473300722544,3.31872743754403,273.285321060216,272.253224580691,2.0639
2021-02-25 11:38:46,0.771061976395529,0.824364856104809,0.92013301453621,0.137541353330929,0.192266745873417,0.6,0.637157784471175,0.599403716325817,0.695815416504073,0.000887180808637656,0.00109582520682273,0.00169968326447833,9.77985963056437,19.2405194643291,2,2.12843589641469,270.458908253985,268.475345161306,2.0213
2021-02-25 11:38:30,0.751694932252556,0.75,0.82060610019634,0.155556393248561,0.196579026449898,0.531392180629559,0.664978466486482,0.488639375138954,0.589950598292745,0.000667326830100172,0.00106795068081672,0.0017769910665982,7.43101966289769,14.1645421947195,2,2.65808079432636,274.741609608637,274.049227361588,2.5719
2021-02-25 11:38:13,0.868690362202273,0.854512666219325,0.937046121984954,0.15742239335583,0.170546549565887,0.595217175761228,0.773524261517203,0.545603097642076,0.750269249113529,5e-04,0.000953194794858569,0.00125602644942335,10.3476366623106,18.6270176933677,2,3.10641237118287,271.24709779719,273.239444148469,2.3984
2021-02-25 11:37:58,0.753539297452888,0.891075513039423,0.777557838535673,0.1,0.252278648642496,0.490627421766527,0.610765953380956,0.549431619713352,0.610104849648659,0.000540686006105043,0.00124922750402115,0.00156338401697177,11.0898225060235,19.6944628904479,3.57592795163298,2.14214253873977,271.105574766551,270.499251402934,2.5576
2021-02-25 11:37:41,0.75,0.888585237876832,0.75,0.117856095670945,0.198222019974626,0.489830382353339,0.654189952915269,0.486338836186208,0.692269137443216,5e-04,0.000963690929624019,0.00160102961178236,8.57156705119603,16.5845240091461,2.47923161205164,3.76989873846941,278.579823272159,274.014119781378,2.0563
2021-02-25 11:37:25,0.822553548297129,0.827403870850579,0.88168142965925,0.215341454559701,0.156129313855183,0.523020201628633,0.544344051871771,0.496272702757236,0.638908596070213,0.000574377176424184,0.00132345517348852,0.00151774899074872,10.412926027706,15.0495764072542,2,2.48989974755229,270.335065022665,271.022609850534,1.9532
2021-02-25 11:37:08,0.938819379267754,0.822377478806116,0.861404027780968,0.116383926339573,0.234481026040322,0.6,0.567798806667714,0.48383350775548,0.699551876677842,0.000544873464362688,0.00132471972423077,0.00139865745942016,7.39268218516369,13.5959656406876,2.86568983435776,4.87755976756798,274.2567084224,268.972580262028,2.2099
2021-02-25 11:36:52,0.812815380723755,0.793405526666242,0.88579199937272,0.139342632164231,0.209557829052784,0.6,0.646566186012994,0.580908491433491,0.698324594701027,5e-04,0.0013708910126711,0.00151834397949525,9.33480673669016,18.2893435287729,3.57299885793498,2.07271381644213,271.231952740433,277.958810472142,2.0247
2021-02-25 11:36:35,0.75,0.89020576690885,0.895027943225079,0.14060793569297,0.208953427665729,0.592826258482289,0.706733622014532,0.6,0.714441477115571,0.000734773400333693,0.00118301004825242,0.00131967997222948,10.6699136433477,19.479427836175,2.13733726506443,3.95887577837669,277.600196085734,273.16544173691,2.2268
2021-02-25 11:36:19,0.895611572938516,0.842763046010103,0.782721209093106,0.24522037788407,0.21969723889205,0.504574322016786,0.622811784949245,0.511280204480443,0.711639779205014,0.000708889647263776,0.0012448669287181,0.00163799655221685,9.6656541366589,14.5320031040891,2.34063561792696,3.49046716698676,273.860487428498,276.736974664683,2.2256
2021-02-25 11:36:02,0.902474265891474,0.829314874661812,0.943573234486716,0.232290321446188,0.287315389435372,0.6,0.747734522692057,0.6,0.518555019283715,0.00109739227945421,0.0013244471480994,0.0017803682771701,9.98484502429772,12.7455135901872,2.81057479661008,2,275.957652439349,269.637857870595,2.236
2021-02-25 11:35:47,0.799190284443474,0.827548789905774,0.899088499097654,0.177786651310409,0.314660171100594,0.555194500949585,0.648367453261413,0.417302798555273,0.527710444764671,0.000934531977222225,0.00129990416196353,0.00155350165483223,7.54306926071732,13.8747035818079,2.02864033560792,2,272.555964571983,270.18885490699,2.3838
2021-02-25 11:35:31,0.822754180570569,0.808477404253033,0.827777081164427,0.182023424844367,0.211464010703035,0.6,0.723662211552816,0.588886551492685,0.627563079294182,5e-04,0.00116361359611017,0.00155548440865132,11.5101958703815,16.1218934398721,2,2.98061197166254,272.284951559074,278.039051073392,2.4684
