wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
176.090281259704,-2792.1045551856,5720.32044281871,-1313.99810879412,1435.28926822303,0,1928.67615654362,1051.03223196544,-400.876567992814,-448.296675024568,109.264765581053,-3217.7103327026,13740.046946706,13311.7014323406,120.285947501955,-839.902947457647,-1224.14105165503,1481.59204525901
2929.77884198608,4937.68333033174,-5528.63047885163,2018.81369502229,3460.40912793624,0,-891.432739619377,1138.63004564673,-845.986902392566,583.495563309556,-2407.75291965404,-1942.26548269792,11123.904573638,13746.3658052242,1134.24266277886,-2137.02016292394,963.419103692221,-280.316424176247
-3613.22454724397,-8140.15917630194,-8839.41520209208,3438.91953109073,-1236.90520696618,0,-1779.71358156048,-2758.07220938223,3671.81587778121,428.23910938744,395.487054769377,1807.19318596394,12701.9023603163,-11712.6665961133,-3318.45215025206,-1826.07391596042,1600.39458850007,3202.16768660349
