"time","FLOW","TEMP","SALT","OXY_oxy","NIT_amm","NIT_nit","PHS_frp","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","PHS_frp_ads","CAR_dic","CAR_ch4","SIL_rsi"
2015-07-07,0,22.4046,0,254.917,1.6864,0.3689,0.0292,66.398,6.6398,7.9248,1.585,0.6076,1.4177,0.0292,75.5693,0.7118,126.3866
2015-07-08,0,23.0615,0,251.7304,1.7256,0.3455,0.0442,120.6406,12.0641,8.0228,1.6046,0.4212,0.9828,0.0442,59.8099,0.7118,126.3866
2015-07-09,0,23.2183,0,250.9797,1.7506,0.3681,0.0531,327.6839,32.7684,7.9167,1.5833,0.5262,1.2279,0.0531,47.4664,0.7118,126.3866
2015-07-10,0,23.542,0,249.4433,1.71,0.3696,0.045,84.4701,8.447,7.9542,1.5908,0.0876,0.2045,0.045,67.82,0.7118,126.3866
2015-07-11,0,23.2144,0,250.9986,1.6537,0.3671,0.0387,110.7602,11.076,7.9828,1.5966,0.5646,1.3174,0.0387,78.1058,0.7118,126.3866
2015-07-12,0,23.1182,0,251.4583,1.6742,0.339,0.0688,199.7265,19.9726,8.0079,1.6016,0.3571,0.8331,0.0688,69.8703,0.7118,126.3866
2015-07-13,0.097,22.7506,0,253.2295,1.6669,0.396,0.0517,137.0412,13.7041,7.9176,1.5835,0.1808,0.4218,0.0517,68.2434,0.7118,126.3866
2015-07-14,0.0679,23.6211,0,249.07,1.7389,0.3476,0.0487,156.0729,15.6073,7.8769,1.5754,0.3638,0.8488,0.0487,58.3041,0.7118,126.3866
2015-07-15,0.0475,23.5171,0,249.5609,1.8289,0.3612,0.054,209.212,20.9212,7.7963,1.5593,0.3055,0.7129,0.054,44.855,0.7118,126.3866
2015-07-16,0.0333,23.35,0,250.3527,1.7033,0.3583,0.0536,159.6842,15.9684,7.9674,1.5935,0.2198,0.5128,0.0536,76.3211,0.7118,126.3866
2015-07-17,0.0233,23.2582,0,250.7894,1.7935,0.3121,0.0328,151.6464,15.1646,7.8749,1.575,0.3775,0.8809,0.0328,88.5688,0.7118,126.3866
2015-07-18,0.0163,23.9791,0,247.3944,1.7757,0.3113,0.0471,166.4549,16.6455,7.8878,1.5776,0.0316,0.0738,0.0471,77.0868,0.7118,126.3866
2015-07-19,0.0114,24.7124,0,244.022,1.7532,0.3573,0.0481,119.4122,11.9412,7.8989,1.5798,0.0691,0.1612,0.0481,42.4302,0.7118,126.3866
2015-07-20,0.008,25.0561,0,242.4685,1.6633,0.3428,0.0478,97.7639,9.7764,7.9332,1.5866,0.3948,0.9212,0.0478,49.6898,0.7118,126.3866
2015-07-21,0.0056,24.6969,0,244.0925,1.7231,0.3798,0.0452,228.4336,22.8434,7.852,1.5704,0.2038,0.4755,0.0452,67.2524,0.7118,126.3866
2015-07-22,0.0039,23.7322,0,248.5481,1.6479,0.3972,0.0541,151.383,15.1383,7.9064,1.5813,-0.0162,-0.0379,0.0541,64.2202,0.7118,126.3866
2015-07-23,0.0027,22.9261,0,252.3811,1.6946,0.3353,0.0473,85.1864,8.5186,8.0072,1.6014,0.2123,0.4954,0.0473,78.7593,0.7118,126.3866
2015-07-24,0.0019,23.1127,0,251.4847,1.6261,0.3685,0.0371,171.6,17.16,8.1256,1.6251,0.3529,0.8233,0.0371,47.9401,0.7118,126.3866
2015-07-25,0.0013,23.25,0,250.8287,1.7332,0.3746,0.042,226.4916,22.6492,8.005,1.601,0.0653,0.1523,0.042,86.1208,0.7118,126.3866
2015-07-26,9e-04,23.4593,0,249.8344,1.6996,0.3738,0.0461,197.7705,19.7771,7.9831,1.5966,0.1973,0.4603,0.0461,75.829,0.7118,126.3866
2015-07-27,7e-04,23.6284,0,249.0357,1.7164,0.3768,0.0646,129.3155,12.9316,7.9362,1.5872,0.2862,0.6678,0.0646,78.9795,0.7118,126.3866
2015-07-28,0.0832,23.9235,0,247.653,1.7773,0.3594,0.0478,21.7175,2.1718,7.8468,1.5694,0.5522,1.2885,0.0478,56.779,0.7118,126.3866
2015-07-29,0.0582,23.6784,0,248.8005,1.7516,0.342,0.0619,210.3923,21.0392,7.9272,1.5854,0.2684,0.6263,0.0619,59.4493,0.7118,126.3866
2015-07-30,0.0408,24.2302,0,246.2304,1.8106,0.3701,0.0404,97.7875,9.7787,7.9453,1.5891,0.415,0.9682,0.0404,73.3865,0.7118,126.3866
2015-07-31,0.0285,23.0994,0,251.5486,1.6402,0.3725,0.0309,96.597,9.6597,7.9017,1.5803,0.5122,1.1951,0.0309,75.1619,0.7118,126.3866
2015-08-01,0.02,22.438,0,254.7531,1.756,0.3829,0.0324,232.4517,23.2452,7.8721,1.5744,0.3823,0.8919,0.0324,92.0423,0.7118,126.3866
2015-08-02,0.014,21.7066,0,258.382,1.7777,0.3644,0.0461,129.7881,12.9788,7.8792,1.5758,0.1901,0.4435,0.0461,72.359,0.7118,126.3866
2015-08-03,0.0098,21.5334,0,259.2542,1.6577,0.358,0.044,107.2931,10.7293,7.9623,1.5925,0.2334,0.5446,0.044,65.978,0.7118,126.3866
2015-08-04,0.0069,22.6306,0,253.8125,1.6923,0.3605,0.0419,147.9552,14.7955,7.912,1.5824,-0.0126,-0.0293,0.0419,56.2513,0.7118,126.3866
2015-08-05,0.0048,22.9047,0,252.4845,1.6972,0.3275,0.0614,213.6512,21.3651,7.9302,1.586,0.1355,0.3161,0.0614,54.1847,0.7118,126.3866
2015-08-06,0.0101,22.3745,0,255.0648,1.6853,0.3615,0.0415,106.4622,10.6462,7.9234,1.5847,-0.0125,-0.0291,0.0415,56.3866,0.7118,126.3866
2015-08-07,0.0071,21.3371,0,260.2499,1.821,0.3404,0.0521,258.6469,25.8647,7.8671,1.5734,0.3454,0.8059,0.0521,74.2553,0.7118,126.3866
2015-08-08,0.0049,21.1741,0,261.0817,1.6334,0.3273,0.0554,304.1026,30.4103,8.0235,1.6047,0.4354,1.0158,0.0554,70.7831,0.7118,126.3866
2015-08-09,0.0035,21.4941,0,259.4534,1.6591,0.3429,0.0567,236.6356,23.6636,7.9898,1.598,0.0493,0.1151,0.0567,58.3071,0.7118,126.3866
2015-08-10,0.213,21.7803,0,258.0119,1.6422,0.35,0.0443,199.6813,19.9681,8.0201,1.604,0.2748,0.6412,0.0443,73.1304,0.7118,126.3866
2015-08-11,0.1491,22.1691,0,256.0769,1.7691,0.3704,0.0491,223.0476,22.3048,7.8365,1.5673,0.6633,1.5477,0.0491,72.666,0.7118,126.3866
2015-08-12,0.1044,21.9726,0,257.0516,1.8016,0.3848,0.0365,104.3338,10.4334,7.8875,1.5775,0.234,0.546,0.0365,52.3834,0.7118,126.3866
2015-08-13,0.0731,21.2993,0,260.4424,1.6251,0.3838,0.0243,40.7787,4.0779,7.9862,1.5972,0.7003,1.6341,0.0243,33.8637,0.7118,126.3866
2015-08-14,0.0511,21.421,0,259.8233,1.6672,0.3568,0.0368,157.4189,15.7419,7.9752,1.595,0.2377,0.5547,0.0368,78.4267,0.7118,126.3866
2015-08-15,0.0358,22.0442,0,256.6958,1.8316,0.342,0.0485,247.5984,24.7598,7.8098,1.562,0.197,0.4596,0.0485,30.5644,0.7118,126.3866
2015-08-16,0.0251,22.3645,0,255.1139,1.7094,0.3845,0.0552,0,0,7.9555,1.5911,0.3167,0.7391,0.0552,33.2089,0.7118,126.3866
2015-08-17,0.0175,22.5524,0,254.1938,1.7343,0.3572,0.0564,244.2622,24.4262,7.8591,1.5718,0.2109,0.4922,0.0564,98.6959,0.7118,126.3866
2015-08-18,0.0336,22.7106,0,253.4236,1.6413,0.3499,0.0307,144.812,14.4812,8.0479,1.6096,0.1548,0.3611,0.0307,72.8956,0.7118,126.3866
2015-08-19,0.0235,22.8469,0,252.7636,1.6895,0.3736,0.0535,156.471,15.6471,7.9168,1.5834,0.3876,0.9043,0.0535,100.8691,0.7118,126.3866
2015-08-20,0.0164,22.9239,0,252.3921,1.6661,0.3768,0.0368,103.2848,10.3285,8.054,1.6108,0.4213,0.9829,0.0368,0,0.7118,126.3866
2015-08-21,0.0115,21.8119,0,257.8539,1.8046,0.3513,0.0324,191.7739,19.1774,7.8862,1.5772,0.4965,1.1584,0.0324,79.827,0.7118,126.3866
2015-08-22,0.0081,20.722,0,263.4132,1.7458,0.3381,0.0353,46.9788,4.6979,7.861,1.5722,0.206,0.4806,0.0353,51.4278,0.7118,126.3866
2015-08-23,0.0056,21.0029,0,261.96,1.6467,0.3554,0.0249,163.4566,16.3457,7.9865,1.5973,0.2442,0.5699,0.0249,76.3827,0.7118,126.3866
2015-08-24,0.0039,21.9312,0,257.2576,1.7527,0.3638,0.0516,117.6945,11.7694,7.8331,1.5666,-0.0155,-0.0361,0.0516,42.9093,0.7118,126.3866
2015-08-25,0.0028,20.6264,0,263.9111,1.7239,0.3354,0.0546,192.0031,19.2003,7.7652,1.553,0.2441,0.5696,0.0546,85.4181,0.7118,126.3866
2015-08-26,0.0019,19.0502,0,272.3658,1.7686,0.3479,0.0529,201.5595,20.1559,7.9051,1.581,-0.0159,-0.037,0.0529,78.455,0.7118,126.3866
2015-08-27,0.0014,18.7877,0,273.8208,1.6199,0.3737,0.037,172.9799,17.298,8.0783,1.6157,0.3171,0.74,0.037,68.1898,0.7118,126.3866
2015-08-28,9e-04,19.2251,0,271.4039,1.8047,0.382,0.0528,158.9853,15.8985,7.7684,1.5537,0.4945,1.1539,0.0528,76.4451,0.7118,126.3866
2015-08-29,7e-04,19.5518,0,269.6236,1.7126,0.3552,0.053,97.3004,9.73,7.9147,1.5829,0.4616,1.0771,0.053,68.667,0.7118,126.3866
2015-08-30,5e-04,19.8378,0,268.0816,1.6804,0.3803,0.0406,154.3005,15.43,7.9231,1.5846,0.9991,2.3313,0.0406,8.7588,0.7118,126.3866
2015-08-31,3e-04,20.2142,0,266.0766,1.657,0.3858,0.0514,252.5775,25.2577,7.9516,1.5903,0.3816,0.8904,0.0514,65.0487,0.7118,126.3866
2015-09-01,2e-04,20.5665,0,264.2239,1.7208,0.3739,0.0506,11.0526,1.1053,7.8886,1.5777,0.163,0.3804,0.0506,62.8103,0.7118,126.3866
2015-09-02,2e-04,21.1719,0,261.0929,1.6477,0.3872,0.038,256.9994,25.6999,7.8452,1.569,0.4693,1.0951,0.038,51.9132,0.7118,126.3866
2015-09-03,1e-04,20.8768,0,262.6108,1.6705,0.3804,0.0406,190.2952,19.0295,7.9701,1.594,0.1951,0.4552,0.0406,62.6241,0.7118,126.3866
2015-09-04,0.1831,20.9741,0,262.1086,1.6658,0.3538,0.0496,119.4824,11.9482,7.9514,1.5903,0.3911,0.9126,0.0496,86.032,0.7118,126.3866
2015-09-05,0.1281,20.9292,0,262.3401,1.7126,0.3538,0.0533,144.5758,14.4576,7.8079,1.5616,0.1645,0.3837,0.0533,65.1972,0.7118,126.3866
2015-09-06,0.0897,21.0833,0,261.5467,1.7325,0.336,0.0375,132.8099,13.281,7.9731,1.5946,0.1249,0.2913,0.0375,69.1608,0.7118,126.3866
2015-09-07,0.0628,20.7068,0,263.4923,1.7135,0.3585,0.0566,166.0346,16.6035,7.9024,1.5805,0.5595,1.3055,0.0566,76.6801,0.7118,126.3866
2015-09-08,0.044,21.3313,0,260.2796,1.6993,0.3605,0.0625,10.2946,1.0295,7.9023,1.5805,0.436,1.0174,0.0625,67.6446,0.7118,126.3866
2015-09-09,0.0308,21.6531,0,258.6506,1.6492,0.3758,0.0416,166.0491,16.6049,8.0042,1.6008,0.3388,0.7906,0.0416,47.5981,0.7118,126.3866
2015-09-10,0.0215,21.6674,0,258.5788,1.6979,0.3592,0.0677,261.6853,26.1685,7.8789,1.5758,0.0327,0.0763,0.0677,50.9494,0.7118,126.3866
2015-09-11,0.0151,20.6169,0,263.9606,1.6611,0.3408,0.0512,178.3725,17.8372,8.0837,1.6167,0.201,0.469,0.0512,50.5757,0.7118,126.3866
2015-09-12,0.0106,20.0525,0,266.9346,1.7922,0.3888,0.0522,213.2691,21.3269,7.8609,1.5722,0.1561,0.3641,0.0522,66.2599,0.7118,126.3866
2015-09-13,0.0074,17.0557,0,283.7802,1.7851,0.3638,0.0416,58.8206,5.8821,7.8358,1.5672,0.4635,1.0815,0.0416,47.542,0.7118,126.3866
2015-09-14,0.0052,15.3468,0,294.2603,1.8141,0.3571,0.0292,144.725,14.4725,7.9031,1.5806,0.3051,0.712,0.0292,55.3251,0.7118,126.3866
2015-09-15,0.0036,16.1444,0,289.2844,1.6834,0.3508,0.063,134.2252,13.4225,7.9466,1.5893,0.6354,1.4826,0.063,81.6686,0.7118,126.3866
2015-09-16,0.0025,16.8279,0,285.1384,1.6536,0.3587,0.0452,148.4151,14.8415,8.0145,1.6029,0.5157,1.2034,0.0452,53.2038,0.7118,126.3866
2015-09-17,0.0018,17.172,0,283.0915,1.5981,0.3385,0.0467,214.1263,21.4126,8.0729,1.6146,0.1046,0.2441,0.0467,106.6086,0.7118,126.3866
2015-09-18,0.0012,17.3585,0,281.9926,1.7057,0.3509,0.0688,133.216,13.3216,7.9666,1.5933,0.3298,0.7696,0.0688,74.9436,0.7118,126.3866
2015-09-19,9e-04,17.7764,0,279.559,1.7169,0.3573,0.0299,214.4122,21.4412,8.018,1.6036,0.4373,1.0203,0.0299,64.9802,0.7118,126.3866
2015-09-20,6e-04,18.5609,0,275.0891,1.6984,0.3683,0.0486,273.3887,27.3389,7.904,1.5808,0.4737,1.1054,0.0486,22.4431,0.7118,126.3866
2015-09-21,0.377,17.1062,0,283.4805,1.7915,0.3533,0.0394,151.935,15.1935,7.8425,1.5685,0.1175,0.2741,0.0394,49.7416,0.7118,126.3866
2015-09-22,0.3382,17.2949,0,282.3666,1.6728,0.3565,0.0418,137.3904,13.739,7.9355,1.5871,0.2148,0.5012,0.0418,77.6087,0.7118,126.3866
2015-09-23,0.2367,17.8075,0,279.379,1.6121,0.3842,0.0504,142.3198,14.232,7.9694,1.5939,0.2163,0.5047,0.0504,68.5423,0.7118,126.3866
2015-09-24,0.1657,17.7855,0,279.506,1.7028,0.361,0.0595,199.4215,19.9422,7.966,1.5932,0.52,1.2133,0.0595,44.5923,0.7118,126.3866
2015-09-25,0.1496,17.648,0,280.3025,1.6688,0.3859,0.0411,45.8527,4.5853,7.9608,1.5922,-0.0123,-0.0288,0.0411,113.9424,0.7118,126.3866
2015-09-26,0.3353,17.2852,0,282.4237,1.7385,0.3545,0.0522,99.7776,9.9778,7.963,1.5926,0.2077,0.4846,0.0522,52.4168,0.7118,126.3866
2015-09-27,0.5744,17.2504,0,282.6286,1.6414,0.3541,0.0378,214.1374,21.4137,7.9688,1.5938,-0.0113,-0.0265,0.0378,51.6647,0.7118,126.3866
2015-09-28,0.4251,18.4949,0,275.4604,1.6551,0.3603,0.0494,144.568,14.4568,7.9982,1.5996,0.3163,0.7381,0.0494,66.4979,0.7118,126.3866
2015-09-29,0.7799,18.8132,0,273.6788,1.6153,0.3545,0.0498,77.9152,7.7915,8.0559,1.6112,0.2944,0.6869,0.0498,28.5802,0.7118,126.3866
2015-09-30,0.5459,19.1223,0,271.9686,1.6312,0.3569,0.0425,210.2556,21.0256,7.9979,1.5996,0.1581,0.3688,0.0425,59.5154,0.7118,126.3866
2015-10-01,0.3821,18.7335,0,274.1228,1.7626,0.3671,0.0458,40.1683,4.0168,7.8675,1.5735,-0.0137,-0.0321,0.0458,47.2197,0.7118,126.3866
2015-10-02,0.4855,17.175,0,283.0737,1.7083,0.3822,0.0458,128.8214,12.8821,7.928,1.5856,0.124,0.2894,0.0458,53.255,0.7118,126.3866
2015-10-03,0.5331,15.7266,0,291.872,1.6962,0.3666,0.0332,80.2944,8.0294,7.9968,1.5994,0.4136,0.965,0.0332,81.4494,0.7118,126.3866
2015-10-04,0.3731,16.0605,0,289.8004,1.7774,0.3562,0.0361,154.5074,15.4507,7.8392,1.5678,0.086,0.2006,0.0361,95.1952,0.7118,126.3866
2015-10-05,0.2612,15.9972,0,290.1913,1.7519,0.3764,0.0445,212.0405,21.2041,7.7967,1.5593,0.0844,0.1969,0.0445,66.517,0.7118,126.3866
2015-10-06,0.1828,16.176,0,289.0899,1.7115,0.3814,0.0432,108.6688,10.8669,7.8645,1.5729,0.4825,1.1259,0.0432,47.25,0.7118,126.3866
2015-10-07,0.128,16.8989,0,284.7142,1.6789,0.3673,0.029,191.9837,19.1984,7.873,1.5746,0.3669,0.8562,0.029,94.325,0.7118,126.3866
2015-10-08,0.0896,17.5538,0,280.8509,1.6367,0.3418,0.055,201.0949,20.1095,7.9132,1.5826,-0.0144,-0.0335,0.055,74.8311,0.7118,126.3866
2015-10-09,0.1077,18.1091,0,277.6477,1.7449,0.3814,0.0452,56.8137,5.6814,7.9317,1.5863,0.1343,0.3134,0.0452,62.9378,0.7118,126.3866
2015-10-10,0.0878,17.4109,0,281.6853,1.6608,0.3886,0.049,186.5972,18.6597,8.0461,1.6092,-0.0014,-0.0032,0.049,39.671,0.7118,126.3866
2015-10-11,0.0615,16.5741,0,286.6657,1.6068,0.3686,0.0393,158.5352,15.8535,8.0052,1.601,0.5019,1.171,0.0393,46.9647,0.7118,126.3866
2015-10-12,0.043,16.8005,0,285.3025,1.6278,0.3401,0.0525,363.8663,36.3866,8.1029,1.6206,0.4138,0.9656,0.0525,48.6824,0.7118,126.3866
2015-10-13,0.0301,17.1797,0,283.046,1.7062,0.3493,0.0483,36.5172,3.6517,8.0056,1.6011,0.5793,1.3517,0.0483,101.7398,0.7118,126.3866
2015-10-14,0.0211,16.7445,0,285.6388,1.7479,0.3682,0.0489,256.7892,25.6789,7.8641,1.5728,0.3243,0.7567,0.0489,70.4376,0.7118,126.3866
2015-10-15,0.0148,16.1124,0,289.481,1.7147,0.3766,0.0611,89.9277,8.9928,7.9372,1.5874,0.3197,0.7459,0.0611,34.4808,0.7118,126.3866
2015-10-16,0.0103,15.8801,0,290.9163,1.6813,0.3361,0.0379,295.9364,29.5936,7.9379,1.5876,0.0882,0.2058,0.0379,44.2131,0.7118,126.3866
2015-10-17,0.0072,14.7735,0,297.9317,1.632,0.3581,0.0426,147.0397,14.704,8.0056,1.6011,0.1595,0.3722,0.0426,44.268,0.7118,126.3866
2015-10-18,0.0051,13.6323,0,305.4897,1.7017,0.3541,0.0509,128.3889,12.8389,7.9469,1.5894,0.1714,0.4,0.0509,50.0718,0.7118,126.3866
2015-10-19,0.0035,13.2381,0,308.1799,1.5938,0.3844,0.046,190.0416,19.0042,8.0195,1.6039,0.006,0.014,0.046,50.321,0.7118,126.3866
2015-10-20,0.0025,13.6992,0,305.0374,1.6797,0.3373,0.0497,111.8561,11.1856,8.01,1.602,0.2436,0.5684,0.0497,58.2814,0.7118,126.3866
2015-10-21,0.0017,14.2153,0,301.5864,1.5817,0.3661,0.0712,105.8379,10.5838,7.9121,1.5824,0.3845,0.8972,0.0712,72.8566,0.7118,126.3866
2015-10-22,0.0012,14.582,0,299.1769,1.6786,0.346,0.0406,160.2975,16.0298,8.0613,1.6123,0.309,0.721,0.0406,65.3771,0.7118,126.3866
2015-10-23,9e-04,15.2542,0,294.8479,1.6947,0.3837,0.0574,178.1315,17.8131,7.9359,1.5872,-0.0172,-0.0402,0.0574,89.8044,0.7118,126.3866
2015-10-24,6e-04,14.9069,0,297.0705,1.6857,0.3359,0.0501,123.7982,12.3798,8.0049,1.601,0.0888,0.2071,0.0501,52.79,0.7118,126.3866
2015-10-25,4e-04,14.8827,0,297.2262,1.6922,0.3579,0.0464,183.0553,18.3055,8.0673,1.6135,0.5815,1.3567,0.0464,81.3276,0.7118,126.3866
2015-10-26,3e-04,13.8395,0,304.0923,1.6282,0.3772,0.0354,162.5291,16.2529,7.9879,1.5976,0.506,1.1806,0.0354,64.5706,0.7118,126.3866
2015-10-27,0.2487,12.6257,0,312.4441,1.69,0.3662,0.0374,243.5473,24.3547,7.8346,1.5669,-0.0112,-0.0262,0.0374,100.6667,0.7118,126.3866
2015-10-28,0.4538,13.5041,0,306.3603,1.6396,0.3474,0.0617,94.9569,9.4957,8.0019,1.6004,0.2775,0.6475,0.0617,80.0861,0.7118,126.3866
2015-10-29,0.3177,14.1249,0,302.1859,1.7869,0.3642,0.0457,95.4528,9.5453,7.8648,1.573,0.8044,1.877,0.0457,62.0405,0.7118,126.3866
2015-10-30,0.2224,13.0259,0,309.6456,1.7037,0.3564,0.0505,105.476,10.5476,7.8997,1.5799,0.1724,0.4023,0.0505,71.5821,0.7118,126.3866
2015-10-31,0.1557,12.3872,0,314.1336,1.6856,0.3173,0.0442,284.3492,28.4349,8.0391,1.6078,0.1231,0.2873,0.0442,82.6006,0.7118,126.3866
2015-11-01,0.109,13.2605,0,308.0258,1.7239,0.3746,0.0533,218.8014,21.8801,7.8854,1.5771,0.0414,0.0966,0.0533,56.6918,0.7118,126.3866
2015-11-02,0.0796,13.696,0,305.0585,1.679,0.3758,0.0337,184.9738,18.4974,7.9333,1.5867,0.279,0.651,0.0337,43.9199,0.7118,126.3866
2015-11-03,0.0557,13.8106,0,304.2863,1.7011,0.3513,0.0495,165.5425,16.5543,7.8808,1.5762,0.4783,1.1161,0.0495,54.0685,0.7118,126.3866
2015-11-04,0.039,14.3692,0,300.5712,1.6924,0.3511,0.0485,197.4944,19.7494,8.0681,1.6136,-0.0145,-0.0339,0.0485,74.5711,0.7118,126.3866
2015-11-05,0.0273,15.0234,0,296.3212,1.7071,0.3356,0.067,177.2129,17.7213,7.9185,1.5837,-0.0201,-0.0469,0.067,59.3511,0.7118,126.3866
2015-11-06,0.0191,15.8212,0,291.2825,1.7309,0.3226,0.0528,94.5118,9.4512,7.9119,1.5824,0.397,0.9264,0.0528,51.5865,0.7118,126.3866
2015-11-07,0.0303,15.7906,0,291.4728,1.6124,0.3834,0.0452,156.3363,15.6336,7.8632,1.5726,0.5188,1.2105,0.0452,46.9862,0.7118,126.3866
2015-11-08,0.0212,13.2391,0,308.173,1.6444,0.4014,0.0581,245.2522,24.5252,7.9862,1.5972,0.5651,1.3185,0.0581,73.5089,0.7118,126.3866
2015-11-09,0.2704,11.7928,0,318.4147,1.6184,0.3594,0.0613,236.5084,23.6508,7.9494,1.5899,0.6153,1.4357,0.0613,49.828,0.7118,126.3866
2015-11-10,0.2191,12.8595,0,310.8039,1.7351,0.3592,0.0573,156.2574,15.6257,7.9321,1.5864,0.584,1.3628,0.0573,54.9922,0.7118,126.3866
2015-11-11,0.1534,12.518,0,313.2051,1.7466,0.3759,0.0618,169.3312,16.9331,7.8151,1.563,0.2604,0.6075,0.0618,33.0192,0.7118,126.3866
2015-11-12,0.1074,12.5504,0,312.9756,1.6143,0.3761,0.0561,222.5964,22.2596,7.9242,1.5848,-0.0168,-0.0393,0.0561,48.5988,0.7118,126.3866
2015-11-13,0.0752,11.6493,0,319.4638,1.6357,0.3786,0.0502,170.1822,17.0182,7.9986,1.5997,0.2384,0.5562,0.0502,92.0625,0.7118,126.3866
2015-11-14,0.0526,10.2285,0,330.1891,1.686,0.3499,0.0597,155.5411,15.5541,7.9842,1.5968,0.1024,0.2389,0.0597,104.3633,0.7118,126.3866
2015-11-15,0.0368,10.08,0,331.3467,1.7083,0.3667,0.059,61.4212,6.1421,7.8989,1.5798,0.261,0.6089,0.059,111.3894,0.7118,126.3866
2015-11-16,0.0258,10.3452,0,329.2845,1.6583,0.3904,0.0664,39.3074,3.9307,8.0322,1.6064,-0.0199,-0.0465,0.0664,91.6147,0.7118,126.3866
2015-11-17,0.018,10.7535,0,326.1529,1.7422,0.3711,0.0536,191.8287,19.1829,7.8982,1.5796,0.4778,1.1149,0.0536,85.615,0.7118,126.3866
2015-11-18,0.0179,10.9564,0,324.616,1.7067,0.3633,0.0498,193.3236,19.3324,7.8881,1.5776,0.4304,1.0042,0.0498,43.6918,0.7118,126.3866
2015-11-19,0.2758,12.1352,0,315.936,1.7303,0.3766,0.0431,172.2113,17.2211,7.9911,1.5982,0.2128,0.4966,0.0431,57.9956,0.7118,126.3866
2015-11-20,0.1931,10.6108,0,327.2413,1.813,0.3701,0.0558,83.3327,8.3333,7.9053,1.5811,0.4082,0.9525,0.0558,41.1431,0.7118,126.3866
2015-11-21,0.1351,9.4403,0,336.416,1.7788,0.3574,0.0408,136.6652,13.6665,7.9937,1.5987,0.5551,1.2953,0.0408,89.7242,0.7118,126.3866
2015-11-22,0.0946,9.289,0,337.6353,1.7243,0.3564,0.0346,31.5681,3.1568,7.9348,1.587,0.1069,0.2495,0.0346,60.9249,0.7118,126.3866
2015-11-23,0.0662,8.0854,0,347.6133,1.622,0.3873,0.0591,179.9879,17.9988,7.9515,1.5903,0.4282,0.9991,0.0591,78.3736,0.7118,126.3866
2015-11-24,0.0464,7.9859,0,348.4617,1.7822,0.371,0.0364,241.7126,24.1713,7.8049,1.561,0.0622,0.145,0.0364,50.8493,0.7118,126.3866
2015-11-25,0.0324,8.0263,0,348.117,1.6866,0.3814,0.0422,122.2395,12.2239,7.961,1.5922,0.3274,0.7639,0.0422,45.1698,0.7118,126.3866
2015-11-26,0.0227,8.5064,0,344.065,1.6561,0.3231,0.0653,37.6507,3.7651,8.0196,1.6039,0.2471,0.5765,0.0653,115.7465,0.7118,126.3866
2015-11-27,0.0159,9.1163,0,339.036,1.6367,0.3406,0.0412,133.5155,13.3516,7.9871,1.5974,0.7923,1.8487,0.0412,43.937,0.7118,126.3866
2015-11-28,0.0111,9.651,0,334.7314,1.6727,0.3657,0.0539,202.8266,20.2827,8.0179,1.6036,0.0387,0.0903,0.0539,41.9929,0.7118,126.3866
2015-11-29,0.0103,10.4524,0,328.4569,1.7365,0.3854,0.0474,33.9704,3.397,7.9896,1.5979,0.5296,1.2357,0.0474,68.7276,0.7118,126.3866
2015-11-30,0.1279,9.7437,0,333.9946,1.7133,0.3562,0.0504,57.3596,5.736,7.835,1.567,0.1,0.2334,0.0504,87.2596,0.7118,126.3866
2015-12-01,0.3129,9.1149,0,339.047,1.6855,0.3533,0.0609,6.2834,0.6283,8.1209,1.6242,0.6122,1.4285,0.0609,64.0135,0.7118,126.3866
2015-12-02,0.3099,9.9372,0,332.4669,1.7437,0.3489,0.0449,169.9771,16.9977,7.929,1.5858,0.5021,1.1715,0.0449,54.903,0.7118,126.3866
2015-12-03,0.217,8.7576,0,341.9782,1.6688,0.364,0.0352,86.3017,8.6302,8.0058,1.6012,0.2958,0.6902,0.0352,66.392,0.7118,126.3866
2015-12-04,0.1519,7.6859,0,351.0396,1.699,0.3719,0.0413,200.4691,20.0469,7.9676,1.5935,0.1939,0.4524,0.0413,53.9284,0.7118,126.3866
2015-12-05,0.1063,7.6899,0,351.0048,1.7605,0.4075,0.0627,172.4334,17.2433,7.9373,1.5875,0.4369,1.0194,0.0627,48.9533,0.7118,126.3866
2015-12-06,0.0744,7.5625,0,352.1103,1.8231,0.3796,0.0358,19.2798,1.928,7.863,1.5726,0.0674,0.1574,0.0358,57.8856,0.7118,126.3866
2015-12-07,0.0586,7.8338,0,349.7647,1.6116,0.3689,0.0715,246.7966,24.6797,8.1773,1.6355,0.3466,0.8087,0.0715,36.3377,0.7118,126.3866
2015-12-08,0.041,7.7828,0,350.2032,1.661,0.3414,0.0405,184.2588,18.4259,7.9177,1.5835,-0.0121,-0.0283,0.0405,44.4776,0.7118,126.3866
2015-12-09,0.0287,7.7701,0,350.3127,1.6653,0.3635,0.0679,115.1785,11.5178,7.9897,1.5979,-0.0204,-0.0475,0.0679,48.9813,0.7118,126.3866
2015-12-10,0.0201,8.2024,0,346.621,1.7943,0.3418,0.0491,117.0073,11.7007,7.9046,1.5809,0.2717,0.6339,0.0491,83.6795,0.7118,126.3866
2015-12-11,0.0141,8.6043,0,343.2489,1.6273,0.3738,0.0308,203.8075,20.3808,8.0801,1.616,0.2716,0.6336,0.0308,61.9586,0.7118,126.3866
