time,FLOW
2016-11-24,0
2016-11-25,0
2016-11-26,0
2016-11-27,0
2016-11-28,2.00E-04
2016-11-29,0.0022
2016-11-30,0.0015
2016-12-01,0.0011
2016-12-02,8.00E-04
2016-12-03,8.00E-04
2016-12-04,6.00E-04
2016-12-05,4.00E-04
2016-12-06,3.00E-04
2016-12-07,2.00E-04
2016-12-08,1.00E-04
2016-12-09,1.00E-04
2016-12-10,1.00E-04
2016-12-11,0
2016-12-12,0.3129
2016-12-13,0.0012
2016-12-14,8.00E-04
2016-12-15,0.001
2016-12-16,7.00E-04
2016-12-17,5.00E-04
2016-12-18,0.3244
2016-12-19,2.00E-04
2016-12-20,2.00E-04
2016-12-21,1.00E-04
2016-12-22,1.00E-04
2016-12-23,0.0013
2016-12-24,9.00E-04
2016-12-25,6.00E-04
2016-12-26,4.00E-04
2016-12-27,3.00E-04
2016-12-28,4.00E-04
2016-12-29,3.00E-04
2016-12-30,2.00E-04
2016-12-31,1.00E-04
2017-01-01,1.00E-04
2017-01-02,0.2561
2017-01-03,0.0011
2017-01-04,7.00E-04
2017-01-05,5.00E-04
2017-01-06,4.00E-04
2017-01-07,3.00E-04
2017-01-08,2.00E-04
2017-01-09,1.00E-04
2017-01-10,1.00E-04
2017-01-11,1.00E-04
2017-01-12,0
2017-01-13,0
2017-01-14,0
2017-01-15,0
2017-01-16,0
2017-01-17,0
2017-01-18,0
2017-01-19,5.00E-04
2017-01-20,4.00E-04
2017-01-21,9.00E-04
2017-01-22,0.0054
2017-01-23,-0.2509
2017-01-24,0.0026
2017-01-25,0.0018
2017-01-26,0.0013
2017-01-27,9.00E-04
2017-01-28,6.00E-04
2017-01-29,4.00E-04
2017-01-30,3.00E-04
2017-01-31,2.00E-04
2017-02-01,2.00E-04
2017-02-02,1.00E-04
2017-02-03,1.00E-04
2017-02-04,1.00E-04
2017-02-05,3.00E-04
2017-02-06,2.00E-04
2017-02-07,2.00E-04
2017-02-08,1.00E-04
2017-02-09,2.00E-04
2017-02-10,1.00E-04
2017-02-11,4.00E-04
2017-02-12,3.00E-04
2017-02-13,2.00E-04
2017-02-14,1.00E-04
2017-02-15,1.00E-04
2017-02-16,1.00E-04
2017-02-17,0
2017-02-18,0
2017-02-19,0
2017-02-20,0
2017-02-21,0
2017-02-22,0
2017-02-23,0
2017-02-24,0
2017-02-25,0
2017-02-26,0
2017-02-27,0
2017-02-28,0
2017-03-01,0
2017-03-02,0
2017-03-03,0
2017-03-04,0
2017-03-05,0
2017-03-06,0
2017-03-07,0
2017-03-08,0
2017-03-09,0
2017-03-10,0
2017-03-11,0
2017-03-13,0
2017-03-14,0.2546
2017-03-15,0
2017-03-16,0
2017-03-17,0
2017-03-18,0
2017-03-19,0
2017-03-20,0
2017-03-21,0
2017-03-22,0
2017-03-23,0
2017-03-24,0
2017-03-25,0
2017-03-26,0
2017-03-27,0
2017-03-28,0
2017-03-29,0
2017-03-30,0
2017-03-31,0
2017-04-01,0
2017-04-02,0
2017-04-03,0
2017-04-04,0
2017-04-05,0
2017-04-06,0
2017-04-07,0
2017-04-08,0
2017-04-09,0
2017-04-10,0
2017-04-11,0
2017-04-12,0
2017-04-13,0
2017-04-14,0
2017-04-15,0
2017-04-16,0
