"","time","Q_BVR_m3pd"
"528",2016-12-15,1785.62444272169
"529",2016-12-16,1249.93710990518
"530",2016-12-17,874.955976933629
"531",2016-12-18,1532.04623898673
"532",2016-12-19,1072.43236729071
"533",2016-12-20,750.702657103497
"534",2016-12-21,525.491859972448
"535",2016-12-22,1985.84461783348
"536",2016-12-23,1390.09123248344
"537",2016-12-24,8284.84633734804
"538",2016-12-25,5799.39243614363
"539",2016-12-26,4120.81975592268
"540",2016-12-27,2884.57382914588
"541",2016-12-28,2019.20168040212
"542",2016-12-29,4787.5185917338
"543",2016-12-30,3351.26301421366
"544",2016-12-31,2345.88410994956
"545",2017-01-01,1642.11887696469
"546",2017-01-02,3092.79869311552
"547",2017-01-03,10787.7810851809
"548",2017-01-04,7551.44675962661
"549",2017-01-05,5286.01273173863
"550",2017-01-06,3700.20891221704
"551",2017-01-07,2590.14623855193
"552",2017-01-08,1813.10236698635
"553",2017-01-09,1269.17165689044
"554",2017-01-10,1096.45519279106
"555",2017-01-11,1944.97112070791
"556",2017-01-12,1361.47978449554
"557",2017-01-13,953.035849146875
"558",2017-01-14,1449.42906843594
"559",2017-01-15,1014.60034790516
"560",2017-01-16,780.479112566705
"561",2017-01-17,2676.04846260804
"562",2017-01-18,1873.23392382563
"563",2017-01-19,1311.26374667794
"564",2017-01-20,4776.70883799964
"565",2017-01-21,6326.47618659975
"566",2017-01-22,6805.22333061983
"567",2017-01-23,25389.7843314339
"568",2017-01-24,17772.8490320037
"569",2017-01-25,12440.9943224026
"570",2017-01-26,8708.69602568182
"571",2017-01-27,6096.08721797727
"572",2017-01-28,4267.26105258409
"573",2017-01-29,2987.08273680886
"574",2017-01-30,2090.95791576621
"575",2017-01-31,1463.67054103634
"576",2017-02-01,1024.56937872544
"577",2017-02-02,717.198565107808
"578",2017-02-03,502.038995575466
"579",2017-02-04,351.427296902826
"580",2017-02-05,245.999107831978
"581",2017-02-06,172.199375482385
"582",2017-02-07,120.539562837669
"583",2017-02-08,600.603491075018
"584",2017-02-09,2083.17316963546
"585",2017-02-10,1458.22121874482
"586",2017-02-11,1020.75485312137
"587",2017-02-12,714.528397184962
"588",2017-02-13,500.169878029474
"589",2017-02-14,350.118914620632
"590",2017-02-15,1764.55746414337
"591",2017-02-16,1235.19022490036
"592",2017-02-17,864.633157430254
"593",2017-02-18,605.243210201177
"594",2017-02-19,423.670247140824
"595",2017-02-20,296.569172998577
"596",2017-02-21,207.598421099004
"597",2017-02-22,3207.82984907529
"598",2017-02-23,2245.4808943527
"599",2017-02-24,1571.83662604689
"600",2017-02-25,1100.28563823282
"601",2017-02-26,770.199946762977
"602",2017-02-27,539.139962734084
"603",2017-02-28,2202.51285558558
"604",2017-03-01,4453.77950018714
"605",2017-03-02,3117.645650131
"606",2017-03-03,2182.3519550917
"607",2017-03-04,1527.64636856419
"608",2017-03-05,1069.35245799493
"609",2017-03-06,748.546720596452
"610",2017-03-07,1864.99702794307
"611",2017-03-08,1305.49791956015
"612",2017-03-09,913.848543692104
"613",2017-03-10,639.693980584473
"614",2017-03-11,447.785786409131
"615",2017-03-12,313.450050486392
"616",2017-03-13,1256.47863393018
"617",2017-03-14,3859.07382020878
"618",2017-03-15,2701.35167414615
"619",2017-03-16,1890.9461719023
"620",2017-03-17,5473.41551766058
"621",2017-03-18,3831.39086236241
"622",2017-03-19,2681.97360365369
"623",2017-03-20,1877.38152255758
"624",2017-03-21,1314.16706579031
"625",2017-03-22,919.916946053215
"626",2017-03-23,643.94186223725
"627",2017-03-24,450.759303566075
"628",2017-03-25,315.531512496253
"629",2017-03-26,220.872058747377
"630",2017-03-27,154.610441123164
"631",2017-03-28,4150.31486556843
"632",2017-03-29,2905.2204058979
"633",2017-03-30,2033.65428412853
"634",2017-03-31,15656.49943324
"635",2017-04-01,10959.549603268
"636",2017-04-02,7671.68472228762
"637",2017-04-03,14610.9971053595
"638",2017-04-04,10227.6979737517
"639",2017-04-05,7159.38858162616
"640",2017-04-06,9113.30180563342
"641",2017-04-07,6379.3112639434
"642",2017-04-08,4465.51788476038
"643",2017-04-09,3125.86251933227
"644",2017-04-10,2188.10376353259
"645",2017-04-11,1531.67263447281
"646",2017-04-12,1072.17084413097
"647",2017-04-13,750.519590891677
"648",2017-04-14,525.363713624174
"649",2017-04-15,3655.44465162719
"650",2017-04-16,2558.81125613904
"651",2017-04-17,1791.16787929733
"652",2017-04-18,1253.81751550813
"653",2017-04-19,2890.84754170094
"654",2017-04-20,2999.27879630997
"655",2017-04-21,2099.49515741698
"656",2017-04-22,8338.13046771679
"657",2017-04-23,20634.0211643526
"658",2017-04-24,24129.8957350468
"659",2017-04-25,24801.4230145328
"660",2017-04-26,17360.9961101729
"661",2017-04-27,12152.697277121
"662",2017-04-28,8506.88809398473
"663",2017-04-29,5954.82166578931
"664",2017-04-30,4168.37516605252
"665",2017-05-01,2917.86261623676
"666",2017-05-02,2042.50383136573
"667",2017-05-03,1429.75268195601
"668",2017-05-04,10028.3377892876
"669",2017-05-05,33154.1969543568
"670",2017-05-06,23207.9378680497
"671",2017-05-07,16245.5565076348
"672",2017-05-08,11371.8895553444
"673",2017-05-09,7960.32268874106
"674",2017-05-10,5572.22588211874
"675",2017-05-11,3900.55811748312
"676",2017-05-12,12281.8996294579
"677",2017-05-13,8597.32974062051
"678",2017-05-14,6018.13081843436
"679",2017-05-15,4212.69157290405
"680",2017-05-16,2948.88410103283
"681",2017-05-17,2064.21887072298
"682",2017-05-18,1444.95320950609
"683",2017-05-19,1011.46724665426
"684",2017-05-20,1539.42022719016
"685",2017-05-21,1838.50631323916
"686",2017-05-22,4401.05469080281
"687",2017-05-23,22833.684966644
"688",2017-05-24,32982.7014766508
"689",2017-05-25,27785.4290336555
"690",2017-05-26,19449.8003235589
"691",2017-05-27,13614.8602264912
"692",2017-05-28,9530.40215854385
"693",2017-05-29,6671.2815109807
"694",2017-05-30,4669.89705768649
"695",2017-05-31,3268.92794038054
"696",2017-06-01,2288.24955826638
"697",2017-06-02,1601.77469078647
"698",2017-06-03,1121.24228355053
"699",2017-06-04,784.869598485369
"700",2017-06-05,13847.1671566657
"701",2017-06-06,9693.01700966601
"702",2017-06-07,6785.11190676621
"703",2017-06-08,4749.57833473634
"704",2017-06-09,3324.70483431544
"705",2017-06-10,2327.29338402081
"706",2017-06-11,1629.10536881457
"707",2017-06-12,1140.3737581702
"708",2017-06-13,12036.4103908419
"709",2017-06-14,8425.48727358933
"710",2017-06-15,10366.2980225943
"711",2017-06-16,7256.40861581601
"712",2017-06-17,18448.3349883709
"713",2017-06-18,12913.8344918596
"714",2017-06-19,15954.4515312214
"715",2017-06-20,11168.116071855
"716",2017-06-21,7817.68125029847
"717",2017-06-22,5472.37687520893
"718",2017-06-23,3830.66381264625
"719",2017-06-24,2681.46466885238
"720",2017-06-25,1877.02526819666
"721",2017-06-26,1313.91768773766
"722",2017-06-27,919.742381416365
"723",2017-06-28,643.819666991456
"724",2017-06-29,450.673766894019
"725",2017-06-30,315.471636825813
"726",2017-07-01,220.830145778069
"727",2017-07-02,154.581102044649
"728",2017-07-03,108.206771431254
"729",2017-07-04,75.7447400018778
"730",2017-07-05,14756.5319920866
"731",2017-07-06,10329.5723944606
"732",2017-07-07,7230.70067612241
"733",2017-07-08,5061.49047328569
"734",2017-07-09,3543.04333129998
"735",2017-07-10,2480.13033190999
"736",2017-07-11,1736.09123233699
"737",2017-07-12,1215.26386263589
"738",2017-07-13,850.684703845125
"739",2017-07-14,595.479292691588
"740",2017-07-15,416.835504884111
"741",2017-07-16,291.784853418878
"742",2017-07-17,204.249397393215
"743",2017-07-18,13202.2840761149
"744",2017-07-19,9241.59885328042
"745",2017-07-20,6469.11919729629
"746",2017-07-21,4528.38343810741
"747",2017-07-22,3169.86840667518
"748",2017-07-23,2218.90788467263
"749",2017-07-24,9616.86824233917
"750",2017-07-25,6731.80776963742
"751",2017-07-26,4712.26543874619
"752",2017-07-27,3298.58580712233
"753",2017-07-28,3071.29033064127
"754",2017-07-29,2149.90323144889
"755",2017-07-30,1504.93226201422
"756",2017-07-31,1053.45258340996
"757",2017-08-01,737.41680838697
"758",2017-08-02,838.462304762821
"759",2017-08-03,586.923613333974
"760",2017-08-04,410.846529333782
"761",2017-08-05,287.592570533647
"762",2017-08-06,201.314799373553
"763",2017-08-07,10604.8581664038
"764",2017-08-08,7423.40071648267
"765",2017-08-09,5196.38050153787
"766",2017-08-10,3637.46635107651
"767",2017-08-11,2546.22644575356
"768",2017-08-12,1782.35851202749
"769",2017-08-13,1247.65095841924
"770",2017-08-14,958.01650398074
"771",2017-08-15,670.611552786518
"772",2017-08-16,469.428086950563
"773",2017-08-17,694.459107376231
"774",2017-08-18,486.121375163362
"775",2017-08-19,340.284962614353
"776",2017-08-20,238.199473830047
"777",2017-08-21,166.739631681033
"778",2017-08-22,116.717742176723
"779",2017-08-23,81.7024195237063
"780",2017-08-24,57.1916936665944
"781",2017-08-25,40.0341855666161
"782",2017-08-26,28.0239298966312
"783",2017-08-27,19.6167509276419
"784",2017-08-28,13.7317256493493
