DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,ce,ch,cd,inflow_factor,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,RMSE
2020-10-19 12:19:33,1.1423320803338,1.15466333807531,0.951747068993092,0.478060549096666,0.219495397087877,0.002,0.00188736533363155,0.00134746152009157,1.1747038309758,7.2800304502441,16.7428395238919,2,3.20923828763585,253.325259183104,1.79828936590474
2020-10-19 12:19:29,1.1423320803338,1.15466333807531,0.951747068993092,0.478060549096666,0.219495397087877,0.002,0.00188736533363155,0.00134746152009157,1.1747038309758,7.2800304502441,16.7428395238919,2,3.20923828763585,253.325259183104,1.79828936590474
2020-10-19 12:19:26,1.18327192812442,1.11975702815467,0.990187716298331,0.485334543380229,0.278977789247401,0.00198914975739587,0.00186456814613869,0.0015766174596129,1.10085434046012,9.04600408354122,16.7255215778595,2.72278190931238,2.35745022401267,255.120109318532,2.03115107813653
2020-10-19 12:19:22,1.10590222858788,1.1034759217667,0.9778622899505,0.424257737925969,0.24825819910229,0.002,0.00194503436416574,0.00145522786238175,1.09277897945701,7.39849540085432,19.3466204002909,2.08978713716511,2.29084052409034,256.080258202105,2.09808340216393
2020-10-19 12:19:19,1.1423320803338,1.15466333807531,0.951747068993092,0.478060549096666,0.219495397087877,0.002,0.00188736533363155,0.00134746152009157,1.1747038309758,7.2800304502441,16.7428395238919,2,3.20923828763585,253.325259183104,1.79828936590474
2020-10-19 12:19:15,1.10611809622182,1.09330300799237,1.03813684600617,0.462004340665861,0.327998209283479,0.00188468915048914,0.0018337073471356,0.00174184409420131,1.09679084289555,8.58031849034265,18.4211136336538,2.27390301574341,3.70197663652237,255.980461586266,1.98467034433236
2020-10-19 12:19:11,1.08897376815565,1.09273307130322,1.09219102591953,0.435650917659257,0.302741233769791,0.00175181692909457,0.00188987225382658,0.00154684246172109,1.15117211793254,7.86350363163491,19.1522482185059,2.72722306552838,3.87841034924883,253.315415938524,1.97354882416593
2020-10-19 12:19:08,1.16704170323214,1.11790007587627,1.04485890084925,0.453990801749846,0.187875754133439,0.00186791547102283,0.00174450404912482,0.00172243105470579,1.15943463942444,7.27232835592431,17.9108559167618,2.94481085013676,2.84522538139965,253.952967820141,1.8626858839119
2020-10-19 12:19:04,1.08604244278361,1.16015012986836,1.01485211159432,0.469922902077451,0.264425287796754,0.00188199600844542,0.00199149462908016,0.0016235681593714,1.10160494236434,8.00169843420519,17.817637421269,3.00191278529956,2.83542085027327,254.768694890465,2.09253591308053
2020-10-19 12:19:01,1.16435458873318,1.06680533301827,1.0261326636604,0.5,0.233106835251025,0.00196656305770484,0.00173958317318925,0.00148750475476968,1.1243192019932,8.42584902467209,18.0775413232655,3.70024917713756,2.60227032338299,252.014883791015,1.97328639369613
2020-10-19 12:18:57,1.10227208222901,1.12845747068988,0.994626166219118,0.43191490913784,0.215606743554206,0.002,0.00176041992456466,0.00144550173748922,1.11575485008469,8.2511558815679,19.2707658593126,3.25045987539013,3.03773982457597,254.811620520319,1.96021143915108
2020-10-19 12:18:54,1.10598984457227,1.14658124313519,1.06476330456728,0.447304660863659,0.211041622271366,0.00199949418169881,0.0017764276256194,0.00148369483705082,1.19802201398879,7.2095737753567,18.9619072998883,2,2.92234844873092,256.946268617333,2.02172909850704
2020-10-19 12:18:50,1.12060880259929,1.10539677657455,0.98683879147403,0.470039682712853,0.276584714505549,0.00171991153766714,0.002,0.0015714121475845,1.14368135000762,7.72311036341601,17.4568454591106,3.02555202422886,3.60593224499548,253.771726134734,1.87073839121949
2020-10-19 12:18:47,1.14420802463698,1.0005223061415,1.04897810222053,0.417641725317179,0.272554678706812,0.0018015737273298,0.00183366348211156,0.00160937884706756,1.18746136796959,7.03270088324511,17.8272374282333,2.42623703913979,2.13734247793589,254.971143488381,1.9705277184144
