"dateTime","SPFH2m_110_HTGL","SPFH2m_110_HTGL.1","SPFH2m_110_HTGL.2","SPFH2m_110_HTGL.3"
2020-10-02 19:00:00,0.00614759977906942,0.00603799987584352,0.00623960001394153,0.00630800006911159
2020-10-02 20:00:00,0.00615300005301833,0.00603940011933446,0.00624819984659553,0.00630979984998703
2020-10-02 21:00:00,0.00615900009870529,0.00604060012847185,0.00625659991055727,0.00631099985912442
2020-10-02 22:00:00,0.006275599822402,0.00617159996181726,0.00636440003290772,0.00644880020990968
2020-10-02 23:00:00,0.00639230012893677,0.00630269991233945,0.00647269980981946,0.00658670021221042
2020-10-03 00:00:00,0.00650899996981025,0.00643379986286163,0.00658060004934669,0.00672460021451116
2020-10-03 01:00:00,0.00617189984768629,0.00613190000876784,0.00622070021927357,0.00640669977292418
2020-10-03 02:00:00,0.00583510007709265,0.00583070004358888,0.00586109980940819,0.00608870014548302
2020-10-03 03:00:00,0.00549850007519126,0.00552929984405637,0.00550130009651184,0.00577089982107282
2020-10-03 04:00:00,0.00535119976848364,0.00540559971705079,0.00536039983853698,0.00565119972452521
2020-10-03 05:00:00,0.00520360004156828,0.00528200017288327,0.00521920016035438,0.00553200021386147
2020-10-03 06:00:00,0.00505639985203743,0.00515840016305447,0.00507840001955628,0.00541279977187514
2020-10-03 07:00:00,0.00497449981048703,0.00507490010932088,0.00500450003892183,0.00533050019294024
2020-10-03 08:00:00,0.00489259976893663,0.004991399589926,0.00493059959262609,0.00524859968572855
2020-10-03 09:00:00,0.00481060007587075,0.00490819988772273,0.00485659996047616,0.00516659999266267
2020-10-03 10:00:00,0.00495189987123013,0.00504470011219382,0.00500189978629351,0.00531109981238842
2020-10-03 11:00:00,0.00509329978376627,0.00518169952556491,0.00514729972928762,0.00545569974929094
2020-10-03 12:00:00,0.00523449992761016,0.00531810009852052,0.00529289990663528,0.00560049992054701
2020-10-03 13:00:00,0.00550760002806783,0.00552240014076233,0.00557200005277991,0.00579799991101027
2020-10-03 14:00:00,0.00578020000830293,0.00572700006887317,0.00585100008174777,0.00599539978429675
2020-10-03 15:00:00,0.00605319999158382,0.005931599996984,0.00613000011071563,0.00619280012324452
2020-10-03 16:00:00,0.00614049984142184,0.00602529989555478,0.006224500015378,0.00629330007359385
2020-10-03 17:00:00,0.00622779969125986,0.00611899979412556,0.00631939945742488,0.0063937995582819
2020-10-03 18:00:00,0.00631529977545142,0.00621289992704988,0.00641410006210208,0.00649450020864606
2020-10-03 19:00:00,0.00639849994331598,0.00629010004922748,0.00649290019646287,0.00657129986211658
2020-10-03 20:00:00,0.00648180022835732,0.00636739982292056,0.00657219998538494,0.00664820009842515
2020-10-03 21:00:00,0.00656539993360639,0.00644459994509816,0.00665100011974573,0.00672500021755695
2020-10-03 22:00:00,0.00669649988412857,0.00654570013284683,0.00672090006992221,0.00679490016773343
2020-10-03 23:00:00,0.00682769995182753,0.00664689997211099,0.00679090013727546,0.00686489976942539
2020-10-04 00:00:00,0.00695919990539551,0.00674800015985966,0.00686080008745193,0.00693520018830895
2020-10-04 01:00:00,0.00687099993228912,0.00663860002532601,0.00673899985849857,0.00680059986189008
2020-10-04 02:00:00,0.00678220018744469,0.00652900012210011,0.00661739986389875,0.00666580023244023
2020-10-04 03:00:00,0.00669360021129251,0.00641919998452067,0.00649560010060668,0.00653079990297556
2020-10-04 04:00:00,0.0066211000084877,0.00629309983924031,0.00635509984567761,0.00635349983349442
2020-10-04 05:00:00,0.00654810015112162,0.00616690004244447,0.00621409993618727,0.00617610011249781
2020-10-04 06:00:00,0.00647559994831681,0.00604079989716411,0.00607360014691949,0.00599840003997087
2020-10-04 07:00:00,0.00632449984550476,0.00592410005629063,0.00596169987693429,0.00590609991922975
2020-10-04 08:00:00,0.006173400208354,0.00580740021541715,0.00584980053827167,0.00581340026110411
2020-10-04 09:00:00,0.00602230010554194,0.00569069990888238,0.00573789980262518,0.00572070013731718
2020-10-04 10:00:00,0.00611810013651848,0.00581010011956096,0.00589689984917641,0.00588450022041798
2020-10-04 11:00:00,0.00621380051597953,0.00592980021610856,0.00605620024725795,0.0060478001832962
2020-10-04 12:00:00,0.00630970019847155,0.00604930007830262,0.00621529994532466,0.00621129991486669
2020-10-04 13:00:00,0.00663980003446341,0.00643259985372424,0.00660659978166223,0.00664900010451674
2020-10-04 14:00:00,0.00697020022198558,0.00681659998372197,0.00699819996953011,0.00708660017699003
2020-10-04 15:00:00,0.00730000017210841,0.00720039987936616,0.00738919991999865,0.00752400001510978
2020-10-04 16:00:00,0.00746709993109107,0.0073386998847127,0.007555500138551,0.00765789998695254
2020-10-04 17:00:00,0.00763439992442727,0.00747640011832118,0.00772160012274981,0.00779160019010305
2020-10-04 18:00:00,0.00780150014907122,0.00761470012366772,0.00788789987564087,0.00792550016194582
2020-10-04 19:00:00,0.00793860014528036,0.00774700008332729,0.0080246003344655,0.00806139968335629
2020-10-04 20:00:00,0.00807590037584305,0.00787950027734041,0.00816150009632111,0.00819709990173578
2020-10-04 21:00:00,0.00821310002356768,0.00801189988851547,0.00829830020666122,0.00833310000598431
2020-10-04 22:00:00,0.00824430026113987,0.00802510045468807,0.00829030014574528,0.00832630041986704
2020-10-04 23:00:00,0.0082761999219656,0.00803779996931553,0.00828220043331385,0.00831940025091171
2020-10-05 00:00:00,0.0083077996969223,0.00805099960416555,0.00827379990369081,0.00831259973347187
2020-10-05 01:00:00,0.00823639985173941,0.00799959991127253,0.00820359960198402,0.00826520007103682
2020-10-05 02:00:00,0.00816539954394102,0.00794859975576401,0.00813299976289272,0.00821739993989468
2020-10-05 03:00:00,0.00809380039572716,0.00789740029722452,0.00806219968944788,0.00816980004310608
2020-10-05 04:00:00,0.00796779990196228,0.00779499998316169,0.00792139954864979,0.00806180015206337
2020-10-05 05:00:00,0.00784169975668192,0.00769250001758337,0.0077805002219975,0.00795330014079809
2020-10-05 06:00:00,0.00771530019119382,0.00759010016918182,0.00763930007815361,0.00784530024975538
2020-10-05 07:00:00,0.00749380001798272,0.00736219994723797,0.00742619996890426,0.00761259999126196
2020-10-05 08:00:00,0.00727180019021034,0.00713380007073283,0.00721300020813942,0.00737980008125305
2020-10-05 09:00:00,0.00705030001699924,0.00690589984878898,0.00699990009889007,0.00714749982580543
2020-10-05 10:00:00,0.00702999997884035,0.00688839983195066,0.00697840005159378,0.00712919980287552
2020-10-05 11:00:00,0.00700969994068146,0.00687049981206656,0.00695690000429749,0.00711129978299141
2020-10-05 12:00:00,0.00698939990252256,0.00685299979522824,0.00693539995700121,0.00709340022876859
2020-10-05 13:00:00,0.00692250020802021,0.00682009989395738,0.0069260997697711,0.00709130009636283
2020-10-05 14:00:00,0.00685539981350303,0.00678660022094846,0.00691659981384873,0.00708940019831061
2020-10-05 15:00:00,0.0067884000018239,0.00675360020250082,0.00690719997510314,0.00708719994872808
2020-10-05 16:00:00,0.00671060010790825,0.00663820002228022,0.00681619998067617,0.00694980006664991
2020-10-05 17:00:00,0.00663270009681582,0.00652230018749833,0.00672549987211823,0.00681270007044077
2020-10-05 18:00:00,0.0065552000887692,0.00640679989010096,0.00663440022617579,0.00667560007423162
2020-10-05 19:00:00,0.00657999981194735,0.00642240000888705,0.00664679985493422,0.00668360013514757
2020-10-05 20:00:00,0.00660460023209453,0.0064385998994112,0.00665900018066168,0.00669139996170998
2020-10-05 21:00:00,0.00662939995527267,0.0064546000212431,0.00667139980942011,0.00669940002262592
2020-10-05 22:00:00,0.00648600002750754,0.00632360018789768,0.00650280015543103,0.00655600009486079
2020-10-05 23:00:00,0.00634289951995015,0.00619249977171421,0.00633409945294261,0.0064124995842576
2020-10-06 00:00:00,0.00619950005784631,0.0060614999383688,0.00616549979895353,0.00626910012215376
2020-10-06 01:00:00,0.0059557999484241,0.00584420002996922,0.00592860020697117,0.00605260021984577
2020-10-06 02:00:00,0.00571200018748641,0.00562680000439286,0.00569120002910495,0.00583640020340681
2020-10-06 03:00:00,0.00546800019219518,0.00540960021317005,0.00545440055429935,0.00562000041827559
2020-10-06 04:00:00,0.0054874001070857,0.00540739996358752,0.00548060005530715,0.00561740016564727
2020-10-06 05:00:00,0.00550680002197623,0.00540520017966628,0.00550640001893044,0.00561519991606474
2020-10-06 06:00:00,0.00552609981968999,0.00540249980986118,0.00553249986842275,0.00561250001192093
2020-10-06 07:00:00,0.00553700001910329,0.00540539994835854,0.00554380007088184,0.00561420014128089
2020-10-06 08:00:00,0.00554800033569336,0.00540760019794106,0.00555480038747191,0.00561600038781762
2020-10-06 09:00:00,0.00555900018662214,0.0054101999849081,0.00556579977273941,0.00561780016869307
2020-10-06 10:00:00,0.00572799984365702,0.0055595999583602,0.00573799991980195,0.00577120017260313
2020-10-06 11:00:00,0.0058972998522222,0.00570929981768131,0.00591049995273352,0.00592450005933642
2020-10-06 12:00:00,0.00606669951230288,0.0058586997911334,0.00608269963413477,0.0060778995975852
2020-10-06 13:00:00,0.00683570001274347,0.00660410011187196,0.0068788998760283,0.00685930019244552
2020-10-06 14:00:00,0.00760369980707765,0.00734970020130277,0.00767489988356829,0.0076401000842452
2020-10-06 15:00:00,0.00837130006402731,0.00809570029377937,0.00847049988806248,0.00842129997909069
2020-10-06 16:00:00,0.00856960006058216,0.00838239956647158,0.00870080012828112,0.00875039957463741
2020-10-06 17:00:00,0.00876840017735958,0.00866920035332441,0.00893120002001524,0.00907959975302219
2020-10-06 18:00:00,0.00896649993956089,0.00895609986037016,0.00916169956326485,0.00940850004553795
2020-10-06 19:00:00,0.00901089981198311,0.00899130012840033,0.00920489989221096,0.00944210030138493
2020-10-06 20:00:00,0.00905520003288984,0.00902680028229952,0.00924799963831902,0.00947559997439384
2020-10-06 21:00:00,0.00909930001944304,0.00906210020184517,0.00929129961878061,0.0095089003443718
2020-10-06 22:00:00,0.00906130019575357,0.00898529961705208,0.00921769998967648,0.00940850004553795
2020-10-06 23:00:00,0.00902349967509508,0.0089087001979351,0.0091439001262188,0.00930790044367313
2020-10-07 00:00:00,0.00898609962314367,0.00883170031011105,0.00907010026276112,0.00920770037919283
2020-10-07 01:00:00,0.00862869992852211,0.00849070027470589,0.00869069993495941,0.00884629972279072
2020-10-07 02:00:00,0.00827130023390055,0.00814970023930073,0.00831129960715771,0.00848489999771118
2020-10-07 03:00:00,0.00791420042514801,0.0078090000897646,0.00793179962784052,0.00812380015850067
2020-10-07 04:00:00,0.00789199955761433,0.00776760000735521,0.00791160017251968,0.00807879958301783
2020-10-07 05:00:00,0.00787010043859482,0.00772649981081486,0.0078916996717453,0.00803370028734207
2020-10-07 06:00:00,0.00784759968519211,0.00768559984862804,0.00787159986793995,0.00798880029469728
2020-10-07 07:00:00,0.00785250030457973,0.00767129985615611,0.00786729995161295,0.00796610023826361
2020-10-07 08:00:00,0.00785780046135187,0.00765739986672997,0.00786300003528595,0.00794299971312284
2020-10-07 09:00:00,0.0078624002635479,0.00764359999448061,0.00785879977047443,0.00792040023952723
2020-10-07 10:00:00,0.00799920037388802,0.00778120011091232,0.00799159985035658,0.00806159991770983
2020-10-07 11:00:00,0.00813610013574362,0.00791889987885952,0.00812449958175421,0.0082024997100234
2020-10-07 12:00:00,0.00827270001173019,0.00805670022964478,0.00825710035860538,0.00834389962255955
2020-10-07 13:00:00,0.00853480026125908,0.00840200018137693,0.008564000017941,0.00873719993978739
2020-10-07 14:00:00,0.00879659969359636,0.00874780025333166,0.00887100026011467,0.0091302003711462
2020-10-07 15:00:00,0.00905789993703365,0.00909310020506382,0.00917789991945028,0.00952349975705147
2020-10-07 16:00:00,0.00915720034390688,0.0091711999848485,0.00928120035678148,0.00959760043770075
2020-10-07 17:00:00,0.00925670005381107,0.00924910046160221,0.00938470009714365,0.009671900421381
2020-10-07 18:00:00,0.0093560004606843,0.00932720024138689,0.00948840007185936,0.00974639970809221
2020-10-07 19:00:00,0.00943760015070438,0.00946160033345222,0.00960559956729412,0.00991520006209612
2020-10-07 20:00:00,0.00951910018920898,0.00959550030529499,0.00972309987992048,0.0100843003019691
2020-10-07 21:00:00,0.00960069987922907,0.00972990039736032,0.00984030030667782,0.0102530997246504
2020-10-07 22:00:00,0.00945829972624779,0.00952950026839972,0.00962150003761053,0.00999869965016842
2020-10-07 23:00:00,0.00931579992175102,0.00932899955660105,0.00940260011702776,0.00974460039287806
2020-10-08 00:00:00,0.0091731995344162,0.00912840012460947,0.00918359961360693,0.00949039962142706
2020-10-08 01:00:00,0.0091041000559926,0.0089637003839016,0.00907609984278679,0.00928050000220537
2020-10-08 02:00:00,0.00903530046343803,0.00879929959774017,0.00896889995783567,0.00907049980014563
2020-10-08 03:00:00,0.00896649993956089,0.00863450020551682,0.00886129960417747,0.00886090006679296
2020-10-08 04:00:00,0.0091072004288435,0.00870080012828112,0.00897520035505295,0.00890079978853464
2020-10-08 05:00:00,0.0092484001070261,0.00876680016517639,0.00908880028873682,0.00894119963049889
2020-10-08 06:00:00,0.00938939955085516,0.00883300043642521,0.00920299999415874,0.00898140016943216
2020-10-08 07:00:00,0.00940859969705343,0.00886179972440004,0.00923500023782253,0.00902059953659773
2020-10-08 08:00:00,0.00942770019173622,0.00889050029218197,0.00926689989864826,0.0090600997209549
2020-10-08 09:00:00,0.00944699998944998,0.00891899969428778,0.00929940026253462,0.0090998001396656
2020-10-08 10:00:00,0.00941060017794371,0.00893419981002808,0.0092714000493288,0.00913139991462231
2020-10-08 11:00:00,0.00937430001795292,0.00894949957728386,0.00924389995634556,0.00916269980370998
2020-10-08 12:00:00,0.00933790020644665,0.00896469969302416,0.00921630021184683,0.00919429957866669
2020-10-08 13:00:00,0.00940429978072643,0.00912549998611212,0.00941350031644106,0.00944389961659908
2020-10-08 14:00:00,0.00947070028632879,0.00928669981658459,0.00961070042103529,0.00969310011714697
2020-10-08 15:00:00,0.00953720044344664,0.00944759976118803,0.00980759970843792,0.00994240026921034
2020-10-08 16:00:00,0.00902970042079687,0.00898090004920959,0.00933810044080019,0.00948289968073368
2020-10-08 17:00:00,0.00852239970117807,0.00851359963417053,0.00886840000748634,0.00902360025793314
