"dateTime","DLWRFsfc_110_SFC","DLWRFsfc_110_SFC.1","DLWRFsfc_110_SFC.2","DLWRFsfc_110_SFC.3"
2020-01-03 07:00:00,354.910003662109,346.890014648438,352.109985351562,349.630004882812
2020-01-03 08:00:00,354.910003662109,346.890014648438,352.109985351562,349.630004882812
2020-01-03 09:00:00,360.279998779297,352.119995117188,357.820007324219,355.100006103516
2020-01-03 10:00:00,360.269989013672,352.119995117188,357.820007324219,355.100006103516
2020-01-03 11:00:00,360.260009765625,352.130004882812,357.809997558594,355.089996337891
2020-01-03 12:00:00,362.619995117188,353.920013427734,358.790008544922,356.049987792969
2020-01-03 13:00:00,362.420013427734,353.799987792969,358.459991455078,355.869995117188
2020-01-03 14:00:00,362.410003662109,353.809997558594,358.450012207031,355.859985351562
2020-01-03 15:00:00,371.829986572266,363.700012207031,369.390014648438,366.820007324219
2020-01-03 16:00:00,371.809997558594,363.709991455078,369.380004882812,366.820007324219
2020-01-03 17:00:00,371.799987792969,363.720001220703,369.380004882812,366.809997558594
2020-01-03 18:00:00,378.540008544922,370.299987792969,375.630004882812,373.190002441406
2020-01-03 19:00:00,378.529998779297,370.299987792969,375.619995117188,373.190002441406
2020-01-03 20:00:00,378.519989013672,370.309997558594,375.619995117188,373.190002441406
2020-01-03 21:00:00,374.230010986328,366.510009765625,371.570007324219,369.540008544922
2020-01-03 22:00:00,374.239990234375,366.5,371.570007324219,369.540008544922
2020-01-03 23:00:00,374.239990234375,366.5,371.579986572266,369.540008544922
2020-01-04 00:00:00,373.700012207031,366.440002441406,372.230010986328,370.230010986328
2020-01-04 01:00:00,373.700012207031,366.440002441406,372.230010986328,370.230010986328
2020-01-04 02:00:00,373.700012207031,366.450012207031,372.230010986328,370.230010986328
2020-01-04 03:00:00,374.059997558594,367.670013427734,372.329986572266,371.519989013672
2020-01-04 04:00:00,374.059997558594,367.670013427734,372.329986572266,371.519989013672
2020-01-04 05:00:00,374.059997558594,367.670013427734,372.329986572266,371.519989013672
2020-01-04 06:00:00,369.799987792969,364.410003662109,368.059997558594,368.410003662109
2020-01-04 07:00:00,369.799987792969,364.410003662109,368.059997558594,368.410003662109
2020-01-04 08:00:00,369.799987792969,364.410003662109,368.059997558594,368.410003662109
2020-01-04 09:00:00,370,364.989990234375,368.700012207031,369.309997558594
2020-01-04 10:00:00,370,364.989990234375,368.700012207031,369.309997558594
2020-01-04 11:00:00,370,364.989990234375,368.700012207031,369.309997558594
2020-01-04 12:00:00,362.890014648438,358.369995117188,362.130004882812,362.980010986328
2020-01-04 13:00:00,362.890014648438,358.380004882812,362.119995117188,362.970001220703
2020-01-04 14:00:00,362.890014648438,358.380004882812,362.119995117188,362.970001220703
2020-01-04 15:00:00,357.230010986328,355.829986572266,350.489990234375,357.920013427734
2020-01-04 16:00:00,357.220001220703,355.829986572266,350.489990234375,357.910003662109
2020-01-04 17:00:00,357.220001220703,355.839996337891,350.489990234375,357.910003662109
2020-01-04 18:00:00,345.640014648438,333.510009765625,339.839996337891,333.320007324219
2020-01-04 19:00:00,345.660003662109,333.489990234375,339.850006103516,333.329986572266
2020-01-04 20:00:00,345.679992675781,333.480010986328,339.850006103516,333.329986572266
2020-01-04 21:00:00,298.730010986328,298.720001220703,296.160003662109,302.420013427734
2020-01-04 22:00:00,298.750030517578,298.710052490234,296.170043945312,302.420043945312
2020-01-04 23:00:00,298.770050048828,298.700042724609,296.170043945312,302.430053710938
2020-01-05 00:00:00,250.179992675781,247.160003662109,244.449996948242,247.729995727539
2020-01-05 01:00:00,250.199996948242,247.149993896484,244.460006713867,247.729995727539
2020-01-05 02:00:00,250.210006713867,247.139999389648,244.460006713867,247.740005493164
2020-01-05 03:00:00,267.760009765625,262.559997558594,262.670013427734,263.329986572266
2020-01-05 04:00:00,267.769989013672,262.559997558594,262.670013427734,263.329986572266
2020-01-05 05:00:00,267.779998779297,262.549987792969,262.670013427734,263.339996337891
2020-01-05 06:00:00,279.960052490234,278.190032958984,276.920043945312,281.120025634766
2020-01-05 07:00:00,279.970031738281,278.190032958984,276.920043945312,281.120025634766
2020-01-05 08:00:00,279.970031738281,278.190032958984,276.920043945312,281.120025634766
2020-01-05 09:00:00,240.800003051758,241.970001220703,236.160003662109,244.080001831055
2020-01-05 10:00:00,240.809997558594,241.970001220703,236.160003662109,244.080001831055
2020-01-05 11:00:00,240.809997558594,241.970001220703,236.160003662109,244.080001831055
2020-01-05 12:00:00,214.440002441406,213.330001831055,213.139999389648,216.210006713867
2020-01-05 13:00:00,214.429992675781,213.339996337891,213.139999389648,216.210006713867
2020-01-05 14:00:00,214.429992675781,213.339996337891,213.139999389648,216.210006713867
2020-01-05 15:00:00,231.259994506836,230.600006103516,230.320007324219,234.029998779297
2020-01-05 16:00:00,231.25,230.600006103516,230.309997558594,234.029998779297
2020-01-05 17:00:00,231.229995727539,230.610000610352,230.309997558594,234.029998779297
2020-01-05 18:00:00,249.440002441406,247.070007324219,247.839996337891,250.020004272461
2020-01-05 19:00:00,249.429992675781,247.070007324219,247.839996337891,250.020004272461
2020-01-05 20:00:00,249.429992675781,247.070007324219,247.839996337891,250.020004272461
2020-01-05 21:00:00,243.050003051758,241.589996337891,241.320007324219,244.550003051758
2020-01-05 22:00:00,243.059997558594,241.580001831055,241.320007324219,244.559997558594
2020-01-05 23:00:00,243.080001831055,241.570007324219,241.330001831055,244.559997558594
2020-01-06 00:00:00,227.460006713867,226.110000610352,226.410003662109,229.25
2020-01-06 01:00:00,227.470001220703,226.100006103516,226.410003662109,229.25
2020-01-06 02:00:00,227.479995727539,226.100006103516,226.410003662109,229.25
2020-01-06 03:00:00,223.490005493164,221.639999389648,222.729995727539,224.779998779297
2020-01-06 04:00:00,223.490005493164,221.639999389648,222.729995727539,224.779998779297
2020-01-06 05:00:00,223.490005493164,221.639999389648,222.729995727539,224.789993286133
2020-01-06 06:00:00,223.740005493164,221.479995727539,222.600006103516,224.339996337891
2020-01-06 07:00:00,223.740005493164,221.479995727539,222.600006103516,224.339996337891
2020-01-06 08:00:00,223.729995727539,221.479995727539,222.600006103516,224.339996337891
2020-01-06 09:00:00,221.779998779297,220.100006103516,220.690002441406,223.080001831055
2020-01-06 10:00:00,221.779998779297,220.100006103516,220.690002441406,223.080001831055
2020-01-06 11:00:00,221.779998779297,220.100006103516,220.690002441406,223.080001831055
2020-01-06 12:00:00,219.369995117188,218.610000610352,218.589996337891,221.919998168945
2020-01-06 13:00:00,219.360000610352,218.619995117188,218.580001831055,221.919998168945
2020-01-06 14:00:00,219.339996337891,218.630004882812,218.570007324219,221.919998168945
2020-01-06 15:00:00,231.910003662109,231.169998168945,230.660003662109,234.389999389648
2020-01-06 16:00:00,231.889999389648,231.169998168945,230.660003662109,234.389999389648
2020-01-06 17:00:00,231.880004882812,231.179992675781,230.660003662109,234.380004882812
2020-01-06 18:00:00,240.800003051758,239.889999389648,239.610000610352,243.199996948242
2020-01-06 19:00:00,240.800003051758,239.889999389648,239.610000610352,243.199996948242
2020-01-06 20:00:00,240.800003051758,239.889999389648,239.610000610352,243.199996948242
2020-01-06 21:00:00,229.729995727539,229.350006103516,228.770004272461,232.720001220703
2020-01-06 22:00:00,229.740005493164,229.339996337891,228.779998779297,232.720001220703
2020-01-06 23:00:00,229.75,229.330001831055,228.779998779297,232.720001220703
2020-01-07 00:00:00,215.369995117188,214.880004882812,214.429992675781,218.039993286133
2020-01-07 01:00:00,215.380004882812,214.869995117188,214.429992675781,218.039993286133
2020-01-07 02:00:00,215.399993896484,214.869995117188,214.440002441406,218.039993286133
2020-01-07 03:00:00,212.740005493164,212.169998168945,212.460006713867,215.669998168945
2020-01-07 04:00:00,212.740005493164,212.169998168945,212.460006713867,215.669998168945
2020-01-07 05:00:00,212.729995727539,212.169998168945,212.460006713867,215.669998168945
2020-01-07 06:00:00,218.929992675781,217.740005493164,218.929992675781,221.339996337891
2020-01-07 07:00:00,218.929992675781,217.740005493164,218.940002441406,221.339996337891
2020-01-07 08:00:00,218.929992675781,217.740005493164,218.940002441406,221.339996337891
2020-01-07 09:00:00,263.070007324219,256,264.880004882812,259.950012207031
2020-01-07 10:00:00,263.070007324219,256,264.880004882812,259.950012207031
2020-01-07 11:00:00,263.070007324219,256,264.880004882812,259.950012207031
2020-01-07 12:00:00,307.230010986328,301.929992675781,308.899993896484,307.019989013672
2020-01-07 13:00:00,307.220001220703,301.940002441406,308.899993896484,307.019989013672
2020-01-07 14:00:00,307.209991455078,301.940002441406,308.899993896484,307.010009765625
2020-01-07 15:00:00,325.739990234375,320.429992675781,324.399993896484,324.220001220703
2020-01-07 16:00:00,325.730010986328,320.429992675781,324.390014648438,324.209991455078
2020-01-07 17:00:00,325.720001220703,320.440002441406,324.390014648438,324.209991455078
2020-01-07 18:00:00,309.410003662109,305.059997558594,308.160003662109,308.790008544922
2020-01-07 19:00:00,309.399993896484,305.059997558594,308.149993896484,308.790008544922
2020-01-07 20:00:00,309.399993896484,305.070007324219,308.149993896484,308.790008544922
2020-01-07 21:00:00,250.830001831055,250.330001831055,251.539993286133,254.970001220703
2020-01-07 22:00:00,250.850006103516,250.320007324219,251.550003051758,254.970001220703
2020-01-07 23:00:00,250.869995117188,250.309997558594,251.550003051758,254.970001220703
2020-01-08 00:00:00,209.089996337891,207.789993286133,208.479995727539,210.880004882812
2020-01-08 01:00:00,209.100006103516,207.779998779297,208.490005493164,210.880004882812
2020-01-08 02:00:00,209.110000610352,207.779998779297,208.490005493164,210.880004882812
2020-01-08 03:00:00,212.479995727539,210.589996337891,211.970001220703,213.690002441406
2020-01-08 04:00:00,212.470001220703,210.589996337891,211.970001220703,213.690002441406
2020-01-08 05:00:00,212.470001220703,210.589996337891,211.970001220703,213.690002441406
2020-01-08 06:00:00,214.809997558594,213,213.690002441406,215.839996337891
2020-01-08 07:00:00,214.809997558594,213,213.690002441406,215.839996337891
2020-01-08 08:00:00,214.800003051758,213,213.690002441406,215.839996337891
2020-01-08 09:00:00,214.100006103516,212.300003051758,212.949996948242,215.100006103516
2020-01-08 10:00:00,214.100006103516,212.300003051758,212.949996948242,215.100006103516
2020-01-08 11:00:00,214.110000610352,212.300003051758,212.949996948242,215.100006103516
2020-01-08 12:00:00,219.029998779297,217.169998168945,217.809997558594,220.020004272461
2020-01-08 13:00:00,219.009994506836,217.179992675781,217.800003051758,220.009994506836
2020-01-08 14:00:00,218.990005493164,217.199996948242,217.789993286133,220.009994506836
2020-01-08 15:00:00,232.899993896484,232.100006103516,232.160003662109,235.600006103516
2020-01-08 16:00:00,232.889999389648,232.100006103516,232.160003662109,235.600006103516
2020-01-08 17:00:00,232.880004882812,232.110000610352,232.160003662109,235.600006103516
2020-01-08 18:00:00,232.550003051758,231.619995117188,232.259994506836,235.279998779297
2020-01-08 19:00:00,232.559997558594,231.610000610352,232.270004272461,235.279998779297
2020-01-08 20:00:00,232.559997558594,231.610000610352,232.270004272461,235.279998779297
2020-01-08 21:00:00,216.440002441406,215.75,216.410003662109,219.350006103516
2020-01-08 22:00:00,216.470001220703,215.740005493164,216.410003662109,219.360000610352
2020-01-08 23:00:00,216.490005493164,215.720001220703,216.419998168945,219.360000610352
2020-01-09 00:00:00,206.610000610352,205.559997558594,206.639999389648,209.029998779297
2020-01-09 01:00:00,206.610000610352,205.559997558594,206.639999389648,209.039993286133
2020-01-09 02:00:00,206.610000610352,205.550003051758,206.639999389648,209.039993286133
2020-01-09 03:00:00,208.789993286133,207.550003051758,208.460006713867,210.839996337891
2020-01-09 04:00:00,208.789993286133,207.550003051758,208.460006713867,210.839996337891
2020-01-09 05:00:00,208.789993286133,207.550003051758,208.460006713867,210.839996337891
2020-01-09 06:00:00,209.610000610352,208.179992675781,209.339996337891,211.479995727539
2020-01-09 07:00:00,209.610000610352,208.179992675781,209.339996337891,211.479995727539
2020-01-09 08:00:00,209.610000610352,208.179992675781,209.339996337891,211.479995727539
2020-01-09 09:00:00,212.380004882812,210.220001220703,211.720001220703,213.179992675781
2020-01-09 10:00:00,212.389999389648,210.220001220703,211.720001220703,213.179992675781
2020-01-09 11:00:00,212.389999389648,210.210006713867,211.720001220703,213.179992675781
2020-01-09 12:00:00,216.639999389648,214.119995117188,215.929992675781,217.059997558594
2020-01-09 13:00:00,216.619995117188,214.130004882812,215.929992675781,217.059997558594
2020-01-09 14:00:00,216.610000610352,214.130004882812,215.919998168945,217.059997558594
2020-01-09 15:00:00,231.699996948242,228.610000610352,230.320007324219,231.259994506836
2020-01-09 16:00:00,231.690002441406,228.619995117188,230.320007324219,231.259994506836
2020-01-09 17:00:00,231.669998168945,228.619995117188,230.309997558594,231.259994506836
2020-01-09 18:00:00,250.529998779297,244.059997558594,246.990005493164,245.050003051758
2020-01-09 19:00:00,250.520004272461,244.059997558594,246.990005493164,245.050003051758
2020-01-09 20:00:00,250.520004272461,244.059997558594,246.990005493164,245.050003051758
2020-01-09 21:00:00,272.760009765625,266.859985351562,269.980010986328,268.769989013672
2020-01-09 22:00:00,272.769989013672,266.850006103516,269.989990234375,268.769989013672
2020-01-09 23:00:00,272.779998779297,266.850006103516,269.989990234375,268.779998779297
2020-01-10 00:00:00,243.110000610352,238.100006103516,239.949996948242,239.550003051758
2020-01-10 01:00:00,243.119995117188,238.089996337891,239.960006713867,239.550003051758
2020-01-10 02:00:00,243.130004882812,238.089996337891,239.960006713867,239.550003051758
2020-01-10 03:00:00,272.339996337891,271.619995117188,268.089996337891,274.079986572266
2020-01-10 04:00:00,272.339996337891,271.619995117188,268.089996337891,274.079986572266
2020-01-10 05:00:00,272.329986572266,271.619995117188,268.089996337891,274.070007324219
2020-01-10 06:00:00,305.480010986328,309.950012207031,303.600006103516,315.459991455078
2020-01-10 07:00:00,305.470001220703,309.959991455078,303.600006103516,315.459991455078
2020-01-10 08:00:00,305.459991455078,309.959991455078,303.600006103516,315.459991455078
2020-01-10 09:00:00,313.490051269531,316.560028076172,310.980041503906,321.510040283203
2020-01-10 10:00:00,313.480010986328,316.559997558594,310.970001220703,321.510009765625
2020-01-10 11:00:00,313.480010986328,316.570007324219,310.970001220703,321.510009765625
2020-01-10 12:00:00,331.019989013672,330.75,327.070007324219,334.429992675781
2020-01-10 13:00:00,330.989990234375,330.769989013672,327.059997558594,334.420013427734
2020-01-10 14:00:00,330.959991455078,330.779998779297,327.049987792969,334.420013427734
2020-01-10 15:00:00,339.130004882812,340.959991455078,338.5,346.910003662109
2020-01-10 16:00:00,339.100006103516,340.980010986328,338.489990234375,346.899993896484
2020-01-10 17:00:00,339.070007324219,341,338.480010986328,346.890014648438
2020-01-10 18:00:00,335.100006103516,332.279998779297,333.190002441406,336.25
2020-01-10 19:00:00,335.089996337891,332.290008544922,333.190002441406,336.239990234375
2020-01-10 20:00:00,335.079986572266,332.290008544922,333.179992675781,336.239990234375
2020-01-10 21:00:00,332.829986572266,328.589996337891,331.489990234375,332.440002441406
2020-01-10 22:00:00,332.839996337891,328.579986572266,331.489990234375,332.440002441406
2020-01-10 23:00:00,332.859985351562,328.579986572266,331.5,332.440002441406
2020-01-11 00:00:00,342.200012207031,337.690002441406,341.820007324219,342.190002441406
2020-01-11 01:00:00,342.190002441406,337.690002441406,341.820007324219,342.190002441406
2020-01-11 02:00:00,342.190002441406,337.690002441406,341.820007324219,342.190002441406
2020-01-11 03:00:00,368.089996337891,361.989990234375,365.779998779297,365.519989013672
2020-01-11 04:00:00,368.079986572266,362,365.769989013672,365.519989013672
2020-01-11 05:00:00,368.070007324219,362,365.769989013672,365.519989013672
2020-01-11 06:00:00,355.579986572266,349.269989013672,350.940002441406,351.269989013672
2020-01-11 07:00:00,355.579986572266,349.269989013672,350.940002441406,351.269989013672
2020-01-11 08:00:00,355.579986572266,349.269989013672,350.940002441406,351.269989013672
2020-01-11 09:00:00,366.600006103516,359.160003662109,365.160003662109,362.760009765625
2020-01-11 10:00:00,366.589996337891,359.170013427734,365.160003662109,362.760009765625
2020-01-11 11:00:00,366.589996337891,359.170013427734,365.149993896484,362.760009765625
2020-01-11 12:00:00,377.989990234375,372.130004882812,375.829986572266,375.880004882812
2020-01-11 13:00:00,377.980010986328,372.140014648438,375.829986572266,375.880004882812
2020-01-11 14:00:00,377.980010986328,372.140014648438,375.820007324219,375.880004882812
2020-01-11 15:00:00,388.420013427734,382.700012207031,385.369995117188,386.149993896484
2020-01-11 16:00:00,388.399993896484,382.709991455078,385.369995117188,386.149993896484
2020-01-11 17:00:00,388.380004882812,382.709991455078,385.359985351562,386.149993896484
2020-01-11 18:00:00,387.019989013672,381.559997558594,383.279998779297,384.619995117188
2020-01-11 19:00:00,387.019989013672,381.559997558594,383.269989013672,384.619995117188
2020-01-11 20:00:00,387.010009765625,381.559997558594,383.269989013672,384.619995117188
2020-01-11 21:00:00,386.739990234375,381.700012207031,385.329986572266,386.070007324219
2020-01-11 22:00:00,386.739990234375,381.700012207031,385.329986572266,386.070007324219
2020-01-11 23:00:00,386.75,381.700012207031,385.329986572266,386.070007324219
2020-01-12 00:00:00,391.549987792969,387.170013427734,388.859985351562,391.119995117188
2020-01-12 01:00:00,391.549987792969,387.170013427734,388.859985351562,391.119995117188
2020-01-12 02:00:00,391.549987792969,387.170013427734,388.859985351562,391.119995117188
2020-01-12 03:00:00,394.119995117188,389.170013427734,391.859985351562,393.25
2020-01-12 04:00:00,394.119995117188,389.179992675781,391.859985351562,393.25
2020-01-12 05:00:00,394.109985351562,389.179992675781,391.859985351562,393.25
2020-01-12 06:00:00,348.609985351562,349.640014648438,344.100006103516,353.190002441406
2020-01-12 07:00:00,348.619995117188,349.640014648438,344.109985351562,353.190002441406
2020-01-12 08:00:00,348.630004882812,349.630004882812,344.109985351562,353.200012207031
2020-01-12 09:00:00,350.369995117188,345,345.529998779297,346.929992675781
2020-01-12 10:00:00,350.380004882812,344.989990234375,345.529998779297,346.929992675781
2020-01-12 11:00:00,350.399993896484,344.980010986328,345.540008544922,346.929992675781
2020-01-12 12:00:00,296.239990234375,304.279998779297,298.670013427734,312.390014648438
2020-01-12 13:00:00,296.239990234375,304.279998779297,298.670013427734,312.390014648438
2020-01-12 14:00:00,296.25,304.279998779297,298.679992675781,312.390014648438
2020-01-12 15:00:00,285.75,285.040008544922,284.440002441406,288.940002441406
2020-01-12 16:00:00,285.739990234375,285.049987792969,284.429992675781,288.940002441406
2020-01-12 17:00:00,285.730010986328,285.049987792969,284.429992675781,288.940002441406
2020-01-12 18:00:00,296.480010986328,295.410003662109,295.010009765625,299.290008544922
2020-01-12 19:00:00,296.470001220703,295.420013427734,295.010009765625,299.279998779297
2020-01-12 20:00:00,296.459991455078,295.420013427734,295.010009765625,299.279998779297
2020-01-12 21:00:00,291.239990234375,290.829986572266,290.769989013672,295.260009765625
2020-01-12 22:00:00,291.25,290.820007324219,290.779998779297,295.269989013672
2020-01-12 23:00:00,291.269989013672,290.809997558594,290.779998779297,295.269989013672
2020-01-13 00:00:00,275.850006103516,276.290008544922,276.260009765625,281.200012207031
2020-01-13 01:00:00,275.859985351562,276.279998779297,276.269989013672,281.200012207031
2020-01-13 02:00:00,275.869995117188,276.269989013672,276.269989013672,281.200012207031
2020-01-13 03:00:00,285.180053710938,283.170043945312,287.260040283203,288.590026855469
2020-01-13 04:00:00,285.180053710938,283.170043945312,287.260040283203,288.600036621094
2020-01-13 05:00:00,285.180053710938,283.170043945312,287.260040283203,288.600036621094
2020-01-13 06:00:00,299.299987792969,292.690002441406,305.089996337891,299.220001220703
2020-01-13 07:00:00,299.290008544922,292.690002441406,305.089996337891,299.220001220703
2020-01-13 08:00:00,299.290008544922,292.690002441406,305.089996337891,299.220001220703
2020-01-13 09:00:00,324.239990234375,321.209991455078,329.029998779297,328.480010986328
2020-01-13 10:00:00,324.239990234375,321.220001220703,329.029998779297,328.480010986328
2020-01-13 11:00:00,324.239990234375,321.220001220703,329.029998779297,328.480010986328
2020-01-13 12:00:00,323.480010986328,322.350006103516,333.320007324219,332.720001220703
2020-01-13 13:00:00,323.459991455078,322.369995117188,333.309997558594,332.709991455078
2020-01-13 14:00:00,323.429992675781,322.380004882812,333.299987792969,332.709991455078
2020-01-13 15:00:00,330.239990234375,327.730010986328,329.369995117188,332.130004882812
2020-01-13 16:00:00,330.209991455078,327.739990234375,329.359985351562,332.130004882812
2020-01-13 17:00:00,330.190002441406,327.760009765625,329.359985351562,332.130004882812
2020-01-13 18:00:00,351.760009765625,350.140014648438,351.570007324219,355.369995117188
2020-01-13 19:00:00,351.760009765625,350.149993896484,351.570007324219,355.369995117188
2020-01-13 20:00:00,351.75,350.149993896484,351.570007324219,355.369995117188
2020-01-13 21:00:00,331.649993896484,331.130004882812,331.010009765625,336.040008544922
2020-01-13 22:00:00,331.679992675781,331.119995117188,331.010009765625,336.040008544922
2020-01-13 23:00:00,331.700012207031,331.109985351562,331.019989013672,336.049987792969
2020-01-14 00:00:00,297.309997558594,299.380004882812,299.079986572266,305.709991455078
2020-01-14 01:00:00,297.320007324219,299.380004882812,299.089996337891,305.709991455078
2020-01-14 02:00:00,297.339996337891,299.369995117188,299.089996337891,305.709991455078
2020-01-14 03:00:00,313.880004882812,312.440002441406,313.920013427734,317.359985351562
2020-01-14 04:00:00,313.880004882812,312.440002441406,313.920013427734,317.359985351562
2020-01-14 05:00:00,313.880004882812,312.440002441406,313.920013427734,317.359985351562
2020-01-14 06:00:00,345.149993896484,341.170013427734,343.260009765625,345
2020-01-14 07:00:00,345.140014648438,341.170013427734,343.260009765625,345
2020-01-14 08:00:00,345.140014648438,341.179992675781,343.260009765625,345
2020-01-14 09:00:00,374.350006103516,368.589996337891,372.059997558594,372.260009765625
2020-01-14 10:00:00,374.339996337891,368.589996337891,372.059997558594,372.25
2020-01-14 11:00:00,374.329986572266,368.589996337891,372.059997558594,372.25
2020-01-14 12:00:00,362.959991455078,361.790008544922,366.700012207031,369.5
2020-01-14 13:00:00,362.950012207031,361.790008544922,366.700012207031,369.5
2020-01-14 14:00:00,362.950012207031,361.790008544922,366.690002441406,369.5
2020-01-14 15:00:00,369.510009765625,366.089996337891,371.260009765625,372.309997558594
2020-01-14 16:00:00,369.5,366.100006103516,371.260009765625,372.299987792969
2020-01-14 17:00:00,369.480010986328,366.109985351562,371.25,372.299987792969
2020-01-14 18:00:00,374.049987792969,370.100006103516,367.760009765625,371.959991455078
