wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
173.07402770387,3303.51278884332,-2895.45346401646,-514.566984837418,258.36367604345,0,1255.38210817796,1084.55360755913,257.041228565286,-1333.43113091441,1132.97722324117,-996.157807317007,12333.7178358827,17049.4890708531,89.8575941338034,-3395.80025173716,-1175.85808294976,-526.046501804501
-1502.76797852873,1953.84561347966,1897.27358432363,820.544828052645,28.5393563718268,0,-157.977484722166,74.7803469061788,-453.487505058042,3132.49420935998,-1774.20252428135,695.945469693494,14165.6382959282,-15162.7253187808,1350.5951757048,2214.11380082648,900.494668377081,199.679395751033
262.105615106355,-6070.68105128389,-2994.08364083589,374.958043457353,353.460660799897,0,-236.768695171332,-992.245873427952,2.61079274090055,146.998603036029,-784.365109366372,-562.904438266701,11498.7961590759,-16153.3911506721,7.22932207600631,2508.66759766173,86.0169108220321,-556.991489470509
