DateTime,wind_factor,sw_factor,lw_factor,coef_mix_hyp,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,RMSE
2020-09-23 15:05:43,0.866884143988546,1.03850467744657,0.770547787919974,0.448795867902257,9.28026332821671,18.7806751259101,2.367360056116,2.0329330997995
2020-09-23 15:05:39,0.866884143988546,1.03850467744657,0.770547787919974,0.448795867902257,9.28026332821671,18.7806751259101,2.367360056116,2.0329330997995
2020-09-23 15:05:36,0.861161115094985,1.02548200156017,0.77171905873649,0.461551149752645,9.53632190112588,18.9903683848695,2.24441810108673,2.04366404087159
2020-09-23 15:05:32,0.874728794148975,1.03563805619631,0.764997745630403,0.445994362347601,9.24860553884881,18.7513687983092,2.14730442837133,2.07599637970393
2020-09-23 15:05:29,0.869515864464279,1.03684992697427,0.768037530680184,0.449531864076996,9.40804160993509,19.0284634152373,2.19381180250872,2.14216403005168
2020-09-23 15:05:25,0.853534083517317,1.03112793672327,0.777896623292348,0.45197178682634,9.2730084184101,19.0128026020006,2.24487954020564,2.13168343984339
2020-09-23 15:05:22,0.86150231150944,1.04286621502687,0.775537662035273,0.451083602677227,9.38955282555063,19.0401969834965,2.13179588384203,2.04450294579234
2020-09-23 15:05:18,0.843611798659496,1.03551357742116,0.769528584280254,0.453851586193294,9.57834750629981,19.0437376549249,2.46968874275695,2.08872591646851
2020-09-23 15:05:14,0.851725500498435,1.02688188830656,0.776448664196948,0.462703771592154,9.27621398495878,18.8167644744604,2.21678433046,2.06970424427698
2020-09-23 15:05:11,0.866884143988546,1.03850467744657,0.770547787919974,0.448795867902257,9.28026332821671,18.7806751259101,2.367360056116,2.0329330997995
2020-09-23 15:05:07,0.869786145231087,1.03836478232581,0.776697641170082,0.456951800275835,9.32801136764691,18.8592575213112,2.33376873181142,2.06562540497947
2020-09-23 15:05:04,0.849934366346311,1.02383642011572,0.776054288454027,0.461207669410033,9.52431096523382,18.8851393305537,2.32167046695998,2.04966344734093
