Fsed_dic,Ksed_dic,theta_sed_dic
0.0603977803818822,-0.00746550042552873,-0.00247428895019435
0.113273199849602,-1.11351780622807e-05,-0.000165103588893976
0.404284391794612,0.268801062701824,-0.00703926438395285
