DateTime,Knitrif,theta_nitrif,Kanmx_amm,Rdnra,Kdnra_oxy,Fsed_amm,Fsed_amm.1,Ksed_amm,theta_sed_amm,Rnitrif,theta_denit,Ksed_nit,RMSE
2024-01-16 13:15:57,34.7315175800046,1.07992271290347,2.06485744778721,0.0195408461108346,2.12086655477786,3.7127727598308,1.21597061324819,9.88221224143551,1.08704636126598,0.0862899787180824,1.07859528672312,105.586311939931,0.138732902558014
2024-01-16 13:15:16,34.7315178293231,1.07992271730379,2.06485719536557,0.0195408652400844,2.12086651924985,3.71277348287999,1.21597043128011,9.88221302082385,1.08704635980092,0.0862899550621511,1.07859529009289,105.586317920951,0.136943007111153
2024-01-16 13:14:32,34.7315166445462,1.07992270611385,2.06485729106841,0.0195408573683254,2.12086671040455,3.71277535200083,1.21597031710008,9.88221143838005,1.08704636600322,0.086289858786905,1.0785952948822,105.586345247125,0.137191730829313
2024-01-16 13:13:41,34.7315158300588,1.07992271274962,2.06485710662942,0.0195408452403857,2.12086660449232,3.71277373787053,1.21597039056295,9.88221174508862,1.08704636733106,0.0862899047856426,1.0785952926283,105.586343850395,0.137982585456885
2024-01-16 13:12:39,34.7315140262044,1.07992271123509,2.06485698125605,0.0195408259793051,2.12086663842995,3.71277344299003,1.21597038134103,9.88221084656663,1.08704637359357,0.0862898797368613,1.0785952939116,105.586363590961,0.137251575150301
2024-01-16 13:11:57,34.7315182097966,1.07992271172253,2.06485706002999,0.0195409501138217,2.12086648456567,3.71277243746206,1.21597049708762,9.88221188239087,1.08704636726542,0.086289976982717,1.0785952892303,105.586330679183,0.137562947751916
2024-01-16 13:11:15,34.7315172401031,1.07992272074008,2.06485768162824,0.0195406815042069,2.12086674706118,3.71277776959148,1.21597018546462,9.88221480561606,1.08704634399437,0.086289836275155,1.07859529546145,105.586299458498,0.136539874129029
2024-01-16 13:10:33,34.731523256116,1.07992270227713,2.06485633615594,0.0195406554565886,2.12086729751539,3.71276986491829,1.21597063276233,9.88221405084984,1.08704637937107,0.0862899739386698,1.07859527998204,105.586365081126,0.137393474838841
2024-01-16 13:09:54,34.73152078976,1.07992271504518,2.06485744517163,0.0195408577609862,2.12086648079868,3.71277591563036,1.21597035596697,9.8822139903321,1.08704634909909,0.0862898773036963,1.07859529783547,105.58630000434,0.13750623849218
2024-01-16 13:09:15,34.7315132662632,1.0799227113166,2.06485634383237,0.0195407919734372,2.12086654620112,3.71277002525038,1.21597034605394,9.88221101509844,1.08704639724721,0.0862898877760852,1.07859527784235,105.586411382965,0.136287495228009
2024-01-16 13:08:36,34.7315212416222,1.07992271729322,2.06485748274951,0.0195409030236275,2.12086650267943,3.71277462251205,1.21597041822869,9.88221444065461,1.08704634854355,0.0862899799319864,1.07859528877841,105.586284628696,0.135621325473875
2024-01-16 13:07:57,34.7315182242488,1.07992272103377,2.06485716346462,0.0195408678640041,2.12086645553162,3.71277285983971,1.21597046934011,9.88221354830511,1.08704635773349,0.0862899871538998,1.07859528849645,105.586308812227,0.1374511124133
2024-01-16 13:07:18,34.7315132744741,1.07992271890695,2.06485722894894,0.0195408479631318,2.12086638838587,3.71277268826948,1.21597062477883,9.88221102555456,1.0870463683032,0.086290014885641,1.07859528549573,105.586321202334,0.137611804183811
2024-01-16 13:06:39,34.7315163935416,1.07992271387487,2.06485743682452,0.0195408920252418,2.1208665432811,3.7127738471963,1.21597042577496,9.88221352712172,1.0870463562447,0.0862899096633783,1.07859529572007,105.586319554508,0.137912399463529
2024-01-16 13:06:01,34.7315185330277,1.07992270871668,2.06485685283058,0.01954103965036,2.12086639706716,3.71277066008559,1.21597060096195,9.88221090798247,1.08704637502244,0.0862900238852376,1.07859528715325,105.586341086077,0.138175347378482
2024-01-16 13:05:22,34.7315149445692,1.07992270916751,2.06485691673709,0.0195409212051961,2.12086677454277,3.71277343750741,1.21597033681389,9.88221114046223,1.08704637231432,0.0862899600815221,1.07859529462971,105.586350308115,0.138020757100242
2024-01-16 13:04:44,34.731498578218,1.07992266281749,2.06485924318928,0.0195407128990171,2.1208668243066,3.71278118031979,1.21596895532483,9.88221017022552,1.08704631789194,0.0862898082516047,1.07859532662175,105.586298737384,0.136074679078183
2024-01-16 13:04:04,34.7315215160292,1.07992272002622,2.06485702970718,0.0195408407131083,2.12086654638553,3.71277505200981,1.21597031079458,9.88221369580123,1.08704635693656,0.0862899328869716,1.07859528803299,105.586315903145,0.137836444847667
2024-01-16 13:03:25,34.7315355739381,1.07992277207814,2.0648571321846,0.0195411899322278,2.12086595036412,3.71277832477805,1.2159712294721,9.88221543575032,1.08704634914974,0.0862898503708179,1.07859528553009,105.586255712683,0.137846576583674
2024-01-16 13:02:47,34.7315188395886,1.07992271054159,2.06485667227277,0.0195410541168088,2.12086641435348,3.71277211509333,1.21597038092704,9.88221152334623,1.08704637326487,0.0862899752473515,1.07859529173747,105.586349418435,0.138090597765203
2024-01-16 13:02:08,34.7315169002016,1.07992272857669,2.06485791546926,0.0195405168975792,2.12086693934451,3.71278277935217,1.21596975768104,9.88221736979662,1.08704632672276,0.0862896938322276,1.07859530419977,105.586286977066,0.137437510702407
2024-01-16 13:01:28,34.7315152070786,1.07992271484626,2.06485742586182,0.0195409379396489,2.12086653178434,3.7127749345618,1.21597023830172,9.88221481280793,1.08704635122343,0.0862898406086741,1.07859530471701,105.586327169086,0.138902360365087
2024-01-16 13:00:50,34.7315252349646,1.07992271738824,2.0648561162942,0.0195408230644581,2.12086663137582,3.71277554685987,1.21597013052519,9.8822094813036,1.08704638019449,0.086290020220512,1.07859527395727,105.586342241548,0.136876834959741
2024-01-16 13:00:11,34.7315254520539,1.07992272714897,2.06485661162715,0.019540835315382,2.1208665379932,3.71277734418883,1.21597000834096,9.88221515016695,1.08704635260714,0.0862898870558608,1.07859528934285,105.58631986636,0.137727528447402
2024-01-16 12:59:34,34.7315013481131,1.07992268949533,2.06485805745284,0.0195410635419912,2.1208666091066,3.71277007417421,1.21597065691827,9.88220916653782,1.08704637466689,0.0862899007466888,1.07859531111246,105.586357416643,0.137312696939451
2024-01-16 12:58:57,34.731515745669,1.07992271144251,2.06485672896127,0.0195409439677501,2.12086675800188,3.71277475353161,1.2159701312802,9.88221189360731,1.08704637007366,0.086289914075853,1.07859529871576,105.586357141098,0.137985392567449
2024-01-16 12:58:20,34.7315123091338,1.07992270543155,2.06485638568697,0.0195409962995577,2.12086699430768,3.71277411518401,1.21597006037958,9.88221003948895,1.08704638336266,0.0862899414449618,1.0785953025363,105.5863886763,0.137991000593391
2024-01-16 12:57:42,34.7315239995154,1.07992271718689,2.06485744255604,0.0195408694111379,2.1208664068195,3.71277907142991,1.21597009868575,9.88221573922871,1.0870463369322,0.0862897758893101,1.07859530894782,105.586288068749,0.139183092937151
2024-01-16 12:57:05,34.7315286455134,1.07992271589627,2.06485778652416,0.0195408540562342,2.12086632175418,3.71278295121857,1.21596997474933,9.88221758767061,1.08704631764019,0.0862896603986079,1.07859532480822,105.586252659373,0.137045796013045
2024-01-16 12:56:28,34.731514199228,1.07992271457566,2.06485621801497,0.0195408187026994,2.12086651993757,3.71277124704702,1.21597016705907,9.88221185665498,1.08704639312548,0.0862898576706888,1.07859528070803,105.586412296682,0.138518037735998
2024-01-16 12:55:51,34.7315089525219,1.07992270972973,2.06485523987753,0.0195407378360399,2.12086653762438,3.71276729066996,1.21597007885969,9.88220978876137,1.08704643322844,0.086289796834088,1.07859526896157,105.586510825999,0.138549618190711
2024-01-16 12:55:13,34.7315118644499,1.07992271399894,2.06485786238435,0.0195409762313792,2.12086649858717,3.71277473046244,1.21597027422723,9.88221658997604,1.08704634156641,0.0862897807380614,1.07859531497026,105.586322144932,0.138032989910736
2024-01-16 12:54:35,34.7315027767244,1.07992270731673,2.06485842111271,0.0195410458041246,2.12086649756609,3.71277355869116,1.21597028007685,9.88221913287349,1.08704633583946,0.0862896213486307,1.07859533740459,105.586347642183,0.137208687441687
2024-01-16 12:53:55,34.7315249032398,1.07992272168297,2.06485751771181,0.0195409599364204,2.120866450581,3.7127764851933,1.2159702232092,9.88221663987371,1.08704633582113,0.0862899811458904,1.0785952908337,105.58625731746,0.137848459987671
