DateTime,Fsed_dic,Ksed_dic,theta_sed_dic,RMSE
2021-04-12 12:40:57,4.45988067266686,8.18967276475075,1.1849316048387,0.000362066934471545
2021-04-12 12:40:31,4.45988067266686,8.18967276475075,1.1849316048387,0.000362066934471545
2021-04-12 12:40:05,4.45988067266686,8.18967276475075,1.1849316048387,0.000362066934471545
2021-04-12 12:39:39,1.21248688021807,0.001,1.17489612456884,0.000384862293298879
2021-04-12 12:39:13,1.77963570091222,0.001,1.19623685800127,0.000375994839766028
2021-04-12 12:38:47,3.84126707604409,8.00278907801986,1.17913976097768,0.000362651625240611
2021-04-12 12:38:20,6.01252411146948,26.3515091621873,1.17580745255627,0.000363969652991025
2021-04-12 12:37:54,3.45798295142095,0.001,1.18299113090044,0.000362312014447196
2021-04-12 12:37:28,1.39037906273986,0.001,1.16881423566768,0.000376880045310659
2021-04-12 12:37:02,3.85088792474406,15.114051007888,1.17790213949071,0.000375702423579101
2021-04-12 12:36:36,4.28091636279794,0.001,1.19365425557002,0.000370743236312737
2021-04-12 12:36:11,4.62508992191757,0.001,1.2,0.000366088807439691
2021-04-12 12:35:44,3.82922586661359,13.2742697409383,1.18995951113914,0.000367610503580557
2021-04-12 12:35:13,5.42333092653661,17.2470683115703,1.16972044120145,0.000364141791296896
2021-04-12 12:34:48,3.80966388445655,10.362300983598,1.17550162119677,0.0003635799719266
2021-04-12 12:34:23,3.23900816547148,0.001,1.19141173014778,0.000360365238594988
2021-04-12 12:33:58,6.59201010246542,28.1801773607085,1.18551927390967,0.000363843425931773
2021-04-12 12:33:34,5.17093980177934,8.7082748023715,1.18820053970975,0.000362651142895799
2021-04-12 12:33:09,4.23316980997065,8.35497696339217,1.18005351424389,0.000362243449025513
2021-04-12 12:32:44,4.11580995606562,10.9863802816062,1.19633924561148,0.000365356411125492
2021-04-12 12:32:19,3.55519289814204,6.25393424817678,1.18935311985286,0.000363714700110786
2021-04-12 12:31:54,4.17337222130282,1.03005467218118,1.19912695806579,0.000361258019855565
2021-04-12 12:31:30,4.56912375012721,14.9854573691642,1.19015327949774,0.000364566655391193
2021-04-12 12:31:05,4.79793348889335,14.4844525935296,1.18656296857699,0.000363299386293496
2021-04-12 12:30:41,7.30317986236029,20.8564620992439,1.18571749630206,0.000365552402064462
2021-04-12 12:30:16,6.14446090381563,16.8064679896771,1.19533165089258,0.000370169736280275
2021-04-12 12:29:51,5.21080467243767,9.47714917658165,1.18495336454958,0.00036302002421183
2021-04-12 12:29:27,6.74329666983062,14.5184473160185,1.19920749573154,0.000363308172295313
2021-04-12 12:29:02,7.49115281669545,28.5340635428107,1.18980021796882,0.00036402105675896
2021-04-12 12:28:37,4.62684489895968,10.4717542009712,1.18893153860539,0.000362451120392347
2021-04-12 12:28:12,6.98984279052667,11.1318489636087,1.2,0.00036526367891673
2021-04-12 12:27:48,7.68865644372969,16.9309054042281,1.2,0.000364925747582146
2021-04-12 12:27:23,7.35196764223472,25.0745373616526,1.19452496853547,0.000363627653241888
2021-04-12 12:26:58,7.13067296401334,20.3763033429386,1.19906963602359,0.00036322040199275
2021-04-12 12:26:33,6.28629096661231,16.5611653992952,1.18495659037562,0.000364011700535689
2021-04-12 12:26:08,6.9560271297867,21.7628147939082,1.19490963835002,0.000363334295434363
2021-04-12 12:25:44,5.42551898909271,14.8433335469713,1.19195773463289,0.000362692488361017
2021-04-12 12:25:19,7.35956651100846,25.5627491450141,1.19060038265154,0.000363967822861427
2021-04-12 12:24:54,6.0962658979321,22.7457457975968,1.19471006966091,0.000363642028556248
2021-04-12 12:24:29,5.83430183514815,21.5844704517214,1.18039639826465,0.000363523261997087
2021-04-12 12:24:04,7.59974007851805,33.101972313663,1.18995219281292,0.000364056252424928
2021-04-12 12:23:40,6.49642079193246,16.4413741642393,1.19398803785178,0.000363209157383401
2021-04-12 12:23:15,6.8309375412643,19.8655463788914,1.2,0.000362934105756086
2021-04-12 12:22:49,7.17802517800077,19.6277780324694,1.19698098384249,0.000363571247534566
2021-04-12 12:22:21,6.39491650083756,18.2612476478303,1.19257675807894,0.000363085884831517
2021-04-12 12:21:56,6.51450159754186,34.6094038668265,1.18514156491194,0.000364759234278681
2021-04-12 12:21:30,7.8790822598889,26.5099372573611,1.19761814205766,0.000363834831173695
2021-04-12 12:21:03,5.66383738743766,28.2333886251864,1.17458037232016,0.000364382442911406
2021-04-12 12:20:37,7.39187661271623,26.7546141710993,1.19395525033038,0.000370526793159031
2021-04-12 12:20:11,6.65744670280511,24.0321776963856,1.19007311496743,0.000363460187355036
2021-04-12 12:19:45,6.86337484981334,29.7200167011733,1.1823525115282,0.000364048276113006
2021-04-12 12:19:19,6.43007487612748,28.5921036765404,1.18376532537044,0.000363948328451293
2021-04-12 12:18:53,6.34672642570308,25.4183982383688,1.18576052278552,0.000363659220352426
2021-04-12 12:18:27,6.83652450627101,26.1907952878991,1.18891620757661,0.000363644960322592
2021-04-12 12:18:00,7.93328339058451,20.6807382042633,1.18904598329175,0.000367003262949399
2021-04-12 12:17:34,6.14188941281078,20.0578389133318,1.18028907206871,0.00036381598347247
2021-04-12 12:17:08,7.74898713787538,27.882933176631,1.19625155116665,0.000370442565004989
2021-04-12 12:16:42,6.96456398025014,25.6980613814796,1.19108518394056,0.000363581641609514
2021-04-12 12:16:16,7.59494290012201,28.1586613269304,1.18969273027682,0.000364172047064212
2021-04-12 12:15:49,7.0990876649103,21.7511128882114,1.19088952679178,0.000363930032472515
2021-04-12 12:15:23,7.78870906296997,26.4891426097205,1.1916585067723,0.000364400263433549
2021-04-12 12:14:57,7.68094716480294,22.844898941467,1.1970170868903,0.000363984508710221
2021-04-12 12:14:31,7.28021402823506,32.0051063689897,1.19033503908588,0.000363958823104201
2021-04-12 12:14:05,7.68800236264699,18.3837677141782,1.197371520888,0.000364980218254034
2021-04-12 12:13:39,7.92264815747974,26.7273220326593,1.19520965341017,0.000364132524085468
2021-04-12 12:13:12,8.16438654935372,26.5529595937678,1.1978350773824,0.000364192901896952
2021-04-12 12:12:46,7.39149211917112,24.2425044581998,1.18869051818941,0.000364414068123519
2021-04-12 12:12:20,8.531255285713,21.3359441815487,1.2,0.000365872695392578
2021-04-12 12:11:54,7.72602082493677,18.374806852645,1.2,0.000364545366291815
2021-04-12 12:11:27,9.24280137367787,25.0341144550761,1.2,0.000366720777151766
2021-04-12 12:11:01,8.57775051236592,27.4333667654774,1.19463810829307,0.000365373742543569
2021-04-12 12:10:35,8.07301342196245,21.0067821934724,1.2,0.000364692756706599
2021-04-12 12:10:09,9.3628553032895,36.5015082594548,1.2,0.000364635214045717
2021-04-12 12:09:42,7.78441070706384,23.0934639849066,1.19893956324742,0.000363873497111311
2021-04-12 12:09:16,8.6936405629722,30.7565948038744,1.1902344799202,0.000365775386638595
2021-04-12 12:08:50,9.05574936048216,32.1282084288026,1.2,0.00036463543023074
2021-04-12 12:08:23,8.18627017049722,25.8854062850387,1.2,0.00036403140839675
2021-04-12 12:07:57,8.89561096905234,28.293269485608,1.2,0.000364923881098171
2021-04-12 12:07:31,7.15346171740213,30.4761620157555,1.2,0.00036403882137868
2021-04-12 12:07:04,8.4371508101898,34.7363279108488,1.19673470904757,0.000364124884000555
2021-04-12 12:06:38,8.08758902905324,28.5166312380316,1.2,0.000363749164996453
2021-04-12 12:06:12,7.56308340196266,27.1657192295031,1.19036334590743,0.000364136279475513
2021-04-12 12:05:46,7.78731612005186,32.132203160102,1.19046507771643,0.000364124129941773
2021-04-12 12:05:21,8.10922376553079,27.2186070057396,1.19312088734772,0.000364668735438924
2021-04-12 12:04:54,8.07689071351044,26.8760070225519,1.2,0.000363806849669096
2021-04-12 12:04:28,7.44294971234628,30.5980236300842,1.18762791070861,0.000364087617032348
2021-04-12 12:04:01,7.96216646963449,32.4282813275548,1.19473069261975,0.000363972247704807
2021-04-12 12:03:35,7.74822762744922,25.3875414552251,1.19166955213476,0.000364484694133453
2021-04-12 12:03:09,7.35792954158242,31.0007474086097,1.19584429147809,0.000363833471885958
2021-04-12 12:02:43,7.77850495340632,25.4107075884351,1.19872743094429,0.000363684155691455
2021-04-12 12:02:17,7.87536343384034,26.8585772259512,1.2,0.000363617495369183
2021-04-12 12:01:51,8.36756162834539,33.1513299149889,1.19581379288952,0.000364170457762284
2021-04-12 12:01:24,7.6802578202308,19.8032681134023,1.2,0.00036407185903344
2021-04-12 12:00:58,7.82014314689442,29.3353561380714,1.19969699976255,0.000363630098250805
2021-04-12 12:00:32,8.3148223570082,30.3446912750959,1.2,0.000363885553680776
2021-04-12 12:00:06,7.90183087237042,40.5531672859661,1.18057511504638,0.000364757306639375
2021-04-12 11:59:40,7.60479090208022,32.3778943953231,1.19830707106863,0.00036388808768607
2021-04-12 11:59:14,8.94369952783376,34.7339121215369,1.2,0.000364285939052917
2021-04-12 11:58:48,7.54819844694759,39.6646030573713,1.1866707337086,0.00036448052464016
2021-04-12 11:58:22,8.76428758971956,33.9419879917579,1.19270339577178,0.000364950302326949
2021-04-12 11:57:56,8.09313245932202,34.8669435617681,1.19702887858731,0.000363995684858331
2021-04-12 11:57:29,9.21996001980212,27.3741416393168,1.2,0.000365890830283291
2021-04-12 11:57:02,8.25734106321095,29.8563474619411,1.2,0.000363851992611172
2021-04-12 11:56:36,9.69097102941746,39.2231370284183,1.2,0.00036482157631322
2021-04-12 11:56:10,9.26319439456192,30.2907069508925,1.2,0.0003652996445253
2021-04-12 11:55:44,7.56568331908165,34.575345947275,1.18655350137268,0.000364224005244376
2021-04-12 11:55:17,9.19839219492078,31.5140109855733,1.2,0.000364956834952667
2021-04-12 11:54:51,8.38217957573193,38.1666636631446,1.19735982324108,0.000364166800042795
2021-04-12 11:54:25,7.88865105919509,37.5901674536915,1.2,0.000364364656651827
2021-04-12 11:53:59,7.42527672309873,40.6696302241289,1.19430131183127,0.000365036704209001
2021-04-12 11:53:33,8.58932696858833,32.8920097811713,1.2,0.000364040032795247
2021-04-12 11:53:06,8.69976451465019,38.5654428716807,1.19501586704816,0.000364361814596164
2021-04-12 11:52:40,8.35811931640222,35.1334941670119,1.19506659804176,0.000364176747396568
2021-04-12 11:52:14,8.3019494792038,33.5866062331713,1.19817624912122,0.000363969993408436
2021-04-12 11:51:48,8.51228655156213,36.0045118696673,1.2,0.000364021079073432
2021-04-12 11:51:22,8.19193189275282,34.9370073939569,1.19830632446029,0.000363977608248869
2021-04-12 11:50:55,7.88016118142503,38.4781454285576,1.19370522362751,0.000364301444211732
2021-04-12 11:50:29,8.64524559838761,37.3176855454064,1.2,0.000364093975379726
2021-04-12 11:50:03,8.84891308391666,35.7273419690154,1.2,0.000364174508339613
2021-04-12 11:49:37,8.85571415221659,37.3908305565716,1.2,0.00036416937298035
2021-04-12 11:49:11,8.00695947678645,37.3052082502886,1.19461828881346,0.000364176318031905
2021-04-12 11:48:45,9.15920650759214,39.6747253902453,1.2,0.00036432960365813
2021-04-12 11:48:19,8.82967243434638,40.1349032707397,1.1985230491922,0.000364268480741921
2021-04-12 11:47:52,8.81703428500194,38.6227309751048,1.2,0.000364174895632654
2021-04-12 11:47:26,8.29569699830878,37.3734806303941,1.19606052443274,0.000364151809019283
2021-04-12 11:47:00,8.43818106484381,38.0673697474942,1.2,0.0003641275066167
2021-04-12 11:46:34,8.50356483872806,37.8654460612851,1.2,0.000364107380247617
2021-04-12 11:46:07,8.33483946400265,41.0006807527783,1.19623865769901,0.000364364282210386
2021-04-12 11:45:40,8.5952893714452,40.0624764691573,1.19756958911213,0.000364259820653203
2021-04-12 11:45:14,8.88576651711548,39.8075059791538,1.2,0.000364225668786291
2021-04-12 11:44:47,8.25086457202947,40.1257523174583,1.2,0.00036439085200244
2021-04-12 11:44:21,8.67320900381161,39.4509476343787,1.2,0.000364189568708383
2021-04-12 11:43:55,9.25026963489911,39.2549052867269,1.2,0.00036439287605087
2021-04-12 11:43:29,8.73800203475872,39.7610554923266,1.19230866426116,0.00036455241829149
2021-04-12 11:43:02,8.89454258123937,37.8043251418295,1.2,0.000364190462906865
2021-04-12 11:42:35,9.73585798133796,38.5720057984127,1.2,0.00036493584021776
2021-04-12 11:42:09,9.07681079587181,41.0353355331038,1.2,0.000364306900867411
2021-04-12 11:41:43,9.24327763659873,36.4073855757001,1.2,0.000364503438968926
2021-04-12 11:41:16,8.79861788442694,39.9450426884661,1.2,0.000364218002892198
2021-04-12 11:40:50,8.61865001761738,42.1576187638504,1.19277226315235,0.000364466708296237
2021-04-12 11:40:24,8.18515096571068,39.9555178168975,1.19293215254224,0.000364334555721838
2021-04-12 11:39:58,8.79324184275718,41.6039350384807,1.19708095597931,0.00036435028126925
2021-04-12 11:39:32,8.44396176674988,40.8525890227212,1.2,0.000364353108044928
2021-04-12 11:39:06,8.96286363927702,39.5727046499401,1.2,0.000364240744022872
2021-04-12 11:38:40,9.14772468131206,42.277063240678,1.2,0.000364356089645183
2021-04-12 11:38:14,9.15325550887926,42.6087702554132,1.2,0.000364366655470043
2021-04-12 11:37:48,8.66918036595791,41.1957587315296,1.19091428812975,0.000364575351291847
2021-04-12 11:37:22,9.44754213322132,40.9537469868136,1.2,0.000364497854522979
2021-04-12 11:36:56,8.74985866119654,40.4963362073128,1.2,0.000364244016281934
2021-04-12 11:36:30,8.57027595485672,41.7182240604837,1.19393941217562,0.000364408002322898
2021-04-12 11:36:04,8.93193438318879,40.8974724584846,1.2,0.000364271272042383
2021-04-12 11:35:38,8.59232275881923,45.4012491895866,1.1891705668509,0.000364662057834328
2021-04-12 11:35:12,7.81768211756707,43.7717376814992,1.18960091153535,0.000371705636983784
2021-04-12 11:34:46,7.77946046928491,43.8901124244196,1.18531199973607,0.000364707860673252
2021-04-12 11:34:20,8.00543347626844,41.9140991508759,1.19191338266276,0.000364523102056611
2021-04-12 11:33:53,9.17690113942096,44.6411434452514,1.19397472339901,0.000364656194280215
2021-04-12 11:33:27,7.5455008623,40.0703717448048,1.1935032963901,0.000364736588635349
2021-04-12 11:33:00,8.47233278252489,42.2153861115212,1.19130602764283,0.000364483965588746
2021-04-12 11:32:35,8.8320584596185,45.1852034502863,1.19443611033508,0.000364551613945315
2021-04-12 11:32:09,9.04496239542423,42.8983967380792,1.18738941804155,0.000365172027737952
2021-04-12 11:31:42,8.36077761591724,43.5727200177083,1.19062892264738,0.000364543182472183
2021-04-12 11:31:17,7.39707644515893,36.0965244716132,1.19856616571502,0.000364610842165209
2021-04-12 11:30:51,7.78252110750753,40.7525800521467,1.2,0.00036496237847307
2021-04-12 11:30:25,8.49956614485564,43.9459494522334,1.17926462457865,0.000365335672640584
2021-04-12 11:29:58,7.2247285321821,41.4409223091011,1.18602071971355,0.000364897327081656
2021-04-12 11:29:32,8.07666451741469,43.917209905419,1.18686609455227,0.000364628383106671
2021-04-12 11:29:06,9.45296081346497,42.1982793382901,1.19651462135953,0.00036473428651131
2021-04-12 11:28:40,7.36158486786406,43.2984649152258,1.1926166851572,0.00036544683818222
2021-04-12 11:28:14,7.49284054094659,41.8757709322737,1.18773815056089,0.000364756942190554
2021-04-12 11:27:48,8.51406931324821,39.9544595232313,1.2,0.000364248235867964
2021-04-12 11:27:22,8.22798839404448,42.684739709913,1.18999331047346,0.000364514353212728
2021-04-12 11:26:56,8.36050978636683,42.6748966170853,1.19563735484712,0.000364482759083815
2021-04-12 11:26:30,9.04604777767467,45.1604978891219,1.19024399437517,0.000364806504680288
2021-04-12 11:26:03,9.86961972843255,45.6528215237431,1.2,0.000364693217397276
2021-04-12 11:25:37,8.42749345394186,42.8588922186003,1.19895458022996,0.00036453478811337
2021-04-12 11:25:11,10.3849935997653,43.8017688060902,1.2,0.000365315145126161
2021-04-12 11:24:45,9.7657277443102,42.7374627417501,1.2,0.000364695461272861
2021-04-12 11:24:19,9.16966297475747,45.125007254247,1.2,0.000364469672276596
2021-04-12 11:23:53,8.35076416478568,44.0392546251021,1.18431720333019,0.000364768192964474
2021-04-12 11:23:27,8.8219608306174,43.6123065358789,1.19451135273649,0.000364492148667408
2021-04-12 11:23:01,8.87066024816349,41.0337978759507,1.2,0.000364271447378473
2021-04-12 11:22:34,9.26635735594031,48.5411084440341,1.19133739850153,0.000364834859243353
2021-04-12 11:22:09,9.26015613345804,45.5007319306922,1.19628199199535,0.000364585048731183
2021-04-12 11:21:42,9.14632617081285,44.6088282789229,1.19809094360609,0.000364478522631059
2021-04-12 11:21:16,9.49300292464727,45.3706064493478,1.2,0.00036451753047921
2021-04-12 11:20:50,9.85338710119405,43.794712029434,1.2,0.000364730073970565
2021-04-12 11:20:24,7.81164848444239,44.3574505760289,1.18065446639808,0.000364762811186956
2021-04-12 11:19:58,6.9561008401121,44.3791120388548,1.17350528432754,0.000365044494691367
2021-04-12 11:19:31,8.51557504902568,43.2685056715114,1.19072684147696,0.000364540559185599
2021-04-12 11:19:05,7.25210901105946,44.1132671800198,1.17991093114103,0.000364944188415083
2021-04-12 11:18:40,9.49158508568313,42.9510438536807,1.19064693719124,0.000365367745063306
2021-04-12 11:18:14,7.32181380643052,48.6618687935858,1.19385864197268,0.000366688966349759
2021-04-12 11:17:48,8.21886074361035,49.3145270029688,1.18757492126192,0.000364959700456868
2021-04-12 11:17:22,9.3418320169574,44.2925076723222,1.19275978623204,0.000364869789024036
2021-04-12 11:16:55,7.23797490297153,44.8763143326953,1.18744015246558,0.000365475826400879
2021-04-12 11:16:29,7.43296515277983,41.0681825375205,1.1937357336822,0.000365048626432303
2021-04-12 11:16:03,9.13939879456416,49.9267193554811,1.18786116325801,0.00037116980656848
2021-04-12 11:15:36,10.3568296095972,43.6412024086367,1.2,0.000365292308144694
2021-04-12 11:15:10,6.46136110461675,51.7652923243785,1.15548265562892,0.000365705495366993
2021-04-12 11:14:44,8.4363910899653,49.4685746484857,1.18259936433799,0.000364938906723581
2021-04-12 11:14:18,9.04894261664423,46.3117846648167,1.19432414440673,0.000364614494586621
2021-04-12 11:13:52,10.2112487782675,44.5517458382301,1.2,0.000370647178405971
2021-04-12 11:13:26,7.93210285672747,45.9406861563318,1.2,0.000365617880847984
2021-04-12 11:12:59,9.51535605246002,44.6040006522949,1.2,0.000364513656801524
2021-04-12 11:12:33,11.1040556315474,45.5673104856062,1.19881475867145,0.000366461019471828
2021-04-12 11:12:06,10.2169599862116,47.3800389216672,1.19201375332775,0.000365801205123069
2021-04-12 11:11:40,9.64583865028168,53.0257978479404,1.18330590916544,0.000365663009103671
2021-04-12 11:11:14,6.60591003806905,41.8858797754002,1.16431323674815,0.000372345355494937
2021-04-12 11:10:48,6.1014502108638,45.3782796136947,1.17742573365136,0.00036711372346563
2021-04-12 11:10:23,9.97306539428914,43.2485608919111,1.2,0.000364866317138507
2021-04-12 11:09:57,8.17323579405384,44.3720601506439,1.19586317545484,0.000364778789004329
2021-04-12 11:09:31,9.59603913122674,46.7668413525276,1.19755243134435,0.000364672984959149
2021-04-12 11:09:04,8.91980261068624,51.9813180107671,1.15001703344949,0.000372424577991593
2021-04-12 11:08:39,8.26857553016735,54.8298757292098,1.140915724594,0.000372041484072899
2021-04-12 11:08:12,7.41895836566988,47.6574076933943,1.17249604312432,0.000365074414804523
2021-04-12 11:07:46,8.48246027076273,47.5418308058512,1.17340302938286,0.000365752178158884
2021-04-12 11:07:20,7.35049596097141,50.2100322650624,1.15618608797778,0.000372757992560786
2021-04-12 11:06:54,9.40518563217769,45.7649361480836,1.15760655805638,0.000374008814920681
2021-04-12 11:06:28,9.33020306007269,46.7875660382711,1.18919156798369,0.000365068486226701
2021-04-12 11:06:01,9.40584383721627,48.9218090146394,1.18058339774489,0.000366055187433471
2021-04-12 11:05:35,11.7292774186769,52.3488496652932,1.18607698083484,0.000369671883282007
2021-04-12 11:05:09,10.3615599529296,50.6172198325806,1.18508618411902,0.000366818458850977
2021-04-12 11:04:43,9.3690316608296,53.9171983859206,1.16842218248458,0.000367576931442676
2021-04-12 11:04:17,12.759304384503,50.9973316479776,1.2,0.000373098020011013
2021-04-12 11:03:51,5.2913960186514,49.513298063225,1.15688899004377,0.000367817082004536
