DateTime,wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean.1,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-09-27 23:52:43,0.843164482241985,1.10890689893776,0.817568458886933,0.199849713336606,0.473825144557021,0.170476497516069,0.41791391733411,0.388307815723881,0.759186769701329,0.00113564623416774,0.00128983449494033,0.00157436824650218,9.22287536447141,18.0639174940258,2,2.61170514973132,256.730801169176,250.799049231513,5.54506941463073
