"DateTime","Depth","NIT_amm","NIT_nit","PHS_frp","OGM_doc","CAR_dic","OGM_docr"
"2015-07-09",3,0.221729490022173,0.032258064516129,0.0842358857508682,21.6486261448793,NA,389.675270607826
"2015-07-09",6,0.388026607538803,0.032258064516129,0.0315884571565756,14.1548709408826,NA,254.787676935886
"2015-07-09",9,1.21951219512195,0,0.0737064000320096,19.150707743547,NA,344.712739383846
"2015-07-09",12,57.0953436807095,0.0806451612903226,0.200060228658312,22.48126561199,NA,404.66278101582
"2015-07-16",0.1,0.16629711751663,0.032258064516129,0.0421179428754341,20.8159866777685,NA,374.687760199834
"2015-07-16",3,1.10864745011086,0.0645161290322581,0.0631769143131511,20.8159866777685,NA,374.687760199834
"2015-07-16",9,3.54767184035477,0.0645161290322581,0.0737064000320096,17.4854288093256,NA,314.73771856786
"2015-07-16",12,30.1552106430155,0.0483870967741935,0.105294857188585,19.150707743547,NA,344.712739383846
"2015-07-23",0.1,0.277161862527716,0.032258064516129,0.0526474285942926,21.6486261448793,NA,389.675270607826
"2015-07-23",3,0.277161862527716,0.032258064516129,0.0842358857508682,20.8159866777685,NA,374.687760199834
"2015-07-23",6,0.277161862527716,0.0161290322580645,0.0526474285942926,18.3180682764363,NA,329.725228975854
"2015-07-23",9,19.3458980044346,0.0483870967741935,0.105294857188585,19.150707743547,NA,344.712739383846
"2015-07-23",12,44.6230598669623,0.0483870967741935,0.105294857188585,23.3139050791007,NA,419.650291423814
"2015-07-30",3,0.110864745011086,0.032258064516129,0.0842358857508682,22.48126561199,NA,404.66278101582
"2015-07-30",9,14.5787139689579,0.0483870967741935,0.0842358857508682,19.9833472106578,NA,359.70024979184
"2015-07-30",12,71.5077605321508,0.0645161290322581,0.147412800064019,25.811823480433,NA,464.612822647794
"2015-08-13",0.1,0.0554323725055432,0.032258064516129,0.0631769143131511,21.6486261448793,NA,389.675270607826
"2015-08-13",3,0.0554323725055432,0.032258064516129,0.0421179428754341,21.6486261448793,NA,389.675270607826
"2015-08-13",6,0.388026607538803,0.032258064516129,0.0737064000320096,18.3180682764363,NA,329.725228975854
"2015-08-13",9,10.3658536585366,0.032258064516129,0.115824342907444,19.150707743547,NA,344.712739383846
"2015-08-13",12,65.410199556541,0.0483870967741935,0.168471771501736,23.3139050791007,NA,419.650291423814
"2015-08-20",3,0.110864745011086,0,0.115824342907444,22.48126561199,NA,404.66278101582
"2015-08-20",6,0.498891352549889,0.032258064516129,0.0631769143131511,17.4854288093256,NA,314.73771856786
"2015-08-20",9,24.390243902439,0.032258064516129,0.105294857188585,20.8159866777685,NA,374.687760199834
"2015-08-20",12,69.2904656319291,0.0483870967741935,0.126353828626302,25.811823480433,NA,464.612822647794
"2015-09-04",3,0.388026607538803,0.0161290322580645,0.0737064000320096,24.1465445462115,NA,434.637801831806
"2015-09-04",6,0.221729490022173,0.0161290322580645,0.126353828626302,16.6527893422148,NA,299.750208159866
"2015-09-18",0.1,0.776053215077605,0.0161290322580645,0.0842358857508682,23.3139050791007,NA,419.650291423814
"2015-09-18",3,0.16629711751663,0.032258064516129,0.0737064000320096,23.3139050791007,NA,419.650291423814
"2015-10-02",0.1,0.16629711751663,0.032258064516129,0.0631769143131511,23.3139050791007,NA,419.650291423814
"2015-10-02",3,0.443458980044346,0.0645161290322581,0.0631769143131511,21.6486261448793,NA,389.675270607826
"2015-10-02",6,0.221729490022173,0.0967741935483871,0.0842358857508682,21.6486261448793,NA,389.675270607826
"2015-10-02",9,12.6385809312639,0.0645161290322581,0.105294857188585,17.4854288093256,NA,314.73771856786
"2015-10-02",12,37.860310421286,0.0161290322580645,0.0421179428754341,21.6486261448793,NA,389.675270607826
"2015-10-23",0.1,0.110864745011086,0.032258064516129,0.115824342907444,21.6486261448793,NA,389.675270607826
"2015-10-23",3,0.110864745011086,0.032258064516129,0.0631769143131511,21.6486261448793,NA,389.675270607826
"2015-10-23",6,0.16629711751663,0.0483870967741935,0.0631769143131511,21.6486261448793,NA,389.675270607826
"2015-10-23",12,43.7361419068736,0.0161290322580645,0.0421179428754341,23.3139050791007,NA,419.650291423814
"2016-04-06",0.1,1.33037694013304,0.145161290322581,0.126353828626302,34.1382181515404,NA,614.487926727726
