"DateTime","Depth","temp"
2019-06-06," 3.0","23.5"
2019-06-06," 4.0","23.5"
2019-06-06," 5.0","23.5"
2019-06-06," 6.0","23.5"
2019-06-06," 7.0","23.5"
2019-06-06," 8.0","23.5"
2019-06-06," 9.0","23.5"
2019-06-06,"10.0","23.5"
2019-06-06,"11.0","23.5"
2019-06-06," 0.1","16.5"
2019-06-06," 1.0","16.5"
2019-06-06," 2.0","16.5"
2019-06-06," 3.0","16.5"
2019-06-06," 4.0","16.5"
2019-06-06," 5.0","16.5"
2019-06-06," 6.0","16.5"
2019-06-06," 7.0","16.5"
2019-06-06," 8.0","16.5"
2019-06-06," 9.0","16.5"
2019-06-06,"10.0","16.5"
2019-06-06,"11.0","16.5"
2019-06-06," 0.1","12.3"
2019-06-06," 1.0","12.3"
2019-06-06," 2.0","12.3"
2019-06-06," 3.0","12.3"
2019-06-06," 4.0","12.3"
2019-06-06," 5.0","12.3"
2019-06-06," 6.0","12.3"
2019-06-06," 7.0","12.3"
2019-06-06," 8.0","12.3"
2019-06-06," 9.0","12.3"
2019-06-06,"10.0","12.3"
2019-06-06,"11.0","12.3"
2019-06-06," 0.1","10.6"
2019-06-06," 1.0","10.6"
2019-06-06," 2.0","10.6"
2019-06-06," 3.0","10.6"
2019-06-06," 4.0","10.6"
2019-06-06," 5.0","10.6"
2019-06-06," 6.0","10.6"
2019-06-06," 7.0","10.6"
2019-06-06," 8.0","10.6"
2019-06-06," 9.0","10.6"
2019-06-06,"10.0","10.6"
2019-06-06,"11.0","10.6"
2019-06-06," 0.1","9.4"
2019-06-06," 1.0","9.4"
2019-06-06," 2.0","9.4"
2019-06-06," 3.0","9.4"
2019-06-06," 4.0","9.4"
2019-06-06," 5.0","9.4"
2019-06-06," 6.0","9.4"
2019-06-06," 7.0","9.4"
2019-06-06," 8.0","9.4"
2019-06-06," 9.0","9.4"
2019-06-06,"10.0","9.4"
2019-06-06,"11.0","9.4"
2019-06-06," 0.1","9"
2019-06-06," 1.0","9"
2019-06-06," 2.0","9"
2019-06-06," 3.0","9"
2019-06-06," 4.0","9"
2019-06-06," 5.0","9"
2019-06-06," 6.0","9"
2019-06-06," 7.0","9"
2019-06-06," 8.0","9"
2019-06-06," 9.0","9"
2019-06-06,"10.0","9"
2019-06-06,"11.0","9"
2019-06-06," 0.1","9"
2019-06-06," 1.0","9"
2019-06-06," 2.0","9"
2019-06-06," 3.0","9"
2019-06-06," 4.0","9"
2019-06-06," 5.0","9"
2019-06-06," 6.0","9"
2019-06-06," 7.0","9"
2019-06-06," 8.0","9"
2019-06-06," 9.0","9"
2019-06-06,"10.0","9"
2019-06-06,"11.0","9"
2019-06-06," 0.1","8.9"
2019-06-06," 1.0","8.9"
2019-06-06," 2.0","8.9"
2019-06-06," 3.0","8.9"
2019-06-06," 4.0","8.9"
2019-06-06," 5.0","8.9"
2019-06-06," 6.0","8.9"
2019-06-06," 7.0","8.9"
2019-06-06," 8.0","8.9"
2019-06-06," 9.0","8.9"
2019-06-06,"10.0","8.9"
2019-06-06,"11.0","8.9"
2019-06-06," 0.1","23.5"
2019-06-06," 1.0","23.5"
2019-06-06," 2.0","23.5"
2019-06-06," 3.0","23.5"
2019-06-06," 4.0","23.5"
2019-06-06," 5.0","23.5"
2019-06-06," 6.0","23.5"
2019-06-06," 7.0","23.5"
2019-06-06," 8.0","23.5"
2019-06-06," 9.0","23.5"
2019-06-06,"10.0","23.5"
2019-06-06,"11.0","23.5"
2019-06-13," 0.1","22.0338"
2019-06-13," 1.0","21.8025"
2019-06-13," 2.0","21.7258"
2019-06-13," 3.0","21.6697"
2019-06-13," 4.0","19.1898"
2019-06-13," 5.0","14.0136"
2019-06-13," 6.0","11.0518"
2019-06-13," 7.0"," 9.8247"
2019-06-13," 8.0"," 9.0093"
2019-06-13," 9.0"," 8.6427"
2019-06-13,"10.0"," 8.3423"
2019-06-13,"11.0"," 8.2068"
2019-06-13," 0.1","22.4"
2019-06-13," 1.0","22.4"
2019-06-13," 2.0","22.4"
2019-06-13," 3.0","22.4"
2019-06-13," 4.0","22.4"
2019-06-13," 5.0","22.4"
2019-06-13," 6.0","22.4"
2019-06-13," 7.0","22.4"
2019-06-13," 8.0","22.4"
2019-06-13," 9.0","22.4"
2019-06-13,"10.0","22.4"
2019-06-13,"11.0","22.4"
2019-06-13," 0.1","21.8"
2019-06-13," 1.0","21.8"
2019-06-13," 2.0","21.8"
2019-06-13," 3.0","21.8"
2019-06-13," 4.0","21.8"
2019-06-13," 5.0","21.8"
2019-06-13," 6.0","21.8"
2019-06-13," 7.0","21.8"
2019-06-13," 8.0","21.8"
2019-06-13," 9.0","21.8"
2019-06-13,"10.0","21.8"
2019-06-13,"11.0","21.8"
2019-06-13," 0.1","21.7"
2019-06-13," 1.0","21.7"
2019-06-13," 2.0","21.7"
2019-06-13," 3.0","21.7"
2019-06-13," 4.0","21.7"
2019-06-13," 5.0","21.7"
2019-06-13," 6.0","21.7"
2019-06-13," 7.0","21.7"
2019-06-13," 8.0","21.7"
2019-06-13," 9.0","21.7"
2019-06-13,"10.0","21.7"
2019-06-13,"11.0","21.7"
2019-06-13," 0.1","21.6"
2019-06-13," 1.0","21.6"
2019-06-13," 2.0","21.6"
2019-06-13," 3.0","21.6"
2019-06-13," 4.0","21.5"
2019-06-13," 5.0","17.5"
2019-06-13," 6.0","13.3"
2019-06-13," 7.0","10.8"
2019-06-13," 8.0"," 9.7"
2019-06-13," 9.0"," 8.8"
2019-06-13,"10.0"," 8.5"
2019-06-13,"11.0"," 8.2"
2019-06-20," 0.1","24.5528"
2019-06-20," 1.0","24.5424"
2019-06-20," 2.0","24.5389"
2019-06-20," 3.0","21.3957"
2019-06-20," 4.0","19.6865"
2019-06-20," 5.0","13.8699"
2019-06-20," 6.0","11.8558"
2019-06-20," 7.0","10.4964"
2019-06-20," 8.0"," 9.3545"
2019-06-20," 9.0"," 8.7157"
2019-06-20,"10.0"," 8.4374"
2019-06-20,"11.0"," 8.4625"
2019-06-27," 0.1","25.7540"
2019-06-27," 1.0","25.2060"
2019-06-27," 2.0","24.5361"
2019-06-27," 3.0","23.6103"
2019-06-27," 4.0","20.2927"
2019-06-27," 5.0","16.2889"
2019-06-27," 6.0","12.4535"
2019-06-27," 7.0","10.5950"
2019-06-27," 8.0"," 9.1857"
2019-06-27," 9.0"," 8.7199"
2019-06-27,"10.0"," 8.5338"
2019-06-27,"11.0"," 8.4502"
2019-07-03," 0.1","26.4945"
2019-07-03," 1.0","26.4769"
2019-07-03," 2.0","26.3908"
2019-07-03," 3.0","26.3421"
2019-07-03," 4.0","20.8327"
2019-07-03," 5.0","15.4214"
2019-07-03," 6.0","12.6982"
2019-07-03," 7.0","10.7655"
2019-07-03," 8.0"," 9.3728"
2019-07-03," 9.0"," 8.8494"
2019-07-03,"10.0"," 8.5416"
2019-07-03,"11.0"," 8.4797"
2019-07-10," 0.1","28.1836"
2019-07-10," 1.0","27.5710"
2019-07-10," 2.0","27.3902"
2019-07-10," 3.0","25.7954"
2019-07-10," 4.0","21.1236"
2019-07-10," 5.0","16.0932"
2019-07-10," 6.0","12.5341"
2019-07-10," 7.0","10.4709"
2019-07-10," 8.0"," 9.3041"
2019-07-10," 9.0"," 8.7907"
2019-07-10,"10.0"," 8.5525"
2019-07-10,"11.0"," 8.4297"
2019-07-11," 0.1","25.71170"
2019-07-11," 1.0","27.34630"
2019-07-11," 2.0","27.47260"
2019-07-11," 3.0","25.91750"
2019-07-11," 4.0","21.21080"
2019-07-11," 5.0","16.86780"
2019-07-11," 6.0","12.78660"
2019-07-11," 7.0","10.56850"
2019-07-11," 8.0"," 9.26610"
2019-07-11," 9.0"," 8.74105"
2019-07-11,"10.0"," 8.47070"
2019-07-11,"11.0"," 8.45280"
2019-07-24," 0.1","26.0138"
2019-07-24," 1.0","27.0295"
2019-07-24," 2.0","25.7287"
2019-07-24," 3.0","25.6653"
2019-07-24," 4.0","21.9071"
2019-07-24," 5.0","16.7623"
2019-07-24," 6.0","13.3267"
2019-07-24," 7.0","10.8299"
2019-07-24," 8.0"," 9.3904"
2019-07-24," 9.0"," 8.8789"
2019-07-24,"10.0"," 8.5503"
2019-07-24,"11.0"," 8.4798"
2019-07-25," 0.1","26.2658"
2019-07-25," 1.0","26.2474"
2019-07-25," 2.0","25.8308"
2019-07-25," 3.0","25.6014"
2019-07-25," 4.0","22.8695"
2019-07-25," 5.0","17.0808"
2019-07-25," 6.0","13.9217"
2019-07-25," 7.0","11.0167"
2019-07-25," 8.0"," 9.4526"
2019-07-25," 9.0"," 8.8819"
2019-07-25,"10.0"," 8.6807"
2019-07-25,"11.0"," 8.4630"
2019-08-01," 0.1","26.9132"
2019-08-01," 1.0","26.7379"
2019-08-01," 2.0","26.5792"
2019-08-01," 3.0","25.6507"
2019-08-01," 4.0","22.8162"
2019-08-01," 5.0","18.0686"
2019-08-01," 6.0","13.4571"
2019-08-01," 7.0","11.3305"
2019-08-01," 8.0"," 9.6165"
2019-08-01," 9.0"," 8.9700"
2019-08-01,"10.0"," 8.7690"
2019-08-01,"11.0"," 8.7140"
2019-08-08," 0.1","26.9442"
2019-08-08," 1.0","26.8879"
2019-08-08," 2.0","26.7993"
2019-08-08," 3.0","26.6975"
2019-08-08," 4.0","22.7142"
2019-08-08," 5.0","18.4449"
2019-08-08," 6.0","13.5378"
2019-08-08," 7.0","11.2060"
2019-08-08," 8.0"," 9.6973"
2019-08-08," 9.0"," 9.1156"
2019-08-08,"10.0"," 8.7824"
2019-08-08,"11.0"," 8.9571"
2019-08-14," 0.1","27.4883"
2019-08-14," 1.0","27.3864"
2019-08-14," 2.0","27.2494"
2019-08-14," 3.0","26.9558"
2019-08-14," 4.0","22.0459"
2019-08-14," 5.0","17.7435"
2019-08-14," 6.0","14.0387"
2019-08-14," 7.0","11.6069"
2019-08-14," 8.0","10.0269"
2019-08-14," 9.0"," 9.2186"
2019-08-14,"10.0"," 8.8182"
2019-08-14,"11.0"," 8.7991"
2019-08-22," 0.1","30.1973"
2019-08-22," 1.0","29.5234"
2019-08-22," 2.0","28.6986"
2019-08-22," 3.0","28.6148"
2019-08-22," 4.0","27.4215"
2019-08-22," 5.0","18.5487"
2019-08-22," 6.0","15.3216"
2019-08-22," 7.0","12.1771"
2019-08-22," 8.0","10.3736"
2019-08-22," 9.0"," 9.3787"
2019-08-22,"10.0"," 8.9750"
2019-08-22,"11.0"," 8.8714"
2019-09-04," 0.1","28.3132"
2019-09-04," 1.0","26.6491"
2019-09-04," 2.0","26.1588"
2019-09-04," 3.0","25.1227"
2019-09-04," 4.0","24.3412"
2019-09-04," 5.0","20.0448"
2019-09-04," 6.0","15.1333"
2019-09-04," 7.0","11.8371"
2019-09-04," 8.0"," 9.8920"
2019-09-04," 9.0"," 9.4406"
2019-09-04,"10.0"," 9.1110"
2019-09-04,"11.0"," 9.1757"
2019-09-04," 0.1","25.6"
2019-09-04," 1.0","25.6"
2019-09-04," 2.0","25.6"
2019-09-04," 3.0","24.5"
2019-09-04," 4.0","23.6"
2019-09-04," 5.0","22.1"
2019-09-04," 6.0","17.7"
2019-09-04," 7.0","14.5"
2019-09-04," 8.0","11.2"
2019-09-04," 9.0"," 9.9"
2019-09-04,"10.0"," 9.4"
2019-09-04,"11.0"," 9.0"
2019-09-04," 0.1","27"
2019-09-04," 1.0","27"
2019-09-04," 2.0","27"
2019-09-04," 3.0","27"
2019-09-04," 4.0","27"
2019-09-04," 5.0","27"
2019-09-04," 6.0","27"
2019-09-04," 7.0","27"
2019-09-04," 8.0","27"
2019-09-04," 9.0","27"
2019-09-04,"10.0","27"
2019-09-04,"11.0","27"
2019-09-04," 0.1","26.2"
2019-09-04," 1.0","26.2"
2019-09-04," 2.0","26.2"
2019-09-04," 3.0","26.2"
2019-09-04," 4.0","26.2"
2019-09-04," 5.0","26.2"
2019-09-04," 6.0","26.2"
2019-09-04," 7.0","26.2"
2019-09-04," 8.0","26.2"
2019-09-04," 9.0","26.2"
2019-09-04,"10.0","26.2"
2019-09-04,"11.0","26.2"
2019-09-20," 0.1","23.75230"
2019-09-20," 1.0","23.38260"
2019-09-20," 2.0","23.05750"
2019-09-20," 3.0","22.84300"
2019-09-20," 4.0","22.43680"
2019-09-20," 5.0","18.83740"
2019-09-20," 6.0","14.47860"
2019-09-20," 7.0","11.34650"
2019-09-20," 8.0","10.09380"
2019-09-20," 9.0"," 9.46880"
2019-09-20,"10.0"," 9.13190"
2019-09-20,"11.0"," 9.12375"
2019-09-20," 0.1","23.5"
2019-09-20," 1.0","23.2"
2019-09-20," 2.0","23.0"
2019-09-20," 3.0","22.7"
2019-09-20," 4.0","22.7"
2019-09-20," 5.0","22.7"
2019-09-20," 6.0","22.7"
2019-09-20," 7.0","22.7"
2019-09-20," 8.0","22.7"
2019-09-20," 9.0","22.7"
2019-09-20,"10.0","22.7"
2019-09-20,"11.0","22.7"
2019-09-20," 0.1","22.7"
2019-09-20," 1.0","22.7"
2019-09-20," 2.0","22.7"
2019-09-20," 3.0","22.7"
2019-09-20," 4.0","22.6"
2019-09-20," 5.0","20.9"
2019-09-20," 6.0","18.6"
2019-09-20," 7.0","18.6"
2019-09-20," 8.0","18.6"
2019-09-20," 9.0","18.6"
2019-09-20,"10.0","18.6"
2019-09-20,"11.0","18.6"
2019-10-04," 0.1","25.8678"
2019-10-04," 1.0","25.1493"
2019-10-04," 2.0","24.7740"
2019-10-04," 3.0","22.5303"
2019-10-04," 4.0","21.2242"
2019-10-04," 5.0","16.6822"
2019-10-04," 6.0","14.2780"
2019-10-04," 7.0","11.3261"
2019-10-04," 8.0","10.0712"
2019-10-04," 9.0"," 9.4669"
2019-10-04,"10.0"," 9.2809"
2019-10-04,"11.0"," 9.3431"
2019-10-07," 0.1","21.7561"
2019-10-07," 1.0","21.3515"
2019-10-07," 2.0","21.3259"
2019-10-07," 3.0","21.2095"
2019-10-07," 4.0","20.9557"
2019-10-07," 5.0","16.8248"
2019-10-07," 6.0","13.9193"
2019-10-07," 7.0","11.0672"
2019-10-07," 8.0","10.0061"
2019-10-07," 9.0"," 9.5091"
2019-10-07,"10.0"," 9.2377"
2019-10-07,"11.0"," 9.2377"
2019-10-18," 0.1","15.5490"
2019-10-18," 1.0","15.4716"
2019-10-18," 2.0","15.4268"
2019-10-18," 3.0","15.4186"
2019-10-18," 4.0","15.3841"
2019-10-18," 5.0","15.3760"
2019-10-18," 6.0","15.3327"
2019-10-18," 7.0","14.2056"
2019-10-18," 8.0"," 9.8909"
2019-10-18," 9.0"," 9.5380"
2019-10-18,"10.0"," 9.3056"
2019-10-18,"11.0"," 9.3056"
2019-10-18," 0.1","15.6"
2019-10-18," 1.0","15.4"
2019-10-18," 2.0","15.3"
2019-10-18," 3.0","15.3"
2019-10-18," 4.0","15.3"
2019-10-18," 5.0","15.3"
2019-10-18," 6.0","15.2"
2019-10-18," 7.0","15.1"
2019-10-18," 8.0","10.7"
2019-10-18," 9.0"," 9.8"
2019-10-18,"10.0"," 9.4"
2019-10-18,"11.0"," 9.4"
2019-10-18," 0.1","15.6"
2019-10-18," 1.0","15.4"
2019-10-18," 2.0","15.3"
2019-10-18," 3.0","15.3"
2019-10-18," 4.0","15.3"
2019-10-18," 5.0","15.3"
2019-10-18," 6.0","15.2"
2019-10-18," 7.0","15.1"
2019-10-18," 8.0","10.7"
2019-10-18," 9.0"," 9.8"
2019-10-18,"10.0"," 9.4"
2019-10-18,"11.0"," 9.4"
2019-10-28," 0.1","14.8336"
2019-10-28," 1.0","14.7953"
2019-10-28," 2.0","14.6984"
2019-10-28," 3.0","14.5723"
2019-10-28," 4.0","14.5014"
2019-10-28," 5.0","14.2945"
2019-10-28," 6.0","14.1368"
2019-10-28," 7.0","13.8396"
2019-10-28," 8.0","11.6501"
2019-10-28," 9.0"," 9.6618"
2019-10-28,"10.0"," 9.3228"
2019-10-28,"11.0"," 9.3228"
2019-11-15," 0.1","8.1461"
2019-11-15," 1.0","8.1309"
2019-11-15," 2.0","8.1249"
2019-11-15," 3.0","8.1219"
2019-11-15," 4.0","8.1032"
2019-11-15," 5.0","8.0794"
2019-11-15," 6.0","8.0750"
2019-11-15," 7.0","8.0743"
2019-11-15," 8.0","8.0720"
2019-11-15," 9.0","8.0578"
2019-11-15,"10.0","8.0636"
2019-11-15,"11.0","8.0636"
2019-12-06," 0.1","5.0750"
2019-12-06," 1.0","5.0431"
2019-12-06," 2.0","5.0569"
2019-12-06," 3.0","5.0465"
2019-12-06," 4.0","5.0178"
2019-12-06," 5.0","5.0222"
2019-12-06," 6.0","5.0074"
2019-12-06," 7.0","5.0040"
2019-12-06," 8.0","4.9793"
2019-12-06," 9.0","4.9815"
2019-12-06,"10.0","4.9797"
2019-12-06,"11.0","4.9797"
