DateTime,Depth,Tot_V
10/17/2019,NA,756000
10/18/2019,NA,756000
10/19/2019,NA,756000
10/20/2019,NA,756000
10/21/2019,NA,756000
10/22/2019,NA,756000
10/23/2019,NA,756000
10/24/2019,NA,756000
10/25/2019,NA,756000
10/26/2019,NA,756000
10/27/2019,NA,756000
10/28/2019,NA,756000
10/29/2019,NA,756000
10/30/2019,NA,756000
10/31/2019,NA,756000
11/1/2019,NA,756000
11/2/2019,NA,756000
11/3/2019,NA,756000
11/3/2019,NA,756000
11/4/2019,NA,756000
11/5/2019,NA,756000
11/6/2019,NA,756000
11/7/2019,NA,756000
11/8/2019,NA,756000
11/9/2019,NA,756000
11/10/2019,NA,756000
11/11/2019,NA,756000
11/12/2019,NA,756000
11/13/2019,NA,756000
11/14/2019,NA,756000
11/15/2019,NA,756000
11/16/2019,NA,756000
11/17/2019,NA,756000
11/18/2019,NA,756000
11/19/2019,NA,756000
11/20/2019,NA,756000
11/21/2019,NA,756000
11/22/2019,NA,756000
11/23/2019,NA,756000
11/24/2019,NA,756000
11/25/2019,NA,756000
11/26/2019,NA,756000
11/27/2019,NA,756000
11/28/2019,NA,756000
11/29/2019,NA,756000
11/30/2019,NA,756000
12/1/2019,NA,756000
12/2/2019,NA,756000
12/3/2019,NA,756000
12/4/2019,NA,756000
12/5/2019,NA,756000
12/6/2019,NA,756000
12/7/2019,NA,756000
12/8/2019,NA,756000
12/9/2019,NA,756000
12/10/2019,NA,756000
12/11/2019,NA,756000
12/12/2019,NA,756000
12/13/2019,NA,756000
12/14/2019,NA,756000
12/15/2019,NA,756000
12/16/2019,NA,756000
12/17/2019,NA,756000
12/18/2019,NA,756000
12/19/2019,NA,756000
12/20/2019,NA,756000
12/21/2019,NA,756000
12/22/2019,NA,756000
12/23/2019,NA,756000
12/24/2019,NA,756000
12/25/2019,NA,756000
12/26/2019,NA,756000
12/27/2019,NA,756000
12/28/2019,NA,756000
12/29/2019,NA,756000
12/30/2019,NA,756000
12/31/2019,NA,756000
