"DateTime","Depth","NIT_amm","NIT_nit","PHS_frp","OGM_doc","OGM_docr","CAR_dic"
2016-04-06,11,0.942350332594235,0.0806451612903226,0.0526474285942926,13.3222314737719,119.900083263947,NA
2016-04-20,0.1,0.221729490022173,0.032258064516129,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-04-20,3,0.277161862527716,0.0161290322580645,0.0631769143131511,14.9875104079933,134.88759367194,NA
2016-04-20,6,0.277161862527716,0.0483870967741935,0.0631769143131511,12.4895920066611,112.40632805995,NA
2016-04-20,9,0.332594235033259,0.0806451612903226,0.0526474285942926,16.6527893422148,149.875104079933,NA
2016-04-20,11,0.554323725055432,0.0483870967741935,0.0737064000320096,12.4895920066611,112.40632805995,NA
2016-05-04,0.1,0.221729490022173,0.032258064516129,0.0737064000320096,14.9875104079933,134.88759367194,NA
2016-05-04,3,0.277161862527716,0.0483870967741935,0.0421179428754341,15.8201498751041,142.381348875937,NA
2016-05-04,6,0.110864745011086,0.032258064516129,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-05-04,9,0.277161862527716,0.0645161290322581,0.0421179428754341,14.1548709408826,127.393838467943,NA
2016-05-04,11,0.831485587583149,0.0483870967741935,0.0421179428754341,14.9875104079933,134.88759367194,NA
2016-05-12,3,0.0554323725055432,0.0483870967741935,0.0842358857508682,12.4895920066611,112.40632805995,NA
2016-05-12,9,0.221729490022173,0.0161290322580645,0.0315884571565756,10.8243130724396,97.4188176519567,NA
2016-05-12,11,2.77161862527716,0.0161290322580645,0.0421179428754341,9.99167360532889,89.92506244796,NA
2016-05-19,3,0.16629711751663,0.0161290322580645,0.0737064000320096,13.3222314737719,119.900083263947,NA
2016-05-19,6,0.110864745011086,0,0.0421179428754341,12.4895920066611,112.40632805995,NA
2016-05-19,9,0.332594235033259,0.0806451612903226,0.0526474285942926,14.1548709408826,127.393838467943,NA
2016-05-19,11,3.99113082039911,0,0.0421179428754341,14.1548709408826,127.393838467943,NA
2016-05-26,3,0.110864745011086,0.0161290322580645,0.0737064000320096,12.4895920066611,112.40632805995,NA
2016-05-26,6,0.16629711751663,0.032258064516129,0.105294857188585,13.3222314737719,119.900083263947,NA
2016-05-26,9,4.32372505543237,0.032258064516129,0.0315884571565756,13.3222314737719,119.900083263947,NA
2016-05-26,11,16.629711751663,0.0645161290322581,0.0526474285942926,14.1548709408826,127.393838467943,NA
2016-05-29,0.1,0.0554323725055432,0,0.0631769143131511,12.4895920066611,112.40632805995,NA
2016-05-29,3,0.0554323725055432,0.0161290322580645,0.0631769143131511,14.9875104079933,134.88759367194,NA
2016-05-29,6,0.16629711751663,0.032258064516129,0.0526474285942926,12.4895920066611,112.40632805995,NA
2016-05-29,11,13.0820399113082,0,0.0421179428754341,10.8243130724396,97.4188176519567,NA
2016-05-31,0.1,0.16629711751663,0.0806451612903226,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-05-31,6,0.16629711751663,0.0161290322580645,0.0737064000320096,11.6569525395504,104.912572855953,NA
2016-05-31,9,0.388026607538803,0.0483870967741935,0.0526474285942926,16.6527893422148,149.875104079933,NA
2016-05-31,11,23.0044345898004,0.0645161290322581,0.0737064000320096,14.9875104079933,134.88759367194,NA
2016-06-02,0.1,0.388026607538803,0.0161290322580645,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-06-02,3,0.443458980044346,0.0645161290322581,0.0737064000320096,14.9875104079933,134.88759367194,NA
2016-06-02,9,0.886917960088692,0.0967741935483871,0.0737064000320096,14.1548709408826,127.393838467943,NA
2016-06-02,11,12.6940133037694,0.0483870967741935,0.0526474285942926,13.3222314737719,119.900083263947,NA
2016-06-08,0.1,0.332594235033259,0.0806451612903226,0.0947653714697267,14.1548709408826,127.393838467943,NA
2016-06-08,7,0.221729490022173,0.0645161290322581,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-06-08,10,4.93348115299335,0.0645161290322581,0.0421179428754341,12.4895920066611,112.40632805995,NA
2016-06-08,3,0.277161862527716,0.0645161290322581,0.0631769143131511,15.8201498751041,142.381348875937,NA
2016-06-08,9,0.332594235033259,0.0161290322580645,0.0315884571565756,14.1548709408826,127.393838467943,NA
2016-06-16,9,0.554323725055432,0.0645161290322581,0.0947653714697267,16.6527893422148,149.875104079933,NA
2016-06-16,11,19.0687361419069,0,0.0421179428754341,14.9875104079933,134.88759367194,NA
2016-06-26,6,0.110864745011086,0.0161290322580645,0.0737064000320096,13.3222314737719,119.900083263947,NA
2016-06-26,9,0.221729490022173,0.0161290322580645,0.0526474285942926,12.4895920066611,112.40632805995,NA
2016-06-28,6,0.0554323725055432,0,0.0631769143131511,12.4895920066611,112.40632805995,NA
2016-07-07,0.1,0.277161862527716,0,0.0526474285942926,14.9875104079933,134.88759367194,NA
2016-07-07,6,0.665188470066519,0.032258064516129,0.0842358857508682,16.6527893422148,149.875104079933,NA
2016-07-07,11,24.390243902439,0.0161290322580645,0.0315884571565756,18.3180682764363,164.862614487927,NA
