DateTime,Depth,temp,OXY_oxy
2019-05-16,11,8,18.75
2019-05-23,0.1,23.3,316.25
2019-05-23,1,22.9,319.6875
2019-05-23,2,22.7,318.125
2019-05-23,3,21.6,341.25
2019-05-23,4,18,325.3125
2019-05-23,5,15.7,345.9375
2019-05-23,6,12.2,411.5625
2019-05-23,7,10.2,428.125
2019-05-23,8,9.2,56.25
2019-05-23,9,8.6,27.1875
2019-05-23,10,8.3,22.8125
2019-05-23,11,8.2,20.9375
2019-05-30,0.1,26.5,261.875
2019-05-30,1,26.3,262.1875
2019-05-30,2,26,259.375
2019-05-30,3,23.7,292.1875
2019-05-30,4,20.7,291.5625
2019-05-30,5,15.4,318.75
2019-05-30,6,12.5,357.8125
2019-05-30,7,10.5,337.1875
2019-05-30,8,9.2,27.5
2019-05-30,9,8.7,22.5
2019-05-30,10,8.4,20.3125
2019-05-30,11,8.2,18.4375
2019-06-06,0.1,23.7,289.0625
2019-06-06,1,23.5,291.5625
2019-06-06,2,23.5,290.625
2019-06-06,3,23.5,291.875
2019-06-06,4,23.5,290.9375
2019-06-06,5,16.5,324.375
2019-06-06,6,12.3,386.25
2019-06-06,7,10.6,376.5625
2019-06-06,8,9.4,28.125
2019-06-06,9,9,22.5
2019-06-06,10,9,20.625
2019-06-06,11,8.9,19.0625
2019-06-13,0.1,22.0338,240.375
2019-06-13,1,21.8025,242.49375
2019-06-13,2,21.7258,241.428125
2019-06-13,3,21.6697,243.55
2019-06-13,4,19.1898,248.115625
2019-06-13,5,14.0136,310.3875
2019-06-13,6,11.0518,271.8625
2019-06-13,7,9.8247,1.99375
2019-06-13,8,9.0093,4.621875
2019-06-13,9,8.6427,3.744790625
2019-06-13,10,8.3423,3.35
2019-06-13,11,8.2068,3.00625
2019-06-20,0.1,24.5528,243.596875
2019-06-20,1,24.5424,242.65625
2019-06-20,2,24.5389,243.665625
2019-06-20,3,21.3957,238.521875
2019-06-20,4,19.6865,227.090625
2019-06-20,5,13.8699,295.515625
2019-06-20,6,11.8558,259.053125
2019-06-20,7,10.4964,123.875
2019-06-20,8,9.3545,7.5
2019-06-20,9,8.7157,4.434375
2019-06-20,10,8.4439,3.74375
2019-06-20,11,8.4439,3.74375
2019-06-27,0.1,25.754,258.471875
2019-06-27,1,25.206,258.76875
2019-06-27,2,24.5361,266.821875
2019-06-27,3,23.6103,262.865625
2019-06-27,4,20.2927,249.640625
2019-06-27,5,16.2889,294.878125
2019-06-27,6,12.4535,308.5125
2019-06-27,7,10.595,6.334375
2019-06-27,8,9.1857,3.4875
2019-06-27,9,8.7199,2.834375
2019-06-27,10,8.5338,2.453125
2019-06-27,11,8.4502,2.33125
2019-07-03,0.1,26.4945,216.51875
2019-07-03,1,26.4769,184.46875
2019-07-03,2,26.3908,194.640625
2019-07-03,3,26.3421,224.065625
2019-07-03,4,20.8327,224.85
2019-07-03,5,15.4214,253.4875
2019-07-03,6,12.6982,245.2875
2019-07-03,7,10.7655,2.95
2019-07-03,8,9.3728,4.196875
2019-07-03,9,8.8494,2.98125
2019-07-03,10,8.5416,2.653125
2019-07-03,11,8.4797,2.53125
2019-07-10,0.1,28.1836,138.809375
2019-07-10,1,27.571,240.215625
2019-07-10,2,27.3902,232.45625
2019-07-10,3,25.7954,223.903125
2019-07-10,4,21.1236,195.30625
2019-07-10,5,16.0932,229.971875
2019-07-10,6,12.5341,161.8375
2019-07-10,7,10.4709,5.803125
2019-07-10,8,9.3041,3.73125
2019-07-10,9,8.7907,2.4125
2019-07-10,10,8.5525,3.290625
2019-07-10,11,8.4297,2.671875
2019-07-11,0.1,25.7117,201.659375
2019-07-11,1,27.3463,232.66875
2019-07-11,2,27.4726,182.55
2019-07-11,3,25.9175,217.09375
2019-07-11,4,21.2108,189.4125
2019-07-11,5,16.8678,220.428125
2019-07-11,6,12.7866,168.9083438
2019-07-11,7,10.5685,2.796875
2019-07-11,8,9.2661,3.921875
2019-07-11,9,8.74105,2.75625
2019-07-11,10,8.4707,2.484375
2019-07-11,11,8.4528,1.9875
2019-07-18,0.1,27.6706,273.24375
2019-07-18,1,27.591,275.975
2019-07-18,2,25.0011,402.659375
2019-07-18,3,18.1694,361.309375
2019-07-18,4,14.0794,103.3
2019-07-18,5,11.2025,168.25
2019-07-18,6,11.1798,171.675
2019-07-18,7,11.1791,172.865625
2019-07-18,8,11.1855,172.7375
2019-07-18,9,11.148,172.2125
2019-07-18,10,11.1828,171.7375
2019-07-18,11,11.1828,171.7375
2019-07-24,0.1,26.0561,216.465625
2019-07-24,1,25.8679,217.03125
2019-07-24,2,25.8065,214.728125
2019-07-24,3,25.7339,217.490625
2019-07-24,4,21.4965,183.91875
2019-07-24,5,16.9726,90.3375
2019-07-24,6,13.6798,4.371875
2019-07-24,7,10.9503,3.878125
2019-07-24,8,9.4404,3.3375
2019-07-24,9,8.9183,2.990625
2019-07-24,10,8.6066,2.615625
2019-07-24,11,8.60355,2.65625
2019-08-01,0.1,27.0254,226.45
2019-08-01,1,26.7379,226.534375
2019-08-01,2,26.5792,223.828125
2019-08-01,3,25.6507,196.025
2019-08-01,4,22.8162,129.390625
2019-08-01,5,18.0686,37.165625
2019-08-01,6,13.4571,3.025
2019-08-01,7,11.3305,2.878125
2019-08-01,8,9.6165,2.4875
2019-08-01,9,8.97,2.36875
2019-08-01,10,8.769,2.11875
2019-08-01,11,8.714,2.05625
2019-08-08,0.1,26.9442,206.471875
2019-08-08,1,26.8879,168.25
2019-08-08,2,26.7993,231.2875
2019-08-08,3,26.6975,215.925
2019-08-08,4,22.7142,11.846875
2019-08-08,5,18.4449,2.971875
2019-08-08,6,13.5378,2.590625
2019-08-08,7,11.206,2.365625
2019-08-08,8,9.6973,2.240625
2019-08-08,9,9.1156,2.128125
2019-08-08,10,8.7824,2.23125
2019-08-08,11,8.924788,1.967830938
2019-08-14,0.1,27.4883,231.746875
2019-08-14,1,27.3864,233.740625
2019-08-14,2,27.2494,234.696875
2019-08-14,3,26.9558,230.88125
2019-08-14,4,22.0459,15.096875
2019-08-14,5,17.7435,3.54375
2019-08-14,6,14.0387,2.6125
2019-08-14,7,11.6069,2.465625
2019-08-14,8,10.0269,2.18125
2019-08-14,9,9.2186,2.075
2019-08-14,10,8.8182,1.79375
2019-08-14,11,8.8042,1.92625
2019-08-22,0.1,30.1973,232.740625
2019-08-22,1,29.5234,222.221875
2019-08-22,2,28.6986,212.196875
2019-08-22,3,28.6148,193.91875
2019-08-22,4,27.4215,185.003125
2019-08-22,5,18.5487,0.3125
2019-08-22,6,15.3216,4.825
2019-08-22,7,12.1771,6.778125
2019-08-22,8,10.3736,5.990625
2019-08-22,9,9.3787,4.415625
2019-08-22,10,8.975,3.546875
2019-08-22,11,8.8714,3.021875
2019-09-04,0.1,27,276.875
2019-09-04,1,26.2,281.5625
2019-09-04,2,25.6,277.5
2019-09-04,3,24.5,270.3125
2019-09-04,4,23.6,180
2019-09-04,5,22.1,24.0625
2019-09-04,6,17.7,16.25
2019-09-04,7,14.5,15.9375
2019-09-04,8,11.2,16.5625
2019-09-04,9,9.9,16.5625
2019-09-04,10,9.4,16.875
2019-09-04,11,9,16.875
2019-09-20,0.1,23.7523,167.99375
2019-09-20,1,23.3826,124.734375
2019-09-20,2,23.0575,132.209375
2019-09-20,3,22.843,145.603125
2019-09-20,4,22.4368,129.275
2019-09-20,5,18.8374,4.2625
2019-09-20,6,14.4786,3.44375
2019-09-20,7,11.3465,2.659375
2019-09-20,8,10.0938,2.353125
2019-09-20,9,9.4688,1.946875
2019-09-20,10,9.1319,1.96875
2019-09-20,11,9.12375,1.8234375
2019-10-04,0.1,25.4039,183.44375
2019-10-04,1,25.1493,184.8125
2019-10-04,2,24.774,181.478125
2019-10-04,3,22.5303,76.146875
2019-10-04,4,21.2242,4.6625
2019-10-04,5,16.6822,1.603125
2019-10-04,6,14.278,1.59375
2019-10-04,7,11.3261,1.715625
2019-10-04,8,10.0712,1.278125
2019-10-04,9,9.4669,1.3625
2019-10-04,10,9.2809,1.28125
2019-10-04,11,9.388525,1.24765625
2019-10-07,0.1,21.5671,148.603125
2019-10-07,1,21.3515,136.125
2019-10-07,2,21.3259,133.446875
2019-10-07,3,21.2095,146.85625
2019-10-07,4,20.9557,110.86875
2019-10-07,5,16.8248,2.253125
2019-10-07,6,13.9193,1.703125
2019-10-07,7,11.0672,1.528125
2019-10-07,8,10.0061,1.3875
2019-10-07,9,9.5091,1.36875
2019-10-07,10,9.2377,1.36875
2019-10-07,11,9.2377,1.36875
2019-10-18,0.1,15.549,119.609375
2019-10-18,1,15.4716,157.190625
2019-10-18,2,15.4268,156.6125
2019-10-18,3,15.4186,156.80625
2019-10-18,4,15.3841,157.5125
2019-10-18,5,15.376,156.8625
2019-10-18,6,15.3327,157.10625
2019-10-18,7,14.2056,156.278125
2019-10-18,8,9.8909,4.16875
2019-10-18,9,9.538,3.528125
2019-10-18,10,9.3056,2.95
2019-10-18,11,9.3056,2.95
2019-10-28,0.1,14.8336,165.271875
2019-10-28,1,14.7953,168.653125
2019-10-28,2,14.6984,161.68125
2019-10-28,3,14.5723,152.50625
2019-10-28,4,14.5014,149.984375
2019-10-28,5,14.2945,135.3875
2019-10-28,6,14.1368,122.903125
2019-10-28,7,13.8396,88.078125
2019-10-28,8,11.6501,3.071875
2019-10-28,9,9.6618,2.028125
2019-10-28,10,9.3228,1.734375
2019-10-28,11,9.3228,1.734375
2019-11-15,0.1,8.1456,211.14375
2019-11-15,1,8.1309,211.41875
2019-11-15,2,8.1249,210.446875
2019-11-15,3,8.1219,210.49375
2019-11-15,4,8.1032,210.346875
2019-11-15,5,8.0794,208.471875
2019-11-15,6,8.075,208.6625
2019-11-15,7,8.0743,208.784375
2019-11-15,8,8.072,209.265625
2019-11-15,9,8.0578,208.79375
2019-11-15,10,8.06375,206.7765625
2019-11-15,11,8.06375,206.7765625
2019-12-06,0.1,5.0639,254.55625
2019-12-06,1,5.0431,254.865625
2019-12-06,2,5.0569,255.221875
2019-12-06,3,5.0465,254.95625
2019-12-06,4,5.0178,255.1125
2019-12-06,5,5.0222,255.71875
2019-12-06,6,5.0074,254.175
2019-12-06,7,5.004,253.903125
2019-12-06,8,4.9793,254.821875
2019-12-06,9,4.9815,253.70625
2019-12-06,10,4.9797,253.85
2019-12-06,11,4.9797,253.85
