"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"FCR",50,2022-05-31 11:20:00,6.2,2,0.0001556709,270.0497,0,2,0
"FCR",50,2022-05-31 11:44:00,8,1,0,433.1882,0,6,0
"FCR",50,2022-05-31 11:44:00,8,2,0,427.5941,0,6,0
"BVR",40,2022-05-31 11:47:00,0.1,1,0.3862178,0,0,0,6
"BVR",40,2022-05-31 11:47:00,0.1,2,0.4769876,1.923411,0,0,2
"FCR",50,2022-05-31 12:00:00,9,1,0,442.5536,0,6,0
"FCR",50,2022-05-31 12:00:00,9,2,0.003321316,427.6319,0,2,0
"BVR",40,2022-05-31 12:28:00,1.6,1,0.28186,0,0,0,6
"BVR",40,2022-05-31 12:28:00,1.6,2,0.302997,0,0,0,6
"BVR",40,2022-05-31 12:32:00,3,1,0.1627558,1.587504,0,0,2
"BVR",40,2022-05-31 12:32:00,3,2,0.1731568,0,0,0,6
"FCR",100,2022-05-31 13:05:00,0.1,1,0.01576657,40.59584,0,2,0
"FCR",100,2022-05-31 13:05:00,0.1,2,0.04160209,42.14595,0,0,0
"BVR",50,2022-05-31 13:27:00,3,1,0.0890972,34.66372,0,4,0
"BVR",50,2022-05-31 13:27:00,3,2,0.1805048,42.44277,0,4,0
"FCR",200,2022-05-31 13:33:00,0.1,1,1.885719,105.0047,0,3,0
"FCR",200,2022-05-31 13:33:00,0.1,2,2.745581,105.6515,0,3,0
"BVR",50,2022-05-31 13:36:00,6,1,6.951491,306.4617,0,0,0
"BVR",50,2022-05-31 13:36:00,6,2,9.092113,305.772,0,0,0
"BVR",50,2022-05-31 13:46:00,9,1,163.1929,532.4242,0,0,0
"BVR",50,2022-05-31 13:46:00,9,2,177.3421,483.3837,0,0,0
"BVR",40,2022-06-07 11:22:00,0.1,1,0.6183699,0,0,0,6
"BVR",40,2022-06-07 11:22:00,0.1,2,0.6808203,0,0,0,6
"BVR",40,2022-06-07 11:28:00,3,1,0.3329866,24.22965,0,0,0
"BVR",40,2022-06-07 11:28:00,3,2,0.3204056,28.91826,0,0,0
"BVR",40,2022-06-07 11:40:00,4,1,0.1521452,241.9925,0,0,0
"BVR",40,2022-06-07 11:40:00,4,2,0.1298837,248.6467,0,0,0
"BVR",50,2022-06-07 12:13:00,0.1,1,0.5585872,0,0,0,6
"BVR",50,2022-06-07 12:13:00,0.1,2,0.5560307,0,0,0,6
"BVR",50,2022-06-07 12:26:00,3,1,1.058706,13.12142,0,4,0
"BVR",50,2022-06-07 12:26:00,3,2,0.3279276,12.17979,0,4,0
"BVR",50,2022-06-07 12:34:00,6,1,22.00754,277.2246,0,0,0
"BVR",50,2022-06-07 12:34:00,6,2,27.4782,266.0509,0,0,0
"BVR",50,2022-06-07 12:48:00,9,1,227.3685,329.0711,0,0,3
"BVR",50,2022-06-07 12:48:00,9,2,222.0954,476.1616,0,0,3
"FCR",50,2022-06-07 14:25:00,0.1,1,0.1891927,0,0,3,6
"FCR",50,2022-06-07 14:25:00,0.1,2,0.2771723,0,0,3,6
"FCR",50,2022-06-07 14:42:00,1.6,1,0.4113151,0,0,4,6
"FCR",50,2022-06-07 14:42:00,1.6,2,0.1410452,0,0,4,6
"FCR",50,2022-06-07 14:57:00,3.8,1,0.08847509,82.58174,0,0,0
"FCR",50,2022-06-07 14:57:00,3.8,2,0.0309652,80.09684,0,0,0
"FCR",50,2022-06-07 15:02:00,5,1,0.02063411,319.8578,0,2,0
"FCR",50,2022-06-07 15:02:00,5,2,0.02510507,332.6419,0,0,0
"FCR",50,2022-06-07 15:13:00,6.2,1,0.001368578,365.0626,0,2,0
"FCR",50,2022-06-07 15:13:00,6.2,2,0.001034874,410.5108,0,2,0
"FCR",50,2022-06-07 15:27:00,8,1,6.741084e-05,388.3159,0,2,0
"FCR",50,2022-06-07 15:27:00,8,2,0.002640314,423.2525,0,2,0
"FCR",50,2022-06-07 15:40:00,9,1,0,403.2529,0,6,0
"FCR",50,2022-06-07 15:40:00,9,2,0,431.6286,0,6,0
"FCR",100,2022-06-07 16:27:00,0.1,1,0.007342028,31.42546,0,2,0
"FCR",100,2022-06-07 16:27:00,0.1,2,0.009213031,28.40904,0,2,0
"FCR",50,2022-06-13 10:45:00,0.1,1,0.2309571,0,0,0,6
"FCR",50,2022-06-13 10:45:00,0.1,2,0.2544862,0,0,0,6
"FCR",50,2022-06-13 10:55:00,1.6,1,0.01203576,175.4818,0,2,0
"FCR",50,2022-06-13 10:55:00,1.6,2,0.004711726,191.0597,0,2,0
"FCR",50,2022-06-13 11:06:00,3.8,1,0.01634621,166.2588,0,2,0
"FCR",50,2022-06-13 11:06:00,3.8,2,NA,NA,0,1,1
"FCR",50,2022-06-13 11:15:00,5,1,0.006214616,377.9766,0,2,0
"FCR",50,2022-06-13 11:15:00,5,2,0.01138667,362.3531,0,2,0
"FCR",50,2022-06-13 11:32:00,6.2,1,0.003488009,371.6235,0,2,0
"FCR",50,2022-06-13 11:32:00,6.2,2,NA,NA,0,1,1
"FCR",50,2022-06-13 11:41:00,8,1,0,495.777,0,6,0
"FCR",50,2022-06-13 11:41:00,8,2,0,489.0924,0,6,0
"BVR",40,2022-06-13 11:48:00,0.1,1,0.4186795,0,0,0,6
"BVR",40,2022-06-13 11:48:00,0.1,2,0.4622978,0,0,0,6
"BVR",40,2022-06-13 11:58:00,3,1,0.4903143,41.61413,0,0,3
"BVR",40,2022-06-13 11:58:00,3,2,0.4585258,59.37485,0,0,3
"FCR",50,2022-06-13 12:01:00,9,1,0.0003339442,497.2364,0,2,0
"FCR",50,2022-06-13 12:01:00,9,2,0,484.8252,0,6,0
"BVR",40,2022-06-13 12:05:00,4,1,1.280443,163.2729,0,3,0
"BVR",40,2022-06-13 12:05:00,4,2,0.9227538,162.8956,0,3,0
"BVR",50,2022-06-13 13:00:00,0.1,1,0.7640138,0,1,4,6
"BVR",50,2022-06-13 13:00:00,0.1,2,0.4275269,0,1,4,6
"BVR",50,2022-06-13 13:08:00,3,1,0.5391789,13.80945,0,4,0
"BVR",50,2022-06-13 13:08:00,3,2,0.2385833,12.4329,0,4,0
"BVR",50,2022-06-13 13:18:00,6,1,87.16719,307.7994,0,0,0
"BVR",50,2022-06-13 13:18:00,6,2,91.3732,292.5004,0,0,0
"BVR",50,2022-06-13 13:37:00,8,1,228.1158,396.4403,0,0,0
"BVR",50,2022-06-13 13:37:00,8,2,251.7377,492.9493,0,0,0
"FCR",200,2022-06-13 16:02:00,0.1,1,3.964887,108.0819,0,0,0
"FCR",200,2022-06-13 16:02:00,0.1,2,3.16401,111.6673,0,0,0
"FCR",100,2022-06-13 16:50:00,0.1,1,0.02625381,35.71824,0,0,0
"FCR",100,2022-06-13 16:50:00,0.1,2,0.02844898,28.09856,0,0,0
"FCR",100,2022-06-20 11:49:00,0.1,1,0.01062055,22.37027,0,2,0
"FCR",100,2022-06-20 11:49:00,0.1,2,0.009686569,16.56621,0,2,0
"BVR",40,2022-06-20 12:00:00,0.1,1,0.2758143,0,0,0,6
"BVR",40,2022-06-20 12:00:00,0.1,2,0.2840977,0,0,0,6
"BVR",40,2022-06-20 12:12:00,3,1,0.3047987,0.04543889,0,0,2
"BVR",40,2022-06-20 12:12:00,3,2,0.2934267,0,0,0,6
"FCR",200,2022-06-20 12:15:00,0.1,1,3.731309,118.7427,0,0,0
"FCR",200,2022-06-20 12:15:00,0.1,2,4.372039,137.2595,0,0,0
"BVR",40,2022-06-20 12:25:00,2,1,1.371743,0.8360814,0,4,2
"BVR",40,2022-06-20 12:25:00,2,2,0.497241,20.91665,0,4,4
"BVR",50,2022-06-20 13:05:00,0.1,1,0.2855745,0,0,0,6
"BVR",50,2022-06-20 13:05:00,0.1,2,0.2948092,0,0,0,6
"BVR",50,2022-06-20 13:05:00,3,1,0.1952795,0,0,0,6
"BVR",50,2022-06-20 13:05:00,3,2,NA,NA,0,1,1
"BVR",50,2022-06-20 13:15:00,6,1,87.90698,447.3193,0,0,0
"BVR",50,2022-06-20 13:15:00,6,2,NA,NA,0,1,1
"BVR",50,2022-06-20 13:30:00,8,1,210.1614,553.9071,0,0,0
"BVR",50,2022-06-20 13:30:00,8,2,NA,NA,0,1,1
"FCR",50,2022-06-20 13:49:00,0.1,1,0.2103142,0,0,0,6
"FCR",50,2022-06-20 13:49:00,0.1,2,0.2608574,0,0,0,6
"FCR",50,2022-06-20 14:07:00,1.6,1,0.2335733,0,0,0,6
"FCR",50,2022-06-20 14:07:00,1.6,2,0.2269711,0,0,0,6
"FCR",50,2022-06-20 14:20:00,3.8,1,0.01310848,282.2906,0,2,0
"FCR",50,2022-06-20 14:20:00,3.8,2,0.007389154,293.1344,0,2,0
"FCR",50,2022-06-20 14:31:00,5,1,0.04453933,507.2493,0,0,0
"FCR",50,2022-06-20 14:31:00,5,2,0.01465006,446.7061,0,2,0
"FCR",50,2022-06-20 14:40:00,6.2,1,0.01374821,531.2876,0,2,0
"FCR",50,2022-06-20 14:40:00,6.2,2,0.0007118167,524.6589,0,2,0
"FCR",50,2022-06-20 14:49:00,9,1,18.00252,555.7964,0,0,0
"FCR",50,2022-06-20 14:49:00,9,2,16.37216,539.4461,0,0,0
"FCR",50,2022-06-20 15:12:00,8,1,0,519.7061,0,6,0
"FCR",50,2022-06-20 15:12:00,8,2,0,543.666,0,6,0
"BVR",50,2022-06-27 01:00:00,0.1,1,0.6132817,0,0,0,6
"BVR",50,2022-06-27 01:00:00,0.1,2,0.5852293,0,0,0,6
"BVR",50,2022-06-27 01:00:00,3,1,0.2033191,37.40075,0,0,0
"BVR",50,2022-06-27 01:00:00,3,2,0.1893706,33.56424,0,0,0
"BVR",50,2022-06-27 01:00:00,6,1,155.7823,337.2905,0,0,0
"BVR",50,2022-06-27 01:00:00,6,2,152.7877,382.1444,0,0,0
"BVR",50,2022-06-27 01:00:00,8,1,250.5759,412.0376,0,0,0
"BVR",50,2022-06-27 01:00:00,8,2,252.7921,347.5573,0,0,0
"FCR",50,2022-06-27 10:43:00,0.1,1,0.7203337,0,0,0,6
"FCR",50,2022-06-27 10:43:00,0.1,2,0.5915986,0,0,0,6
"FCR",50,2022-06-27 10:56:00,1.6,1,0.7822559,0,0,0,6
"FCR",50,2022-06-27 10:56:00,1.6,2,0.8427727,0,0,0,6
"FCR",50,2022-06-27 11:05:00,3.8,1,2.405734,317.5426,0,0,0
"FCR",50,2022-06-27 11:05:00,3.8,2,2.977628,309.4498,0,0,0
"FCR",50,2022-06-27 11:14:00,5,1,3.999396,424.9151,0,4,0
"FCR",50,2022-06-27 11:14:00,5,2,1.587199,427.0151,0,4,0
"FCR",50,2022-06-27 11:23:00,6.2,1,0,564.8162,0,6,0
"FCR",50,2022-06-27 11:23:00,6.2,2,0.005220919,509.731,0,2,0
"FCR",50,2022-06-27 11:33:00,8,1,0,532.2032,0,6,0
"FCR",50,2022-06-27 11:33:00,8,2,0,588.0807,0,6,0
"FCR",50,2022-06-27 11:45:00,9,1,0.003217822,542.8067,0,2,0
"FCR",50,2022-06-27 11:45:00,9,2,0.03053742,519.0692,0,0,0
"FCR",200,2022-06-27 13:40:00,0.1,1,3.735515,126.9581,0,3,0
"FCR",200,2022-06-27 13:40:00,0.1,2,2.490774,115.7194,0,3,0
"FCR",100,2022-06-27 14:06:00,0.1,1,0.08630429,22.91184,0,0,0
"FCR",100,2022-06-27 14:06:00,0.1,2,0.04046272,24.42837,0,0,0
"FCR",100,2022-07-05 11:11:00,0.1,1,1.897474,59.88304,0,0,4
"FCR",100,2022-07-05 11:11:00,0.1,2,2.058709,100.6685,0,0,4
"BVR",40,2022-07-05 11:34:00,0.1,1,0.7221872,0,0,0,6
"BVR",40,2022-07-05 11:34:00,0.1,2,NA,NA,0,1,1
"BVR",40,2022-07-05 11:44:00,3,1,17.91998,140.2022,0,0,0
"BVR",40,2022-07-05 11:44:00,3,2,14.58913,165.4071,0,0,0
"FCR",50,2022-07-05 11:52:00,0.1,1,0.8173251,0,0,3,6
"FCR",50,2022-07-05 11:52:00,0.1,2,1.182086,0,0,3,6
"FCR",50,2022-07-05 12:10:00,1.6,1,0.4860006,61.43746,0,0,3
"FCR",50,2022-07-05 12:10:00,1.6,2,0.4140859,86.89151,0,0,3
"FCR",50,2022-07-05 12:20:00,3.8,1,9.314064,229.4704,0,3,0
"FCR",50,2022-07-05 12:20:00,3.8,2,5.738079,263.8319,0,3,0
"FCR",50,2022-07-05 12:33:00,5,1,0.665917,431.0475,0,4,0
"FCR",50,2022-07-05 12:33:00,5,2,0.03842573,479.7557,0,4,0
"FCR",50,2022-07-05 12:48:00,6.2,1,0.02659223,482.0508,0,0,0
"FCR",50,2022-07-05 12:48:00,6.2,2,0.005652815,533.4162,0,2,0
"BVR",50,2022-07-05 12:59:00,0.1,1,1.05358,0,0,0,6
"BVR",50,2022-07-05 12:59:00,0.1,2,1.053196,0,0,0,6
"FCR",50,2022-07-05 13:05:00,8,1,0.008873505,457.5514,0,2,0
"FCR",50,2022-07-05 13:05:00,8,2,0,516.8783,0,6,0
"BVR",50,2022-07-05 13:10:00,3,1,3.596391,108.9953,0,3,0
"BVR",50,2022-07-05 13:10:00,3,2,2.174589,131.5313,0,3,0
"BVR",50,2022-07-05 13:20:00,6,1,188.7837,273.8812,0,0,3
"BVR",50,2022-07-05 13:20:00,6,2,237.721,447.5495,0,0,3
"FCR",50,2022-07-05 13:20:00,9,1,0,521.3205,0,6,0
"FCR",50,2022-07-05 13:20:00,9,2,0.0007836308,541.8684,0,2,0
"BVR",50,2022-07-05 13:30:00,8,1,335.1474,398.7301,0,0,0
"BVR",50,2022-07-05 13:30:00,8,2,NA,NA,0,1,1
"FCR",50,2022-07-11 10:55:00,0.1,1,0.68251,0.8017805,0,0,2
"FCR",50,2022-07-11 10:55:00,0.1,2,0.6938135,10.63287,0,0,0
"FCR",50,2022-07-11 11:08:00,1.6,1,0.9501828,1.360856,0,4,2
"FCR",50,2022-07-11 11:08:00,1.6,2,0.5421374,4.221786,0,4,0
"FCR",50,2022-07-11 11:25:00,3.8,1,15.14093,251.1092,0,0,0
"FCR",50,2022-07-11 11:25:00,3.8,2,13.75151,244.1934,0,0,0
"BVR",40,2022-07-11 11:26:00,0.1,1,0.3597404,86.01274,0,0,0
"BVR",40,2022-07-11 11:26:00,0.1,2,0.4182261,95.27661,0,0,0
"BVR",40,2022-07-11 11:36:00,3,1,9.775169,200.154,0,0,0
"BVR",40,2022-07-11 11:36:00,3,2,7.84526,209.3534,0,0,0
"FCR",50,2022-07-11 11:48:00,5,1,15.11567,508.0837,0,0,0
"FCR",50,2022-07-11 11:48:00,5,2,15.40363,510.6055,0,0,0
"FCR",50,2022-07-11 12:04:00,6.2,1,0.1231151,608.2843,0,4,0
"FCR",50,2022-07-11 12:04:00,6.2,2,0.01955659,582.9934,0,2,0
"BVR",50,2022-07-11 12:05:00,0.1,1,0.5036044,79.6781,0,0,0
"BVR",50,2022-07-11 12:05:00,0.1,2,0.4164272,75.77264,0,0,0
"FCR",50,2022-07-11 12:18:00,8,1,0.3045473,637.3821,0,4,0
"FCR",50,2022-07-11 12:18:00,8,2,0.02765659,661.1192,0,4,0
"BVR",50,2022-07-11 12:20:00,3,1,1.347441,166.6742,0,3,0
"BVR",50,2022-07-11 12:20:00,3,2,2.123747,181.0802,0,3,0
"BVR",50,2022-07-11 12:31:00,6,1,175.8872,416.5881,0,0,0
"BVR",50,2022-07-11 12:31:00,6,2,173.8699,484.3448,0,0,0
"BVR",50,2022-07-11 12:40:00,8,1,314.3442,364.7074,0,0,4
"BVR",50,2022-07-11 12:40:00,8,2,323.2163,619.4404,0,0,4
"FCR",50,2022-07-11 12:50:00,9,1,0.08970464,605.5983,0,4,0
"FCR",50,2022-07-11 12:50:00,9,2,0,589.0323,0,6,0
"FCR",100,2022-07-18 11:00:00,0.1,1,1.560505,43.32496,0,0,0
"FCR",100,2022-07-18 11:00:00,0.1,2,1.760735,48.26987,0,0,0
"FCR",200,2022-07-18 11:00:00,0.1,1,4.009779,149.2332,0,0,0
"FCR",200,2022-07-18 11:00:00,0.1,2,4.60537,175.5803,0,0,0
"BVR",40,2022-07-18 11:23:00,0.1,1,1.257638,54.22303,0,3,0
"BVR",40,2022-07-18 11:23:00,0.1,2,0.8634096,42.39698,0,3,0
"BVR",40,2022-07-18 11:38:00,3,1,0.6274183,157.6842,0,0,0
"BVR",40,2022-07-18 11:38:00,3,2,0.4936522,162.712,0,0,0
"FCR",50,2022-07-18 11:46:00,0.1,1,0.6177133,5.519322,0,0,0
"FCR",50,2022-07-18 11:46:00,0.1,2,0.6904755,2.927378,0,0,2
"FCR",50,2022-07-18 11:50:00,1.6,1,0.9455888,8.351522,0,0,0
"FCR",50,2022-07-18 11:50:00,1.6,2,0.9149626,15.61079,0,0,0
"FCR",50,2022-07-18 12:00:00,3.8,1,10.40045,239.1692,0,0,0
"FCR",50,2022-07-18 12:00:00,3.8,2,12.99506,240.7596,0,0,0
"BVR",50,2022-07-18 12:06:00,0.1,1,0.7351167,46.52345,0,0,0
"BVR",50,2022-07-18 12:06:00,0.1,2,0.7535098,53.31188,0,0,0
"FCR",50,2022-07-18 12:08:00,5,1,2.96633,410.8375,0,0,0
"FCR",50,2022-07-18 12:08:00,5,2,3.440013,404.2191,0,0,0
"FCR",50,2022-07-18 12:18:00,6.2,1,0.002271317,578.5845,0,2,0
"FCR",50,2022-07-18 12:18:00,6.2,2,0.005629183,599.6695,0,2,0
"FCR",50,2022-07-18 12:23:00,8,1,0.00480867,507.1687,0,2,0
"FCR",50,2022-07-18 12:23:00,8,2,0.1743405,533.8166,0,4,0
"FCR",50,2022-07-18 12:30:00,9,1,0.06111187,573.318,0,0,0
"FCR",50,2022-07-18 12:30:00,9,2,0.003335734,519.3356,0,2,0
"BVR",50,2022-07-18 12:31:00,3,1,0.08195425,159.4327,0,0,0
"BVR",50,2022-07-18 12:31:00,3,2,0.07452097,155.3274,0,0,0
"BVR",50,2022-07-18 12:46:00,6,1,171.3534,430.6481,0,0,0
"BVR",50,2022-07-18 12:46:00,6,2,210.0023,386.8663,0,0,0
"BVR",50,2022-07-18 12:54:00,8,1,318.1229,618.3207,0,0,0
"BVR",50,2022-07-18 12:54:00,8,2,361.0132,664.2979,0,0,0
"FCR",50,2022-08-01 11:26:00,0.1,1,0.8445786,31.63499,0,0,0
"FCR",50,2022-08-01 11:26:00,0.1,1,0.8445786,31.63499,0,4,4
"FCR",50,2022-08-01 11:26:00,0.1,1,2.851975,59.10041,0,4,4
"FCR",50,2022-08-01 11:26:00,0.1,1,2.851975,59.10041,0,3,0
"FCR",50,2022-08-01 11:26:00,0.1,2,1.04708,33.73463,0,0,0
"FCR",50,2022-08-01 11:26:00,0.1,2,1.766118,56.1402,0,4,4
"FCR",50,2022-08-01 11:26:00,0.1,2,1.04708,33.73463,0,4,4
"FCR",50,2022-08-01 11:26:00,0.1,2,1.766118,56.1402,0,3,0
"BVR",50,2022-08-01 11:28:00,0.1,1,0.5465603,4.228488,0,3,0
"BVR",50,2022-08-01 11:28:00,0.1,2,0.8781341,5.186564,0,3,0
"BVR",50,2022-08-01 11:30:00,3,1,0.1830688,87.19164,0,0,0
"BVR",50,2022-08-01 11:30:00,3,2,0.2173999,81.09288,0,0,0
"FCR",50,2022-08-01 11:33:00,1.6,1,0.8700446,28.60548,0,0,0
"FCR",50,2022-08-01 11:33:00,1.6,2,0.9308443,36.59397,0,0,0
"FCR",50,2022-08-01 11:43:00,3.8,1,0.1742151,185.2641,0,0,0
"FCR",50,2022-08-01 11:43:00,3.8,2,0.148539,158.402,0,0,0
"BVR",50,2022-08-01 11:48:00,6,1,235.7193,472.8875,0,0,0
"BVR",50,2022-08-01 11:48:00,6,2,250.0029,378.6064,0,0,0
"FCR",50,2022-08-01 11:52:00,5,1,27.27705,594.1245,0,0,0
"FCR",50,2022-08-01 11:52:00,5,2,25.19178,605.6333,0,0,0
"BVR",50,2022-08-01 11:58:00,8,1,389.1956,777.6024,0,0,3
"BVR",50,2022-08-01 11:58:00,8,2,454.754,526.1951,0,0,3
"FCR",50,2022-08-01 12:04:00,6.2,1,0,705.5956,0,6,0
"FCR",50,2022-08-01 12:04:00,6.2,2,0.01295374,724.6835,0,2,0
"FCR",50,2022-08-01 12:13:00,8,1,0.01668436,716.2116,0,2,0
"FCR",50,2022-08-01 12:13:00,8,2,0,708.5362,0,6,0
"FCR",50,2022-08-01 12:23:00,9,1,0,832.2185,0,6,0
"FCR",50,2022-08-01 12:23:00,9,2,0,721.5811,0,6,0
"FCR",50,2022-08-08 10:46:00,0.1,1,0.4136404,34.23687,0,0,0
"FCR",50,2022-08-08 10:46:00,0.1,2,0.4993336,34.26425,0,0,0
"FCR",50,2022-08-08 10:50:00,1.6,1,0.4374463,30.8305,0,0,0
"FCR",50,2022-08-08 10:50:00,1.6,2,0.423396,35.15136,0,0,0
"FCR",50,2022-08-08 10:56:00,3.8,1,30.41342,540.8948,0,0,0
"FCR",50,2022-08-08 10:56:00,3.8,2,27.51691,497.0764,0,0,0
"FCR",50,2022-08-08 11:03:00,5,1,0.2953549,612.6401,0,4,0
"FCR",50,2022-08-08 11:03:00,5,2,0.02488796,589.9601,0,4,0
"BVR",50,2022-08-08 11:08:00,0.1,1,0.2822058,3.966465,0,0,0
"BVR",50,2022-08-08 11:08:00,0.1,2,0.370244,8.906585,0,0,0
"BVR",50,2022-08-08 11:16:00,3,1,0.04171808,135.6447,0,0,0
"BVR",50,2022-08-08 11:16:00,3,2,0.02259971,107.9474,0,0,0
"FCR",50,2022-08-08 11:20:00,6.2,1,0,540.9858,0,6,0
"FCR",50,2022-08-08 11:20:00,6.2,2,8.707006e-05,552.8204,0,2,0
"BVR",50,2022-08-08 11:24:00,6,1,247.2918,535.1222,0,0,0
"BVR",50,2022-08-08 11:24:00,6,2,224.9538,614.0048,0,0,0
"BVR",50,2022-08-08 11:32:00,8,1,296.1096,697.2436,0,0,0
"BVR",50,2022-08-08 11:32:00,8,2,301.9879,662.1658,0,0,0
"FCR",50,2022-08-08 11:40:00,8,1,0.001538451,868.9672,0,2,0
"FCR",50,2022-08-08 11:40:00,8,2,0.08266046,808.9734,0,4,0
"FCR",50,2022-08-08 11:55:00,9,1,0,682.5894,0,6,0
"FCR",50,2022-08-08 11:55:00,9,2,0,696.3516,0,6,0
"FCR",50,2022-08-18 10:38:00,0.1,1,0.1190096,46.03211,0,4,4
"FCR",50,2022-08-18 10:38:00,0.1,2,0.04992732,78.84425,0,4,4
"FCR",50,2022-08-18 10:50:00,1.6,1,0.07439581,49.74632,0,4,0
"FCR",50,2022-08-18 10:50:00,1.6,2,0.1619682,44.13349,0,4,0
"FCR",50,2022-08-18 11:00:00,3.8,1,8.689598,353.9096,0,0,0
"FCR",50,2022-08-18 11:00:00,3.8,2,7.473207,395.9548,0,0,0
"FCR",50,2022-08-18 11:11:00,5,1,9.522472,538.7455,0,3,0
"FCR",50,2022-08-18 11:11:00,5,2,14.17227,674.3729,0,3,0
"BVR",50,2022-08-18 11:12:00,0.1,1,0.03136512,18.96843,0,0,0
"BVR",50,2022-08-18 11:12:00,0.1,2,0.04392871,29.2141,0,0,0
"BVR",50,2022-08-18 11:18:00,3,1,0.2183967,131.7844,0,3,0
"BVR",50,2022-08-18 11:18:00,3,2,0.1439885,131.4829,0,3,0
"FCR",50,2022-08-18 11:20:00,6.2,1,0.4839261,714.8347,0,4,0
"FCR",50,2022-08-18 11:20:00,6.2,2,0.042234,775.9952,0,4,0
"FCR",50,2022-08-18 11:30:00,8,1,0.2313324,868.2811,0,4,0
"FCR",50,2022-08-18 11:30:00,8,2,0.07620917,896.7253,0,4,0
"BVR",50,2022-08-18 11:35:00,6,1,291.5062,457.4704,0,0,0
"BVR",50,2022-08-18 11:35:00,6,2,274.4544,522.6434,0,0,0
"FCR",50,2022-08-18 11:40:00,9,1,0.351972,873.8408,0,4,0
"FCR",50,2022-08-18 11:40:00,9,2,0.05918929,858.9481,0,4,0
"BVR",50,2022-08-18 11:47:00,7,1,471.2452,490.8178,0,0,0
"BVR",50,2022-08-18 11:47:00,7,2,481.381,395.175,0,0,0
"FCR",100,2022-08-18 13:35:00,0.1,1,1.923633,41.94301,0,4,4
"FCR",100,2022-08-18 13:35:00,0.1,2,0.9496451,83.8605,0,4,4
"FCR",200,2022-08-18 15:15:00,0.1,1,3.001487,269.1758,0,4,0
"FCR",200,2022-08-18 15:15:00,0.1,2,0.8626707,260.3273,0,4,0
"BVR",50,2022-08-22 11:30:00,0.1,1,0.1438783,30.27369,0,0,0
"BVR",50,2022-08-22 11:30:00,0.1,2,0.08171281,27.2004,0,0,0
"BVR",50,2022-08-22 11:39:00,3,1,0.09781876,156.2091,0,0,0
"BVR",50,2022-08-22 11:39:00,3,2,0.05558996,160.6552,0,0,0
"BVR",50,2022-08-22 12:00:00,6,1,418.6237,637.4306,0,0,0
"BVR",50,2022-08-22 12:00:00,6,2,489.9488,651.2902,0,0,0
"BVR",50,2022-08-22 12:14:00,7,1,499.0253,544.6973,0,0,3
"BVR",50,2022-08-22 12:14:00,7,2,511.3615,790.5119,0,0,3
"FCR",50,2022-08-22 13:52:00,0.1,1,0.2773994,17.76309,0,4,0
"FCR",50,2022-08-22 13:52:00,0.1,2,0.667776,18.248,0,4,0
"FCR",50,2022-08-22 14:02:00,1.6,1,0.2444665,20.65035,0,0,0
"FCR",50,2022-08-22 14:02:00,1.6,2,0.2587659,25.22292,0,0,0
"FCR",50,2022-08-22 14:12:00,3.8,1,15.72998,358.4124,0,0,0
"FCR",50,2022-08-22 14:12:00,3.8,2,12.92143,287.3297,0,0,0
"FCR",50,2022-08-22 14:22:00,5,1,29.71751,952.3902,0,4,0
"FCR",50,2022-08-22 14:22:00,5,2,14.74519,884.0897,0,4,0
"FCR",50,2022-08-22 14:32:00,6.2,1,0.6813302,929.8299,0,4,0
"FCR",50,2022-08-22 14:32:00,6.2,2,0.2511212,904.6915,0,4,0
"FCR",50,2022-08-22 14:50:00,8,1,0.5288845,989.1877,0,4,0
"FCR",50,2022-08-22 14:50:00,8,2,0.3080323,987.8136,0,4,0
"FCR",50,2022-08-22 15:00:00,9,1,0.01271407,851.3064,0,2,0
"FCR",50,2022-08-22 15:00:00,9,2,0.01747484,795.9388,0,2,0
"FCR",50,2022-08-30 10:52:00,0.1,1,0.4714067,22.37751,0,0,0
"FCR",50,2022-08-30 10:52:00,0.1,2,0.4653642,28.89869,0,0,0
"FCR",50,2022-08-30 11:04:00,1.6,1,0.8963653,34.72428,0,0,0
"FCR",50,2022-08-30 11:04:00,1.6,2,1.059566,46.38189,0,0,0
"FCR",50,2022-08-30 11:09:00,3.8,1,1.264148,266.3128,0,0,0
"FCR",50,2022-08-30 11:09:00,3.8,2,1.310509,253.8771,0,0,0
"FCR",50,2022-08-30 11:16:00,5,1,9.232087,804.5463,0,0,0
"FCR",50,2022-08-30 11:16:00,5,2,7.154046,795.6526,0,0,0
"FCR",50,2022-08-30 11:19:00,6.2,1,4.920836,925.3833,0,4,0
"FCR",50,2022-08-30 11:19:00,6.2,2,1.263332,916.716,0,4,0
"FCR",50,2022-08-30 11:26:00,8,1,14.52352,924.8711,0,3,0
"FCR",50,2022-08-30 11:26:00,8,2,21.98765,987.3155,0,3,0
"FCR",50,2022-08-30 11:30:00,9,1,79.19161,784.6285,0,0,0
"FCR",50,2022-08-30 11:30:00,9,2,81.00266,838.9162,0,0,0
"FCR",100,2022-08-30 11:53:00,0.1,1,0.6292333,35.18123,0,0,0
"FCR",100,2022-08-30 11:53:00,0.1,2,0.6758356,35.96849,0,0,0
"BVR",50,2022-09-05 11:15:00,0.1,1,0.5445191,25.58682,0,0,0
