DateTime,inflow_factor,rain_factor,runoff_coef,RMSE
2021-01-31 14:53:27,1.04483004209675,1.06657929497625,0.251127150997992,71509
2021-01-31 14:53:24,1.04483004209675,1.06657929497625,0.251127150997992,71509
2021-01-31 14:53:22,1.04455891341001,1.0677823564887,0.251016070122293,72037
2021-01-31 14:53:19,1.04484654179466,1.06656269044558,0.250638173025246,71875
2021-01-31 14:53:17,1.04480603159325,1.06699470998341,0.251455633421809,72720
2021-01-31 14:53:14,1.04483004209675,1.06657929497625,0.251127150997992,71509
2021-01-31 14:53:12,1.04511068760294,1.06657159993047,0.251026506454849,72511
2021-01-31 14:53:09,1.0447109741194,1.06696790191616,0.251239179605587,71918
2021-01-31 14:53:07,1.04492251165605,1.06722461463446,0.250656845283292,71900
2021-01-31 14:53:04,1.04459585589535,1.06780675900534,0.251436665325477,71730
2021-01-31 14:53:02,1.04460949146896,1.06742540331533,0.251287108473671,71851
2021-01-31 14:52:59,1.04500738355268,1.06631830743267,0.251763984231621,72045
2021-01-31 14:52:56,1.04493788808158,1.06680553898678,0.25092984692473,72647
2021-01-31 14:52:54,1.04504143304881,1.06667542349505,0.250996249498127,71645
2021-01-31 14:52:51,1.04525204452429,1.0663746336466,0.25051559830083,73139
2021-01-31 14:52:49,1.04489268091523,1.0665367271247,0.251115668860365,71398
2021-01-31 14:52:46,1.04471269391396,1.06748534056599,0.251539086250441,71627
2021-01-31 14:52:44,1.04452824392764,1.06733276420681,0.250897103395367,71589
2021-01-31 14:52:41,1.04476223208553,1.06761030235352,0.250812842224705,71858
2021-01-31 14:52:38,1.04508149071114,1.06644398557982,0.250943900489833,72702
2021-01-31 14:52:36,1.04488358272071,1.06732261400383,0.25043650298027,71710
2021-01-31 14:52:33,1.04511081202017,1.06627904371156,0.250665146760458,71698
2021-01-31 14:52:31,1.04519024821609,1.06622057148454,0.251186803177979,71472
2021-01-31 14:52:28,1.04487303936117,1.06721456896677,0.25118133450179,71824
2021-01-31 14:52:26,1.04498493887029,1.06686170889517,0.250838055910839,71693
2021-01-31 14:52:23,1.04492788118258,1.06721672175994,0.25089282051445,71744
2021-01-31 14:52:20,1.0449075114711,1.06699407461785,0.251324574421992,71670
2021-01-31 14:52:18,1.04526907300419,1.06620205161416,0.251205998356767,72724
2021-01-31 14:52:15,1.0451533104939,1.06691675026667,0.25103156304074,72776
2021-01-31 14:52:13,1.04534697542481,1.06657323433672,0.250117779325203,72992
2021-01-31 14:52:10,1.04540399031403,1.06608105467411,0.250916728324984,72869
2021-01-31 14:52:08,1.0450401223611,1.06725080624929,0.250558319924099,71373
2021-01-31 14:52:05,1.04505962246726,1.06670458239635,0.250828374000014,71744
2021-01-31 14:52:03,1.04525804292766,1.0664517040684,0.250164591513476,72751
2021-01-31 14:52:00,1.04520500227349,1.06605292120027,0.251114246850633,71726
2021-01-31 14:51:58,1.04523337809971,1.06665801335077,0.250993380444766,72688
2021-01-31 14:51:55,1.04539017912453,1.06589074797513,0.250404157267933,72622
2021-01-31 14:51:52,1.04535060442457,1.06640715985081,0.250662787647332,72657
2021-01-31 14:51:50,1.04517710382381,1.06643376356221,0.250690590349841,72879
2021-01-31 14:51:47,1.04544827180036,1.06620001354903,0.250955213169041,72805
2021-01-31 14:51:45,1.04531016520785,1.06655759428024,0.250994138690648,72566
2021-01-31 14:51:42,1.04541453294484,1.06600925331555,0.250692034522159,72791
2021-01-31 14:51:40,1.04530107831227,1.06651937434367,0.250094629711736,72776
2021-01-31 14:51:37,1.04527424414484,1.06595863393291,0.250370675700758,72615
2021-01-31 14:51:35,1.04522968740226,1.06570396324221,0.251648781750929,71720
2021-01-31 14:51:32,1.04515353548254,1.0663679454014,0.250954925742496,73122
2021-01-31 14:51:30,1.04532100181294,1.06579349485282,0.250680095187177,71706
2021-01-31 14:51:27,1.04534403974311,1.06620428996961,0.250811938420925,71203
2021-01-31 14:51:25,1.04507962755114,1.06608899835863,0.251297865102329,71516
2021-01-31 14:51:22,1.04525156805142,1.06595887358019,0.251141544995332,71279
2021-01-31 14:51:19,1.04531230557448,1.06562602744857,0.251263991453476,71804
2021-01-31 14:51:17,1.04520869844075,1.0660970923639,0.251495824095846,72793
2021-01-31 14:51:14,1.04512154713432,1.06585138521511,0.251295497464007,73047
2021-01-31 14:51:12,1.04538673205943,1.06522151247172,0.25155014205274,71832
2021-01-31 14:51:09,1.04520510334063,1.06602314789715,0.251811772854595,72886
2021-01-31 14:51:06,1.0454024959953,1.06584443549221,0.251499577349734,72907
2021-01-31 14:51:04,1.04527040539859,1.06583961112548,0.251128200360481,71712
2021-01-31 14:51:01,1.04514796267889,1.06622780449728,0.251224756165379,71782
2021-01-31 14:50:59,1.04512264200903,1.06632717749586,0.251202324587721,73089
2021-01-31 14:50:56,1.04520460302107,1.06591167123999,0.251664147616987,71772
2021-01-31 14:50:54,1.04520947147745,1.06591044150872,0.251415141384929,71739
2021-01-31 14:50:51,1.04525034652884,1.06591855507693,0.251049581155876,73041
2021-01-31 14:50:49,1.04536676404429,1.06565905908466,0.251519281751358,71835
2021-01-31 14:50:46,1.04530275167534,1.06580271463733,0.251449503027848,71557
2021-01-31 14:50:44,1.04528719632357,1.06578552696774,0.251389884898075,72991
2021-01-31 14:50:41,1.04522917476217,1.06587288615997,0.251542478625208,71486
2021-01-31 14:50:39,1.04511070339259,1.06602447741525,0.251481324292555,71691
2021-01-31 14:50:36,1.04505632687627,1.06663802073705,0.251900236316252,71879
2021-01-31 14:50:34,1.04525102644239,1.06584770897726,0.251385141457741,71288
