wind_factor,sw_factor,lw_factor,coef_mix_conv,coef_wind_stir,coef_mix_shear,coef_mix_turb,coef_mix_KH,coef_mix_hyp,ce,ch,cd,sed_temp_mean,sed_temp_mean,sed_temp_amplitude,sed_temp_amplitude,sed_temp_peak_doy,sed_temp_peak_doy
265.49337312964,-3628.74466031175,-4771.62759759162,-1590.04928823152,1183.92410886226,0,1034.69122808988,461.717528605659,570.109442146107,-1019.97739146706,-2757.79696957572,482.439072868405,15243.0578516747,14411.5138965248,1229.29568471459,2903.27461312561,-1293.55127009277,-774.331968882927
-2237.10931196297,4232.71534699433,-3665.01273862922,-261.195180146565,318.986226071922,0,-247.781908663168,-428.242359656138,873.274741731867,-33.9041720302218,1332.19265340222,-1099.13431896086,13017.7631359535,-15491.5076638376,3380.62920753776,-4224.15766684969,-528.617518171292,1098.99703383994
583.345476060147,4135.64168235611,2879.03558505797,-332.957598705665,1339.47505681846,0,1471.43689879852,-292.546262562448,-1229.04805312212,858.174868484764,1127.95090395055,-188.744076815237,-11899.5793932735,-18163.1245016133,-1610.46545316189,2751.50241681404,493.447332528384,90.7309659349307
